Site-Specific Likelihood Analysis for Clade_10
==================================================

Supporting sites: 626
Conflicting sites: 272
Neutral sites: 1
Support ratio: 2.3015
Sum of supporting deltas: -80.1329
Sum of conflicting deltas: 64.0283
Weighted support ratio: 1.2515

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
219	9.473560	9.509419	-0.035860	True
220	11.092617	13.164833	-2.072216	True
221	6.463427	6.480274	-0.016847	True
222	5.297678	5.309572	-0.011894	True
223	11.011080	13.482203	-2.471123	True
224	6.194944	6.200016	-0.005072	True
225	5.548079	5.559866	-0.011787	True
226	10.144501	10.099192	0.045309	False
227	16.707361	16.668215	0.039146	False
228	5.697444	5.609175	0.088269	False
229	12.327663	12.471531	-0.143868	True
230	13.085327	12.967871	0.117456	False
231	2.562234	2.575998	-0.013765	True
232	11.733629	11.659727	0.073903	False
233	14.302495	14.405697	-0.103202	True
234	5.939653	5.905943	0.033710	False
235	15.424090	15.615569	-0.191479	True
236	2.772967	2.787649	-0.014683	True
237	2.772967	2.787649	-0.014683	True
238	12.099288	10.637413	1.461875	False
239	2.772967	2.787649	-0.014683	True
240	2.562234	2.575998	-0.013765	True
241	11.058993	10.972083	0.086909	False
242	2.772967	2.787649	-0.014683	True
243	4.038130	4.056954	-0.018824	True
244	15.876590	16.023711	-0.147120	True
245	6.887250	6.945119	-0.057869	True
246	2.562234	2.575998	-0.013765	True
247	11.078582	10.964398	0.114184	False
248	7.872020	7.790180	0.081840	False
249	2.456587	2.469870	-0.013284	True
250	11.719624	15.898167	-4.178543	True
251	7.580215	7.589551	-0.009336	True
252	12.603631	10.663679	1.939952	False
253	11.336960	11.293530	0.043430	False
254	2.456587	2.469870	-0.013284	True
255	2.562234	2.575998	-0.013765	True
256	15.095725	15.082499	0.013227	False
257	6.242175	6.224649	0.017527	False
258	2.772967	2.787649	-0.014683	True
259	13.767984	14.034870	-0.266886	True
260	15.507773	15.390804	0.116968	False
261	5.829130	5.886998	-0.057869	True
262	15.213996	16.155061	-0.941065	True
263	14.298037	14.242554	0.055482	False
264	2.772967	2.787649	-0.014683	True
265	15.572145	15.653582	-0.081436	True
266	6.008059	6.025471	-0.017412	True
267	5.816510	5.831321	-0.014811	True
268	10.489545	10.511695	-0.022150	True
269	4.038130	4.056954	-0.018824	True
270	4.038130	4.056954	-0.018824	True
271	13.586761	13.608857	-0.022097	True
272	17.491111	15.346870	2.144241	False
273	6.540850	6.385516	0.155334	False
274	17.694257	17.269394	0.424863	False
275	2.456587	2.469870	-0.013284	True
276	2.456587	2.469870	-0.013284	True
277	11.823640	11.762759	0.060881	False
278	6.578329	6.634351	-0.056022	True
279	5.256182	5.275125	-0.018943	True
280	8.091199	8.105926	-0.014727	True
281	7.730161	7.636822	0.093340	False
282	2.772967	2.787649	-0.014683	True
283	7.165429	7.180156	-0.014727	True
284	7.563436	7.781737	-0.218301	True
285	2.772967	2.787649	-0.014683	True
286	15.692530	15.412827	0.279703	False
287	2.456587	2.469870	-0.013284	True
288	2.562234	2.575998	-0.013765	True
289	15.083680	15.272427	-0.188747	True
290	7.198989	7.168854	0.030135	False
291	2.562234	2.575998	-0.013765	True
292	7.879341	7.880409	-0.001068	True
293	2.562234	2.575998	-0.013765	True
294	2.772967	2.787649	-0.014683	True
295	16.916608	14.464875	2.451733	False
296	2.772967	2.787649	-0.014683	True
297	2.456587	2.469870	-0.013284	True
298	5.816510	5.831321	-0.014811	True
299	2.772967	2.787649	-0.014683	True
300	2.562234	2.575998	-0.013765	True
301	16.103555	16.012530	0.091025	False
302	2.562234	2.575998	-0.013765	True
303	2.772967	2.787649	-0.014683	True
304	17.952118	18.006331	-0.054213	True
305	8.035463	7.963392	0.072071	False
306	2.456587	2.469870	-0.013284	True
307	12.778080	13.251531	-0.473451	True
308	2.456587	2.469870	-0.013284	True
309	2.772967	2.787649	-0.014683	True
310	15.844571	15.894083	-0.049511	True
311	5.256182	5.275125	-0.018943	True
312	5.233656	5.245550	-0.011894	True
313	11.811908	11.685129	0.126779	False
314	6.051723	6.061938	-0.010215	True
315	12.419327	12.445893	-0.026566	True
316	13.910291	14.420665	-0.510374	True
317	5.125954	5.136168	-0.010215	True
318	8.376860	8.437556	-0.060697	True
319	7.669542	7.641582	0.027959	False
320	7.425945	7.405362	0.020583	False
321	6.605169	6.584918	0.020251	False
322	5.082289	5.099701	-0.017412	True
323	2.562234	2.575998	-0.013765	True
324	2.456587	2.469870	-0.013284	True
325	6.051723	6.061938	-0.010215	True
326	6.485579	6.467845	0.017733	False
327	4.038130	4.056954	-0.018824	True
328	7.563436	7.781737	-0.218301	True
329	4.038130	4.056954	-0.018824	True
330	4.038130	4.056954	-0.018824	True
331	12.008110	11.951886	0.056225	False
332	22.504099	22.596293	-0.092194	True
333	5.576269	5.591106	-0.014838	True
334	7.175615	6.842577	0.333037	False
335	5.184402	5.202342	-0.017940	True
336	8.433441	8.404629	0.028812	False
337	8.411606	8.464146	-0.052540	True
338	2.456587	2.469870	-0.013284	True
339	2.562234	2.575998	-0.013765	True
340	7.121812	9.398184	-2.276372	True
341	6.369387	6.275270	0.094116	False
342	2.456587	2.469870	-0.013284	True
343	10.289777	10.468530	-0.178753	True
344	5.030970	5.041762	-0.010792	True
345	6.051723	6.061938	-0.010215	True
346	5.816510	5.831321	-0.014811	True
347	5.366011	5.376453	-0.010442	True
348	7.783391	7.763029	0.020363	False
349	17.079183	18.311338	-1.232155	True
350	5.233659	5.244101	-0.010442	True
351	12.879132	12.620766	0.258365	False
352	13.249306	13.031402	0.217903	False
353	2.456587	2.469870	-0.013284	True
354	2.456587	2.469870	-0.013284	True
355	11.682250	11.637913	0.044337	False
356	5.233659	5.244101	-0.010442	True
357	2.772967	2.787649	-0.014683	True
358	4.949938	4.967350	-0.017412	True
359	2.456587	2.469870	-0.013284	True
360	5.082289	5.099701	-0.017412	True
361	19.008191	18.989349	0.018842	False
362	2.562234	2.575998	-0.013765	True
363	2.562234	2.575998	-0.013765	True
364	14.277853	13.991653	0.286200	False
365	10.334079	10.264552	0.069526	False
366	5.227343	5.238136	-0.010793	True
367	16.416465	16.527795	-0.111330	True
368	5.829130	5.886998	-0.057869	True
369	2.772967	2.787649	-0.014683	True
370	11.687438	11.492587	0.194851	False
371	2.456587	2.469870	-0.013284	True
372	2.562234	2.575998	-0.013765	True
373	4.949938	4.967350	-0.017412	True
374	2.562234	2.575998	-0.013765	True
375	4.038130	4.056954	-0.018824	True
376	5.703659	5.669617	0.034042	False
377	4.038130	4.056954	-0.018824	True
378	2.456587	2.469870	-0.013284	True
379	2.456587	2.469870	-0.013284	True
380	2.456587	2.469870	-0.013284	True
381	2.456587	2.469870	-0.013284	True
382	14.886366	14.902202	-0.015836	True
383	2.456587	2.469870	-0.013284	True
384	17.465291	17.239436	0.225854	False
385	16.676387	16.754872	-0.078484	True
386	11.016967	10.989688	0.027278	False
387	2.772967	2.787649	-0.014683	True
388	9.600356	9.628204	-0.027847	True
389	2.456587	2.469870	-0.013284	True
390	2.772967	2.787649	-0.014683	True
391	11.836562	11.615661	0.220901	False
392	14.801967	14.576696	0.225271	False
393	5.548079	5.559866	-0.011787	True
394	12.308009	12.433920	-0.125911	True
395	6.354920	6.441460	-0.086540	True
396	2.772967	2.787649	-0.014683	True
397	11.384453	11.293600	0.090854	False
398	2.562234	2.575998	-0.013765	True
399	2.456587	2.469870	-0.013284	True
400	5.227343	5.238136	-0.010793	True
401	7.439160	7.416671	0.022489	False
402	2.772967	2.787649	-0.014683	True
403	8.331065	8.281465	0.049600	False
404	11.863772	11.767743	0.096029	False
405	8.980891	9.034597	-0.053706	True
406	10.375538	10.309064	0.066475	False
407	2.562234	2.575998	-0.013765	True
408	2.562234	2.575998	-0.013765	True
409	7.700684	7.629896	0.070788	False
410	10.217971	10.273937	-0.055966	True
411	2.772967	2.787649	-0.014683	True
412	18.877042	19.058707	-0.181665	True
413	7.835590	7.753789	0.081800	False
414	2.772967	2.787649	-0.014683	True
415	6.355603	6.020718	0.334885	False
416	2.562234	2.575998	-0.013765	True
417	2.772967	2.787649	-0.014683	True
418	17.163701	17.194912	-0.031211	True
419	8.848184	8.811611	0.036573	False
420	2.772967	2.787649	-0.014683	True
421	7.669542	7.641582	0.027959	False
422	10.534195	10.546824	-0.012628	True
423	2.562234	2.575998	-0.013765	True
424	13.269215	13.017740	0.251474	False
425	8.558124	8.484540	0.073584	False
426	5.256182	5.275125	-0.018943	True
427	12.593257	12.250831	0.342426	False
428	2.456587	2.469870	-0.013284	True
429	6.051723	6.061938	-0.010215	True
430	6.459506	6.546820	-0.087314	True
431	2.562234	2.575998	-0.013765	True
432	2.562234	2.575998	-0.013765	True
433	9.652524	9.782678	-0.130154	True
434	7.353331	7.331802	0.021529	False
435	6.761780	6.727738	0.034042	False
436	15.812709	13.533280	2.279429	False
437	9.163806	9.131492	0.032314	False
438	2.772967	2.787649	-0.014683	True
439	12.536998	12.300207	0.236790	False
440	2.456587	2.469870	-0.013284	True
441	2.772967	2.787649	-0.014683	True
442	15.207950	16.189127	-0.981177	True
443	12.433867	12.300826	0.133041	False
444	6.481934	6.490850	-0.008916	True
445	18.486393	19.636322	-1.149929	True
446	4.038130	4.056954	-0.018824	True
447	4.038130	4.056954	-0.018824	True
448	17.468514	17.382281	0.086233	False
449	8.548530	8.477880	0.070650	False
450	6.370672	6.278744	0.091928	False
451	12.862857	12.788388	0.074469	False
452	13.611002	13.764469	-0.153467	True
453	5.184402	5.202342	-0.017940	True
454	20.179602	20.079291	0.100311	False
455	8.347554	8.401833	-0.054279	True
456	8.755054	8.722312	0.032742	False
457	9.408090	9.624185	-0.216095	True
458	2.772967	2.787649	-0.014683	True
459	4.038130	4.056954	-0.018824	True
460	2.772967	2.787649	-0.014683	True
461	2.456587	2.469870	-0.013284	True
462	7.868218	8.061966	-0.193747	True
463	5.125954	5.136168	-0.010215	True
464	5.829130	5.886998	-0.057869	True
465	2.456587	2.469870	-0.013284	True
466	2.772967	2.787649	-0.014683	True
467	2.456587	2.469870	-0.013284	True
468	4.038130	4.056954	-0.018824	True
469	2.772967	2.787649	-0.014683	True
470	2.772967	2.787649	-0.014683	True
471	2.772967	2.787649	-0.014683	True
472	2.456587	2.469870	-0.013284	True
473	6.051723	6.061938	-0.010215	True
474	12.533408	12.267950	0.265458	False
475	7.609813	7.563595	0.046218	False
476	2.456587	2.469870	-0.013284	True
477	2.456587	2.469870	-0.013284	True
478	2.456587	2.469870	-0.013284	True
479	2.456587	2.469870	-0.013284	True
480	2.562234	2.575998	-0.013765	True
481	2.456587	2.469870	-0.013284	True
482	10.585124	10.489004	0.096119	False
483	6.545284	6.529320	0.015963	False
484	2.456587	2.469870	-0.013284	True
485	4.038130	4.056954	-0.018824	True
486	2.456587	2.469870	-0.013284	True
487	6.434233	6.095841	0.338393	False
488	2.772967	2.787649	-0.014683	True
489	4.038130	4.056954	-0.018824	True
490	2.772967	2.787649	-0.014683	True
491	4.038130	4.056954	-0.018824	True
492	2.456587	2.469870	-0.013284	True
493	6.008059	6.025471	-0.017412	True
494	2.772967	2.787649	-0.014683	True
495	2.562234	2.575998	-0.013765	True
496	5.548079	5.559866	-0.011787	True
497	7.353331	7.331802	0.021529	False
498	6.291780	6.302222	-0.010442	True
499	15.308533	15.664663	-0.356130	True
500	9.840999	9.604479	0.236520	False
501	2.456587	2.469870	-0.013284	True
502	6.545284	6.529320	0.015963	False
503	2.456587	2.469870	-0.013284	True
504	4.038130	4.056954	-0.018824	True
505	6.761780	6.727738	0.034042	False
506	10.871901	10.556529	0.315373	False
507	11.534453	11.687331	-0.152878	True
508	5.030970	5.041762	-0.010792	True
509	14.832454	14.762064	0.070390	False
510	17.287134	17.256299	0.030836	False
511	6.578329	6.634351	-0.056022	True
512	1.401546	1.401285	0.000261	False
513	10.520337	10.511193	0.009144	False
514	16.549762	18.853613	-2.303850	True
515	2.327029	2.339967	-0.012938	True
516	5.184402	5.202342	-0.017940	True
517	10.790822	10.665342	0.125480	False
518	6.996942	7.029141	-0.032199	True
519	2.562234	2.575998	-0.013765	True
520	2.772967	2.787649	-0.014683	True
521	2.772967	2.787649	-0.014683	True
522	6.578329	6.634351	-0.056022	True
523	8.288792	8.343734	-0.054942	True
524	2.772967	2.787649	-0.014683	True
525	2.772967	2.787649	-0.014683	True
526	2.456587	2.469870	-0.013284	True
527	2.562234	2.575998	-0.013765	True
528	2.562234	2.575998	-0.013765	True
529	6.429592	6.453006	-0.023414	True
530	2.456587	2.469870	-0.013284	True
531	4.038130	4.056954	-0.018824	True
532	2.456587	2.469870	-0.013284	True
533	2.456587	2.469870	-0.013284	True
534	2.456587	2.469870	-0.013284	True
535	6.824746	6.737368	0.087378	False
536	6.369387	6.275270	0.094116	False
537	11.825588	11.827467	-0.001879	True
538	1.126640	1.126640	-0.000000	True
539	13.483926	13.246593	0.237333	False
540	12.325725	12.263632	0.062094	False
541	12.667540	10.435303	2.232237	False
542	8.205930	8.307153	-0.101222	True
543	5.366011	5.376453	-0.010442	True
544	4.038130	4.056954	-0.018824	True
545	6.524131	6.432313	0.091818	False
546	7.285214	7.129872	0.155341	False
547	2.562234	2.575998	-0.013765	True
548	6.434233	6.095841	0.338393	False
549	4.038130	4.056954	-0.018824	True
550	2.562234	2.575998	-0.013765	True
551	2.772967	2.787649	-0.014683	True
552	2.456587	2.469870	-0.013284	True
553	2.456587	2.469870	-0.013284	True
554	15.906678	14.618371	1.288306	False
555	5.697444	5.609175	0.088269	False
556	2.562234	2.575998	-0.013765	True
557	8.745237	8.708346	0.036891	False
558	16.200194	15.981187	0.219007	False
559	21.465158	20.612576	0.852582	False
560	16.642171	16.948298	-0.306127	True
561	15.486118	15.519196	-0.033078	True
562	13.213463	13.027035	0.186428	False
563	2.562234	2.575998	-0.013765	True
564	2.562234	2.575998	-0.013765	True
565	15.058450	14.819252	0.239198	False
566	5.233656	5.245550	-0.011894	True
567	9.509198	9.446582	0.062616	False
568	15.128738	12.841078	2.287660	False
569	22.434931	21.742770	0.692160	False
570	2.772967	2.787649	-0.014683	True
571	11.377623	11.584087	-0.206464	True
572	2.456587	2.469870	-0.013284	True
573	8.104129	8.017459	0.086670	False
574	2.456587	2.469870	-0.013284	True
575	9.826963	9.593297	0.233666	False
576	8.288316	8.248182	0.040134	False
577	8.638336	8.647672	-0.009336	True
578	8.438503	8.350925	0.087578	False
579	4.038130	4.056954	-0.018824	True
580	4.038130	4.056954	-0.018824	True
581	5.646211	5.557212	0.088999	False
582	2.772967	2.787649	-0.014683	True
583	5.484057	5.495844	-0.011787	True
584	9.206891	9.184465	0.022426	False
585	2.562234	2.575998	-0.013765	True
586	2.772967	2.787649	-0.014683	True
587	5.184402	5.202342	-0.017940	True
588	2.287939	2.301862	-0.013923	True
589	6.761780	6.727738	0.034042	False
590	2.562234	2.575998	-0.013765	True
591	2.772967	2.787649	-0.014683	True
592	2.772967	2.787649	-0.014683	True
593	2.772967	2.787649	-0.014683	True
594	2.772967	2.787649	-0.014683	True
595	2.456587	2.469870	-0.013284	True
596	2.456587	2.469870	-0.013284	True
597	2.456587	2.469870	-0.013284	True
598	4.038130	4.056954	-0.018824	True
599	4.038130	4.056954	-0.018824	True
600	2.456587	2.469870	-0.013284	True
601	2.772967	2.787649	-0.014683	True
602	2.456587	2.469870	-0.013284	True
603	7.417317	7.314926	0.102391	False
604	7.693970	7.654397	0.039573	False
605	2.456587	2.469870	-0.013284	True
606	4.038130	4.056954	-0.018824	True
607	6.369387	6.275270	0.094116	False
608	9.532490	9.623009	-0.090519	True
609	2.456587	2.469870	-0.013284	True
610	2.772967	2.787649	-0.014683	True
611	2.562234	2.575998	-0.013765	True
612	2.562234	2.575998	-0.013765	True
613	10.527155	10.566391	-0.039236	True
614	2.772967	2.787649	-0.014683	True
615	5.256182	5.275125	-0.018943	True
616	4.038130	4.056954	-0.018824	True
617	8.197467	10.850577	-2.653110	True
618	8.438503	8.350925	0.087578	False
619	2.562234	2.575998	-0.013765	True
620	2.772967	2.787649	-0.014683	True
621	2.772967	2.787649	-0.014683	True
622	2.456587	2.469870	-0.013284	True
623	4.038130	4.056954	-0.018824	True
624	4.038130	4.056954	-0.018824	True
625	7.121812	9.398184	-2.276372	True
626	13.350650	13.330920	0.019730	False
627	5.646211	5.557212	0.088999	False
628	2.562234	2.575998	-0.013765	True
629	6.008059	6.025471	-0.017412	True
630	2.456587	2.469870	-0.013284	True
631	2.456587	2.469870	-0.013284	True
632	2.456587	2.469870	-0.013284	True
633	2.456587	2.469870	-0.013284	True
634	12.787065	13.056228	-0.269163	True
635	6.354313	6.359019	-0.004706	True
636	2.772967	2.787649	-0.014683	True
637	2.772967	2.787649	-0.014683	True
638	4.038130	4.056954	-0.018824	True
639	4.038130	4.056954	-0.018824	True
640	2.772967	2.787649	-0.014683	True
641	4.038130	4.056954	-0.018824	True
642	2.562234	2.575998	-0.013765	True
643	2.456587	2.469870	-0.013284	True
644	2.456587	2.469870	-0.013284	True
645	2.562234	2.575998	-0.013765	True
646	2.772967	2.787649	-0.014683	True
647	2.562234	2.575998	-0.013765	True
648	2.562234	2.575998	-0.013765	True
649	2.456587	2.469870	-0.013284	True
650	2.456587	2.469870	-0.013284	True
651	2.456587	2.469870	-0.013284	True
652	2.772967	2.787649	-0.014683	True
653	2.456587	2.469870	-0.013284	True
654	2.456587	2.469870	-0.013284	True
655	2.456587	2.469870	-0.013284	True
656	2.456587	2.469870	-0.013284	True
657	4.038130	4.056954	-0.018824	True
658	2.772967	2.787649	-0.014683	True
659	2.456587	2.469870	-0.013284	True
660	2.456587	2.469870	-0.013284	True
661	6.014257	5.981185	0.033072	False
662	2.456587	2.469870	-0.013284	True
663	10.077644	10.064568	0.013077	False
664	7.548449	7.453809	0.094640	False
665	12.101149	11.958245	0.142904	False
666	7.165429	7.180156	-0.014727	True
667	2.772967	2.787649	-0.014683	True
668	7.419557	7.331041	0.088516	False
669	13.541310	15.563624	-2.022315	True
670	9.096282	9.062799	0.033483	False
671	18.233865	17.949390	0.284475	False
672	11.107718	10.844901	0.262816	False
673	5.227343	5.238136	-0.010793	True
674	8.911330	8.897767	0.013563	False
675	8.437120	8.303378	0.133742	False
676	2.562234	2.575998	-0.013765	True
677	14.475244	14.779475	-0.304231	True
678	5.720102	5.734087	-0.013985	True
679	5.256182	5.275125	-0.018943	True
680	6.212002	6.218580	-0.006577	True
681	6.578329	6.634351	-0.056022	True
682	8.242043	8.159705	0.082338	False
683	18.604842	18.332223	0.272619	False
684	12.775197	12.656382	0.118815	False
685	6.996942	7.029141	-0.032199	True
686	11.649968	11.690348	-0.040380	True
687	18.228827	15.977943	2.250883	False
688	5.697444	5.609175	0.088269	False
689	8.480554	8.443664	0.036890	False
690	9.910915	9.759703	0.151212	False
691	2.562234	2.575998	-0.013765	True
692	13.879847	13.562889	0.316957	False
693	5.939653	5.905943	0.033710	False
