Site-Specific Likelihood Analysis for Clade_5
==================================================

Supporting sites: 651
Conflicting sites: 246
Neutral sites: 1
Support ratio: 2.6463
Sum of supporting deltas: -63.4931
Sum of conflicting deltas: 39.3736
Weighted support ratio: 1.6126

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
301	16.103555	15.872742	0.230813	False
302	2.562234	2.583806	-0.021573	True
303	2.772967	2.795959	-0.022993	True
304	17.952118	17.853298	0.098820	False
305	8.035463	8.015669	0.019794	False
306	2.456587	2.477414	-0.020827	True
307	12.778080	12.457542	0.320538	False
308	2.456587	2.477414	-0.020827	True
309	2.772967	2.795959	-0.022993	True
310	15.844571	15.854244	-0.009672	True
311	5.256182	5.293651	-0.037469	True
312	5.233656	5.260005	-0.026349	True
313	11.811908	11.626711	0.185197	False
314	6.051723	6.074721	-0.022998	True
315	12.419327	12.403684	0.015643	False
316	13.910291	13.895766	0.014525	False
317	5.125954	5.148951	-0.022998	True
318	8.376860	8.379318	-0.002458	True
319	7.669542	7.548688	0.120854	False
320	7.425945	7.428774	-0.002829	True
321	6.605169	6.608726	-0.003557	True
322	5.082289	5.117071	-0.034782	True
323	2.562234	2.583806	-0.021573	True
324	2.456587	2.477414	-0.020827	True
325	6.051723	6.074721	-0.022998	True
326	6.485579	6.486465	-0.000887	True
327	4.038130	4.067509	-0.029379	True
328	7.563436	7.576649	-0.013213	True
329	4.038130	4.067509	-0.029379	True
330	4.038130	4.067509	-0.029379	True
331	12.008110	13.126294	-1.118184	True
332	22.504099	22.476244	0.027855	False
333	5.576269	5.594478	-0.018209	True
334	7.175615	7.185533	-0.009919	True
335	5.184402	5.220111	-0.035709	True
336	8.433441	8.462640	-0.029199	True
337	8.411606	8.347335	0.064272	False
338	2.456587	2.477414	-0.020827	True
339	2.562234	2.583806	-0.021573	True
340	7.121812	7.075577	0.046235	False
341	6.369387	6.032177	0.337210	False
342	2.456587	2.477414	-0.020827	True
343	10.289777	10.322749	-0.032972	True
344	5.030970	5.055116	-0.024146	True
345	6.051723	6.074721	-0.022998	True
346	5.816510	5.834701	-0.018191	True
347	5.366011	5.369855	-0.003844	True
348	7.783391	7.683788	0.099603	False
349	17.079183	16.827382	0.251801	False
350	5.233659	5.237503	-0.003844	True
351	12.879132	12.753663	0.125469	False
352	13.249306	13.237737	0.011568	False
353	2.456587	2.477414	-0.020827	True
354	2.456587	2.477414	-0.020827	True
355	11.682250	11.608977	0.073273	False
356	5.233659	5.237503	-0.003844	True
357	2.772967	2.795959	-0.022993	True
358	4.949938	4.984720	-0.034782	True
359	2.456587	2.477414	-0.020827	True
360	5.082289	5.117071	-0.034782	True
361	19.008191	19.039767	-0.031576	True
362	2.562234	2.583806	-0.021573	True
363	2.562234	2.583806	-0.021573	True
364	14.277853	14.277524	0.000329	False
365	10.334079	10.394959	-0.060881	True
366	5.227343	5.251490	-0.024147	True
367	16.416465	16.412140	0.004325	False
368	5.829130	5.825306	0.003823	False
369	2.772967	2.795959	-0.022993	True
370	11.687438	11.611975	0.075464	False
371	2.456587	2.477414	-0.020827	True
372	2.562234	2.583806	-0.021573	True
373	4.949938	4.984720	-0.034782	True
374	2.562234	2.583806	-0.021573	True
375	4.038130	4.067509	-0.029379	True
376	5.703659	5.716189	-0.012530	True
377	4.038130	4.067509	-0.029379	True
378	2.456587	2.477414	-0.020827	True
379	2.456587	2.477414	-0.020827	True
380	2.456587	2.477414	-0.020827	True
381	2.456587	2.477414	-0.020827	True
382	14.886366	14.818357	0.068009	False
383	2.456587	2.477414	-0.020827	True
384	17.465291	17.217392	0.247899	False
385	16.676387	16.556852	0.119535	False
386	11.016967	10.804532	0.212434	False
387	2.772967	2.795959	-0.022993	True
388	9.600356	9.523925	0.076431	False
389	2.456587	2.477414	-0.020827	True
390	2.772967	2.795959	-0.022993	True
391	11.836562	11.840881	-0.004319	True
392	14.801967	14.916815	-0.114848	True
393	5.548079	5.553796	-0.005717	True
394	12.308009	12.248143	0.059867	False
395	6.354920	6.379833	-0.024913	True
396	2.772967	2.795959	-0.022993	True
397	11.384453	11.440136	-0.055683	True
398	2.562234	2.583806	-0.021573	True
399	2.456587	2.477414	-0.020827	True
400	5.227343	5.251490	-0.024147	True
401	7.439160	7.335463	0.103697	False
402	2.772967	2.795959	-0.022993	True
403	8.331065	8.063048	0.268017	False
404	11.863772	11.749930	0.113842	False
405	8.980891	8.788755	0.192136	False
406	10.375538	10.483421	-0.107883	True
407	2.562234	2.583806	-0.021573	True
408	2.562234	2.583806	-0.021573	True
409	7.700684	7.694307	0.006377	False
410	10.217971	10.139880	0.078091	False
411	2.772967	2.795959	-0.022993	True
412	18.877042	18.918747	-0.041705	True
413	7.835590	7.667972	0.167618	False
414	2.772967	2.795959	-0.022993	True
415	6.355603	6.366632	-0.011029	True
416	2.562234	2.583806	-0.021573	True
417	2.772967	2.795959	-0.022993	True
418	17.163701	17.031943	0.131758	False
419	8.848184	8.844349	0.003835	False
420	2.772967	2.795959	-0.022993	True
421	7.669542	7.548688	0.120854	False
422	10.534195	9.809319	0.724877	False
423	2.562234	2.583806	-0.021573	True
424	13.269215	13.116949	0.152266	False
425	8.558124	8.285068	0.273056	False
426	5.256182	5.293651	-0.037469	True
427	12.593257	12.569184	0.024072	False
428	2.456587	2.477414	-0.020827	True
429	6.051723	6.074721	-0.022998	True
430	6.459506	6.485208	-0.025702	True
431	2.562234	2.583806	-0.021573	True
432	2.562234	2.583806	-0.021573	True
433	9.652524	9.652128	0.000396	False
434	7.353331	7.353330	0.000002	False
435	6.761780	6.774310	-0.012530	True
436	15.812709	15.663677	0.149032	False
437	9.163806	9.024850	0.138956	False
438	2.772967	2.795959	-0.022993	True
439	12.536998	12.316794	0.220203	False
440	2.456587	2.477414	-0.020827	True
441	2.772967	2.795959	-0.022993	True
442	15.207950	14.771992	0.435958	False
443	12.433867	12.247999	0.185868	False
444	6.481934	8.603741	-2.121807	True
445	18.486393	19.572569	-1.086175	True
446	4.038130	4.067509	-0.029379	True
447	4.038130	4.067509	-0.029379	True
448	17.468514	17.078147	0.390366	False
449	8.548530	8.279328	0.269202	False
450	6.370672	6.034344	0.336328	False
451	12.862857	12.583789	0.279067	False
452	13.611002	13.617999	-0.006996	True
453	5.184402	5.220111	-0.035709	True
454	20.179602	19.861361	0.318241	False
455	8.347554	8.298333	0.049221	False
456	8.755054	8.764301	-0.009247	True
457	9.408090	9.424658	-0.016568	True
458	2.772967	2.795959	-0.022993	True
459	4.038130	4.067509	-0.029379	True
460	2.772967	2.795959	-0.022993	True
461	2.456587	2.477414	-0.020827	True
462	7.868218	7.902081	-0.033863	True
463	5.125954	5.148951	-0.022998	True
464	5.829130	5.825306	0.003823	False
465	2.456587	2.477414	-0.020827	True
466	2.772967	2.795959	-0.022993	True
467	2.456587	2.477414	-0.020827	True
468	4.038130	4.067509	-0.029379	True
469	2.772967	2.795959	-0.022993	True
470	2.772967	2.795959	-0.022993	True
471	2.772967	2.795959	-0.022993	True
472	2.456587	2.477414	-0.020827	True
473	6.051723	6.074721	-0.022998	True
474	12.533408	12.489151	0.044257	False
475	7.609813	7.921005	-0.311192	True
476	2.456587	2.477414	-0.020827	True
477	2.456587	2.477414	-0.020827	True
478	2.456587	2.477414	-0.020827	True
479	2.456587	2.477414	-0.020827	True
480	2.562234	2.583806	-0.021573	True
481	2.456587	2.477414	-0.020827	True
482	10.585124	10.601097	-0.015973	True
483	6.545284	6.547696	-0.002412	True
484	2.456587	2.477414	-0.020827	True
485	4.038130	4.067509	-0.029379	True
486	2.456587	2.477414	-0.020827	True
487	6.434233	6.447398	-0.013165	True
488	2.772967	2.795959	-0.022993	True
489	4.038130	4.067509	-0.029379	True
490	2.772967	2.795959	-0.022993	True
491	4.038130	4.067509	-0.029379	True
492	2.456587	2.477414	-0.020827	True
493	6.008059	6.042840	-0.034782	True
494	2.772967	2.795959	-0.022993	True
495	2.562234	2.583806	-0.021573	True
496	5.548079	5.553796	-0.005717	True
497	7.353331	7.353330	0.000002	False
498	6.291780	6.295624	-0.003844	True
499	15.308533	15.014401	0.294132	False
500	9.840999	9.653542	0.187457	False
501	2.456587	2.477414	-0.020827	True
502	6.545284	6.547696	-0.002412	True
503	2.456587	2.477414	-0.020827	True
504	4.038130	4.067509	-0.029379	True
505	6.761780	6.774310	-0.012530	True
506	10.871901	10.657968	0.213933	False
507	11.534453	11.570035	-0.035582	True
508	5.030970	5.055116	-0.024146	True
509	14.832454	14.829227	0.003227	False
510	17.287134	17.314940	-0.027805	True
511	6.578329	6.572922	0.005407	False
512	1.401546	1.401393	0.000153	False
513	10.520337	9.694812	0.825525	False
514	16.549762	16.525020	0.024742	False
515	2.327029	2.345777	-0.018748	True
516	5.184402	5.220111	-0.035709	True
517	10.790822	12.624605	-1.833783	True
518	6.996942	6.931766	0.065176	False
519	2.562234	2.583806	-0.021573	True
520	2.772967	2.795959	-0.022993	True
521	2.772967	2.795959	-0.022993	True
522	6.578329	6.572922	0.005407	False
523	8.288792	8.280716	0.008076	False
524	2.772967	2.795959	-0.022993	True
525	2.772967	2.795959	-0.022993	True
526	2.456587	2.477414	-0.020827	True
527	2.562234	2.583806	-0.021573	True
528	2.562234	2.583806	-0.021573	True
529	6.429592	6.474828	-0.045237	True
530	2.456587	2.477414	-0.020827	True
531	4.038130	4.067509	-0.029379	True
532	2.456587	2.477414	-0.020827	True
533	2.456587	2.477414	-0.020827	True
534	2.456587	2.477414	-0.020827	True
535	6.824746	6.612785	0.211961	False
536	6.369387	6.032177	0.337210	False
537	11.825588	11.480373	0.345216	False
538	1.126640	1.126640	0.000000	False
539	13.483926	13.518146	-0.034220	True
540	12.325725	14.209214	-1.883489	True
541	12.667540	12.683874	-0.016334	True
542	8.205930	8.219854	-0.013924	True
543	5.366011	5.369855	-0.003844	True
544	4.038130	4.067509	-0.029379	True
545	6.524131	6.320736	0.203395	False
546	7.285214	7.347434	-0.062220	True
547	2.562234	2.583806	-0.021573	True
548	6.434233	6.447398	-0.013165	True
549	4.038130	4.067509	-0.029379	True
550	2.562234	2.583806	-0.021573	True
551	2.772967	2.795959	-0.022993	True
552	2.456587	2.477414	-0.020827	True
553	2.456587	2.477414	-0.020827	True
554	15.906678	15.937554	-0.030877	True
555	5.697444	5.492190	0.205254	False
556	2.562234	2.583806	-0.021573	True
557	8.745237	8.740732	0.004505	False
558	16.200194	16.281628	-0.081434	True
559	21.465158	21.988483	-0.523325	True
560	16.642171	16.627718	0.014454	False
561	15.486118	15.557794	-0.071676	True
562	13.213463	13.592935	-0.379472	True
563	2.562234	2.583806	-0.021573	True
564	2.562234	2.583806	-0.021573	True
565	15.058450	14.990282	0.068168	False
566	5.233656	5.260005	-0.026349	True
567	9.509198	9.541378	-0.032180	True
568	15.128738	14.926380	0.202358	False
569	22.434931	21.992094	0.442837	False
570	2.772967	2.795959	-0.022993	True
571	11.377623	13.492464	-2.114841	True
572	2.456587	2.477414	-0.020827	True
573	8.104129	7.922855	0.181274	False
574	2.456587	2.477414	-0.020827	True
575	9.826963	9.639710	0.187254	False
576	8.288316	8.672110	-0.383794	True
577	8.638336	8.655612	-0.017276	True
578	8.438503	8.249270	0.189233	False
579	4.038130	4.067509	-0.029379	True
580	4.038130	4.067509	-0.029379	True
581	5.646211	5.442453	0.203758	False
582	2.772967	2.795959	-0.022993	True
583	5.484057	5.489774	-0.005717	True
584	9.206891	9.215319	-0.008428	True
585	2.562234	2.583806	-0.021573	True
586	2.772967	2.795959	-0.022993	True
587	5.184402	5.220111	-0.035709	True
588	2.287939	2.310918	-0.022980	True
589	6.761780	6.774310	-0.012530	True
590	2.562234	2.583806	-0.021573	True
591	2.772967	2.795959	-0.022993	True
592	2.772967	2.795959	-0.022993	True
593	2.772967	2.795959	-0.022993	True
594	2.772967	2.795959	-0.022993	True
595	2.456587	2.477414	-0.020827	True
596	2.456587	2.477414	-0.020827	True
597	2.456587	2.477414	-0.020827	True
598	4.038130	4.067509	-0.029379	True
599	4.038130	4.067509	-0.029379	True
600	2.456587	2.477414	-0.020827	True
601	2.772967	2.795959	-0.022993	True
602	2.456587	2.477414	-0.020827	True
603	7.417317	7.058362	0.358955	False
604	7.693970	7.533290	0.160680	False
605	2.456587	2.477414	-0.020827	True
606	4.038130	4.067509	-0.029379	True
607	6.369387	6.032177	0.337210	False
608	9.532490	9.558331	-0.025841	True
609	2.456587	2.477414	-0.020827	True
610	2.772967	2.795959	-0.022993	True
611	2.562234	2.583806	-0.021573	True
612	2.562234	2.583806	-0.021573	True
613	10.527155	10.543735	-0.016581	True
614	2.772967	2.795959	-0.022993	True
615	5.256182	5.293651	-0.037469	True
616	4.038130	4.067509	-0.029379	True
617	8.197467	8.214465	-0.016999	True
618	8.438503	8.249270	0.189233	False
619	2.562234	2.583806	-0.021573	True
620	2.772967	2.795959	-0.022993	True
621	2.772967	2.795959	-0.022993	True
622	2.456587	2.477414	-0.020827	True
623	4.038130	4.067509	-0.029379	True
624	4.038130	4.067509	-0.029379	True
625	7.121812	7.075577	0.046235	False
626	13.350650	15.472357	-2.121707	True
627	5.646211	5.442453	0.203758	False
628	2.562234	2.583806	-0.021573	True
629	6.008059	6.042840	-0.034782	True
630	2.456587	2.477414	-0.020827	True
631	2.456587	2.477414	-0.020827	True
632	2.456587	2.477414	-0.020827	True
633	2.456587	2.477414	-0.020827	True
634	12.787065	12.828255	-0.041190	True
635	6.354313	8.358304	-2.003991	True
636	2.772967	2.795959	-0.022993	True
637	2.772967	2.795959	-0.022993	True
638	4.038130	4.067509	-0.029379	True
639	4.038130	4.067509	-0.029379	True
640	2.772967	2.795959	-0.022993	True
641	4.038130	4.067509	-0.029379	True
642	2.562234	2.583806	-0.021573	True
643	2.456587	2.477414	-0.020827	True
644	2.456587	2.477414	-0.020827	True
645	2.562234	2.583806	-0.021573	True
646	2.772967	2.795959	-0.022993	True
647	2.562234	2.583806	-0.021573	True
648	2.562234	2.583806	-0.021573	True
649	2.456587	2.477414	-0.020827	True
650	2.456587	2.477414	-0.020827	True
651	2.456587	2.477414	-0.020827	True
652	2.772967	2.795959	-0.022993	True
653	2.456587	2.477414	-0.020827	True
654	2.456587	2.477414	-0.020827	True
655	2.456587	2.477414	-0.020827	True
656	2.456587	2.477414	-0.020827	True
657	4.038130	4.067509	-0.029379	True
658	2.772967	2.795959	-0.022993	True
659	2.456587	2.477414	-0.020827	True
660	2.456587	2.477414	-0.020827	True
661	6.014257	6.028983	-0.014726	True
662	2.456587	2.477414	-0.020827	True
663	10.077644	10.530626	-0.452982	True
664	7.548449	7.720616	-0.172167	True
665	12.101149	11.840980	0.260169	False
666	7.165429	7.182673	-0.017244	True
667	2.772967	2.795959	-0.022993	True
668	7.419557	7.066571	0.352986	False
669	13.541310	13.552600	-0.011291	True
670	9.096282	9.103449	-0.007167	True
671	18.233865	18.239867	-0.006002	True
672	11.107718	10.814175	0.293542	False
673	5.227343	5.251490	-0.024147	True
674	8.911330	8.926341	-0.015011	True
675	8.437120	8.637493	-0.200373	True
676	2.562234	2.583806	-0.021573	True
677	14.475244	14.465237	0.010007	False
678	5.720102	5.736525	-0.016423	True
679	5.256182	5.293651	-0.037469	True
680	6.212002	8.223986	-2.011983	True
681	6.578329	6.572922	0.005407	False
682	8.242043	8.078053	0.163990	False
683	18.604842	18.530767	0.074075	False
684	12.775197	12.503207	0.271991	False
685	6.996942	6.931766	0.065176	False
686	11.649968	12.286609	-0.636641	True
687	18.228827	18.565145	-0.336318	True
688	5.697444	5.492190	0.205254	False
689	8.480554	8.476055	0.004499	False
690	9.910915	9.987090	-0.076175	True
691	2.562234	2.583806	-0.021573	True
692	13.879847	13.379895	0.499952	False
693	5.939653	5.952937	-0.013284	True
