Site-Specific Likelihood Analysis for Clade_9
==================================================

Supporting sites: 656
Conflicting sites: 242
Neutral sites: 1
Support ratio: 2.7107
Sum of supporting deltas: -200.1651
Sum of conflicting deltas: 108.9704
Weighted support ratio: 1.8369

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
171	2.772967	2.846729	-0.073762	True
172	8.579958	8.162422	0.417536	False
173	12.585803	9.990536	2.595267	False
174	2.562234	2.631275	-0.069042	True
175	9.024065	8.895184	0.128881	False
176	2.456587	2.523156	-0.066569	True
177	2.456587	2.523156	-0.066569	True
178	6.355603	6.354677	0.000927	False
179	2.562234	2.631275	-0.069042	True
180	2.772967	2.846729	-0.073762	True
181	14.459237	14.201782	0.257455	False
182	4.038130	4.133265	-0.095136	True
183	2.562234	2.631275	-0.069042	True
184	6.355603	6.354677	0.000927	False
185	9.742434	9.847108	-0.104673	True
186	2.772967	2.846729	-0.073762	True
187	5.082289	5.113827	-0.031538	True
188	2.562234	2.631275	-0.069042	True
189	2.562234	2.631275	-0.069042	True
190	5.743280	5.766800	-0.023520	True
191	11.217868	11.292408	-0.074540	True
192	2.562234	2.631275	-0.069042	True
193	11.175466	11.295850	-0.120384	True
194	8.898110	8.813427	0.084683	False
195	2.562234	2.631275	-0.069042	True
196	13.507993	12.778565	0.729429	False
197	2.456587	2.523156	-0.066569	True
198	2.772967	2.846729	-0.073762	True
199	13.128708	13.150045	-0.021338	True
200	2.456587	2.523156	-0.066569	True
201	2.456587	2.523156	-0.066569	True
202	15.068733	14.962508	0.106225	False
203	5.816510	5.222537	0.593973	False
204	2.772967	2.846729	-0.073762	True
205	12.626923	12.788155	-0.161232	True
206	8.619739	8.412999	0.206740	False
207	2.772967	2.846729	-0.073762	True
208	16.989014	16.647821	0.341193	False
209	4.038130	4.133265	-0.095136	True
210	4.038130	4.133265	-0.095136	True
211	21.961502	20.709558	1.251944	False
212	4.038130	4.133265	-0.095136	True
213	2.456587	2.523156	-0.066569	True
214	7.285214	7.181632	0.103582	False
215	5.227343	5.127972	0.099371	False
216	2.772967	2.846729	-0.073762	True
217	9.396739	10.048051	-0.651312	True
218	5.297678	5.201069	0.096609	False
219	9.473560	9.418253	0.055307	False
220	11.092617	11.403662	-0.311045	True
221	6.463427	6.380036	0.083391	False
222	5.297678	5.201069	0.096609	False
223	11.011080	13.480134	-2.469054	True
224	6.194944	5.996470	0.198474	False
225	5.548079	5.582257	-0.034179	True
226	10.144501	10.206494	-0.061993	True
227	16.707361	16.208009	0.499352	False
228	5.697444	8.337644	-2.640200	True
229	12.327663	12.474310	-0.146647	True
230	13.085327	15.584683	-2.499357	True
231	2.562234	2.631275	-0.069042	True
232	11.733629	11.504769	0.228860	False
233	14.302495	14.317917	-0.015422	True
234	5.939653	5.963173	-0.023520	True
235	15.424090	15.911033	-0.486943	True
236	2.772967	2.846729	-0.073762	True
237	2.772967	2.846729	-0.073762	True
238	12.099288	12.236935	-0.137647	True
239	2.772967	2.846729	-0.073762	True
240	2.562234	2.631275	-0.069042	True
241	11.058993	10.805968	0.253024	False
242	2.772967	2.846729	-0.073762	True
243	4.038130	4.133265	-0.095136	True
244	15.876590	15.990611	-0.114021	True
245	6.887250	7.043694	-0.156444	True
246	2.562234	2.631275	-0.069042	True
247	11.078582	11.636372	-0.557790	True
248	7.872020	8.240196	-0.368176	True
249	2.456587	2.523156	-0.066569	True
250	11.719624	14.144897	-2.425273	True
251	7.580215	7.483453	0.096762	False
252	12.603631	10.730021	1.873609	False
253	11.336960	12.416406	-1.079446	True
254	2.456587	2.523156	-0.066569	True
255	2.562234	2.631275	-0.069042	True
256	15.095725	16.740271	-1.644545	True
257	6.242175	6.264345	-0.022169	True
258	2.772967	2.846729	-0.073762	True
259	13.767984	14.248540	-0.480556	True
260	15.507773	15.334817	0.172956	False
261	5.829130	5.985573	-0.156443	True
262	15.213996	14.577344	0.636652	False
263	14.298037	14.669065	-0.371029	True
264	2.772967	2.846729	-0.073762	True
265	15.572145	14.861939	0.710207	False
266	6.008059	6.039596	-0.031538	True
267	5.816510	5.222537	0.593973	False
268	10.489545	10.618966	-0.129421	True
269	4.038130	4.133265	-0.095136	True
270	4.038130	4.133265	-0.095136	True
271	13.586761	13.058334	0.528426	False
272	17.491111	15.247181	2.243930	False
273	6.540850	6.443087	0.097764	False
274	17.694257	17.299294	0.394963	False
275	2.456587	2.523156	-0.066569	True
276	2.456587	2.523156	-0.066569	True
277	11.823640	12.007456	-0.183816	True
278	6.578329	6.725961	-0.147633	True
279	5.256182	5.298826	-0.042643	True
280	8.091199	7.718834	0.372365	False
281	7.730161	7.801872	-0.071711	True
282	2.772967	2.846729	-0.073762	True
283	7.165429	6.793064	0.372365	False
284	7.563436	7.844428	-0.280993	True
285	2.772967	2.846729	-0.073762	True
286	15.692530	15.948599	-0.256069	True
287	2.456587	2.523156	-0.066569	True
288	2.562234	2.631275	-0.069042	True
289	15.083680	14.614645	0.469035	False
290	7.198989	7.248015	-0.049026	True
291	2.562234	2.631275	-0.069042	True
292	7.879341	7.795776	0.083565	False
293	2.562234	2.631275	-0.069042	True
294	2.772967	2.846729	-0.073762	True
295	16.916608	14.322598	2.594010	False
296	2.772967	2.846729	-0.073762	True
297	2.456587	2.523156	-0.066569	True
298	5.816510	5.222537	0.593973	False
299	2.772967	2.846729	-0.073762	True
300	2.562234	2.631275	-0.069042	True
301	16.103555	17.656054	-1.552499	True
302	2.562234	2.631275	-0.069042	True
303	2.772967	2.846729	-0.073762	True
304	17.952118	17.717204	0.234914	False
305	8.035463	8.832879	-0.797416	True
306	2.456587	2.523156	-0.066569	True
307	12.778080	14.754720	-1.976640	True
308	2.456587	2.523156	-0.066569	True
309	2.772967	2.846729	-0.073762	True
310	15.844571	15.798380	0.046192	False
311	5.256182	5.298826	-0.042643	True
312	5.233656	5.137047	0.096609	False
313	11.811908	11.353218	0.458689	False
314	6.051723	5.950928	0.100795	False
315	12.419327	12.518183	-0.098856	True
316	13.910291	13.878522	0.031769	False
317	5.125954	5.025158	0.100795	False
318	8.376860	8.494713	-0.117853	True
319	7.669542	7.887519	-0.217978	True
320	7.425945	7.474298	-0.048352	True
321	6.605169	6.655881	-0.050712	True
322	5.082289	5.113827	-0.031538	True
323	2.562234	2.631275	-0.069042	True
324	2.456587	2.523156	-0.066569	True
325	6.051723	5.950928	0.100795	False
326	6.485579	6.509728	-0.024149	True
327	4.038130	4.133265	-0.095136	True
328	7.563436	7.844428	-0.280993	True
329	4.038130	4.133265	-0.095136	True
330	4.038130	4.133265	-0.095136	True
331	12.008110	10.683456	1.324654	False
332	22.504099	22.725234	-0.221134	True
333	5.576269	4.990800	0.585469	False
334	7.175615	7.173374	0.002241	False
335	5.184402	5.219705	-0.035303	True
336	8.433441	8.430468	0.002973	False
337	8.411606	8.233671	0.177935	False
338	2.456587	2.523156	-0.066569	True
339	2.562234	2.631275	-0.069042	True
340	7.121812	9.444483	-2.322671	True
341	6.369387	7.717815	-1.348429	True
342	2.456587	2.523156	-0.066569	True
343	10.289777	9.705330	0.584448	False
344	5.030970	4.931599	0.099371	False
345	6.051723	5.950928	0.100795	False
346	5.816510	5.222537	0.593973	False
347	5.366011	5.385698	-0.019687	True
348	7.783391	7.936500	-0.153109	True
349	17.079183	19.328501	-2.249317	True
350	5.233659	5.253347	-0.019687	True
351	12.879132	14.508374	-1.629243	True
352	13.249306	13.405333	-0.156027	True
353	2.456587	2.523156	-0.066569	True
354	2.456587	2.523156	-0.066569	True
355	11.682250	11.735502	-0.053253	True
356	5.233659	5.253347	-0.019687	True
357	2.772967	2.846729	-0.073762	True
358	4.949938	4.981476	-0.031538	True
359	2.456587	2.523156	-0.066569	True
360	5.082289	5.113827	-0.031538	True
361	19.008191	18.712813	0.295378	False
362	2.562234	2.631275	-0.069042	True
363	2.562234	2.631275	-0.069042	True
364	14.277853	14.183871	0.093982	False
365	10.334079	10.418235	-0.084157	True
366	5.227343	5.127972	0.099371	False
367	16.416465	14.757305	1.659159	False
368	5.829130	5.985573	-0.156443	True
369	2.772967	2.846729	-0.073762	True
370	11.687438	11.723340	-0.035902	True
371	2.456587	2.523156	-0.066569	True
372	2.562234	2.631275	-0.069042	True
373	4.949938	4.981476	-0.031538	True
374	2.562234	2.631275	-0.069042	True
375	4.038130	4.133265	-0.095136	True
376	5.703659	5.724761	-0.021102	True
377	4.038130	4.133265	-0.095136	True
378	2.456587	2.523156	-0.066569	True
379	2.456587	2.523156	-0.066569	True
380	2.456587	2.523156	-0.066569	True
381	2.456587	2.523156	-0.066569	True
382	14.886366	14.989189	-0.102823	True
383	2.456587	2.523156	-0.066569	True
384	17.465291	19.603096	-2.137805	True
385	16.676387	16.626956	0.049432	False
386	11.016967	11.289260	-0.272294	True
387	2.772967	2.846729	-0.073762	True
388	9.600356	9.516899	0.083457	False
389	2.456587	2.523156	-0.066569	True
390	2.772967	2.846729	-0.073762	True
391	11.836562	11.619103	0.217459	False
392	14.801967	14.784213	0.017754	False
393	5.548079	5.582257	-0.034179	True
394	12.308009	12.197073	0.110936	False
395	6.354920	6.496174	-0.141253	True
396	2.772967	2.846729	-0.073762	True
397	11.384453	11.383438	0.001015	False
398	2.562234	2.631275	-0.069042	True
399	2.456587	2.523156	-0.066569	True
400	5.227343	5.127972	0.099371	False
401	7.439160	7.599307	-0.160147	True
402	2.772967	2.846729	-0.073762	True
403	8.331065	10.505653	-2.174587	True
404	11.863772	12.927079	-1.063307	True
405	8.980891	8.497396	0.483495	False
406	10.375538	10.305641	0.069898	False
407	2.562234	2.631275	-0.069042	True
408	2.562234	2.631275	-0.069042	True
409	7.700684	8.432202	-0.731518	True
410	10.217971	9.937665	0.280306	False
411	2.772967	2.846729	-0.073762	True
412	18.877042	17.310128	1.566914	False
413	7.835590	8.303526	-0.467937	True
414	2.772967	2.846729	-0.073762	True
415	6.355603	6.354677	0.000927	False
416	2.562234	2.631275	-0.069042	True
417	2.772967	2.846729	-0.073762	True
418	17.163701	16.817886	0.345816	False
419	8.848184	8.827385	0.020799	False
420	2.772967	2.846729	-0.073762	True
421	7.669542	7.887519	-0.217978	True
422	10.534195	10.753171	-0.218975	True
423	2.562234	2.631275	-0.069042	True
424	13.269215	13.592369	-0.323154	True
425	8.558124	9.318571	-0.760448	True
426	5.256182	5.298826	-0.042643	True
427	12.593257	12.417943	0.175314	False
428	2.456587	2.523156	-0.066569	True
429	6.051723	5.950928	0.100795	False
430	6.459506	6.603545	-0.144039	True
431	2.562234	2.631275	-0.069042	True
432	2.562234	2.631275	-0.069042	True
433	9.652524	9.877996	-0.225471	True
434	7.353331	7.371539	-0.018208	True
435	6.761780	6.782882	-0.021102	True
436	15.812709	13.341935	2.470774	False
437	9.163806	9.467155	-0.303349	True
438	2.772967	2.846729	-0.073762	True
439	12.536998	12.853713	-0.316715	True
440	2.456587	2.523156	-0.066569	True
441	2.772967	2.846729	-0.073762	True
442	15.207950	14.599669	0.608280	False
443	12.433867	12.222070	0.211797	False
444	6.481934	6.301312	0.180622	False
445	18.486393	18.432367	0.054027	False
446	4.038130	4.133265	-0.095136	True
447	4.038130	4.133265	-0.095136	True
448	17.468514	17.872382	-0.403868	True
449	8.548530	9.231949	-0.683420	True
450	6.370672	7.608259	-1.237588	True
451	12.862857	14.767112	-1.904256	True
452	13.611002	13.645670	-0.034668	True
453	5.184402	5.219705	-0.035303	True
454	20.179602	19.858163	0.321439	False
455	8.347554	8.204075	0.143478	False
456	8.755054	8.126315	0.628739	False
457	9.408090	9.522986	-0.114896	True
458	2.772967	2.846729	-0.073762	True
459	4.038130	4.133265	-0.095136	True
460	2.772967	2.846729	-0.073762	True
461	2.456587	2.523156	-0.066569	True
462	7.868218	7.969415	-0.101197	True
463	5.125954	5.025158	0.100795	False
464	5.829130	5.985573	-0.156443	True
465	2.456587	2.523156	-0.066569	True
466	2.772967	2.846729	-0.073762	True
467	2.456587	2.523156	-0.066569	True
468	4.038130	4.133265	-0.095136	True
469	2.772967	2.846729	-0.073762	True
470	2.772967	2.846729	-0.073762	True
471	2.772967	2.846729	-0.073762	True
472	2.456587	2.523156	-0.066569	True
473	6.051723	5.950928	0.100795	False
474	12.533408	11.848998	0.684409	False
475	7.609813	7.907227	-0.297414	True
476	2.456587	2.523156	-0.066569	True
477	2.456587	2.523156	-0.066569	True
478	2.456587	2.523156	-0.066569	True
479	2.456587	2.523156	-0.066569	True
480	2.562234	2.631275	-0.069042	True
481	2.456587	2.523156	-0.066569	True
482	10.585124	10.621876	-0.036752	True
483	6.545284	6.575343	-0.030060	True
484	2.456587	2.523156	-0.066569	True
485	4.038130	4.133265	-0.095136	True
486	2.456587	2.523156	-0.066569	True
487	6.434233	6.435775	-0.001542	True
488	2.772967	2.846729	-0.073762	True
489	4.038130	4.133265	-0.095136	True
490	2.772967	2.846729	-0.073762	True
491	4.038130	4.133265	-0.095136	True
492	2.456587	2.523156	-0.066569	True
493	6.008059	6.039596	-0.031538	True
494	2.772967	2.846729	-0.073762	True
495	2.562234	2.631275	-0.069042	True
496	5.548079	5.582257	-0.034179	True
497	7.353331	7.371539	-0.018208	True
498	6.291780	6.311468	-0.019687	True
499	15.308533	16.356974	-1.048441	True
500	9.840999	12.160940	-2.319941	True
501	2.456587	2.523156	-0.066569	True
502	6.545284	6.575343	-0.030060	True
503	2.456587	2.523156	-0.066569	True
504	4.038130	4.133265	-0.095136	True
505	6.761780	6.782882	-0.021102	True
506	10.871901	11.172143	-0.300242	True
507	11.534453	11.618265	-0.083812	True
508	5.030970	4.931599	0.099371	False
509	14.832454	14.673099	0.159355	False
510	17.287134	18.081102	-0.793968	True
511	6.578329	6.725961	-0.147633	True
512	1.401546	1.400554	0.000992	False
513	10.520337	10.539652	-0.019315	True
514	16.549762	17.307417	-0.757655	True
515	2.327029	2.387783	-0.060754	True
516	5.184402	5.219705	-0.035303	True
517	10.790822	10.658675	0.132147	False
518	6.996942	6.966197	0.030745	False
519	2.562234	2.631275	-0.069042	True
520	2.772967	2.846729	-0.073762	True
521	2.772967	2.846729	-0.073762	True
522	6.578329	6.725961	-0.147633	True
523	8.288792	8.253751	0.035041	False
524	2.772967	2.846729	-0.073762	True
525	2.772967	2.846729	-0.073762	True
526	2.456587	2.523156	-0.066569	True
527	2.562234	2.631275	-0.069042	True
528	2.562234	2.631275	-0.069042	True
529	6.429592	6.508217	-0.078626	True
530	2.456587	2.523156	-0.066569	True
531	4.038130	4.133265	-0.095136	True
532	2.456587	2.523156	-0.066569	True
533	2.456587	2.523156	-0.066569	True
534	2.456587	2.523156	-0.066569	True
535	6.824746	10.273422	-3.448676	True
536	6.369387	7.717815	-1.348429	True
537	11.825588	11.707365	0.118223	False
538	1.126640	1.126640	-0.000000	True
539	13.483926	12.046528	1.437398	False
540	12.325725	12.124636	0.201089	False
541	12.667540	10.424644	2.242897	False
542	8.205930	8.271512	-0.065582	True
543	5.366011	5.385698	-0.019687	True
544	4.038130	4.133265	-0.095136	True
545	6.524131	9.030887	-2.506756	True
546	7.285214	7.181632	0.103582	False
547	2.562234	2.631275	-0.069042	True
548	6.434233	6.435775	-0.001542	True
549	4.038130	4.133265	-0.095136	True
550	2.562234	2.631275	-0.069042	True
551	2.772967	2.846729	-0.073762	True
552	2.456587	2.523156	-0.066569	True
553	2.456587	2.523156	-0.066569	True
554	15.906678	16.254375	-0.347697	True
555	5.697444	8.337644	-2.640200	True
556	2.562234	2.631275	-0.069042	True
557	8.745237	8.719653	0.025584	False
558	16.200194	16.163508	0.036687	False
559	21.465158	20.891792	0.573366	False
560	16.642171	16.858927	-0.216756	True
561	15.486118	13.768001	1.718117	False
562	13.213463	10.787288	2.426175	False
563	2.562234	2.631275	-0.069042	True
564	2.562234	2.631275	-0.069042	True
565	15.058450	13.882358	1.176092	False
566	5.233656	5.137047	0.096609	False
567	9.509198	6.882163	2.627035	False
568	15.128738	14.848557	0.280180	False
569	22.434931	22.759005	-0.324075	True
570	2.772967	2.846729	-0.073762	True
571	11.377623	11.388893	-0.011270	True
572	2.456587	2.523156	-0.066569	True
573	8.104129	8.036658	0.067471	False
574	2.456587	2.523156	-0.066569	True
575	9.826963	12.119789	-2.292825	True
576	8.288316	5.840942	2.447375	False
577	8.638336	8.541574	0.096762	False
578	8.438503	8.428377	0.010126	False
579	4.038130	4.133265	-0.095136	True
580	4.038130	4.133265	-0.095136	True
581	5.646211	8.171084	-2.524873	True
582	2.772967	2.846729	-0.073762	True
583	5.484057	5.518236	-0.034179	True
584	9.206891	9.091293	0.115598	False
585	2.562234	2.631275	-0.069042	True
586	2.772967	2.846729	-0.073762	True
587	5.184402	5.219705	-0.035303	True
588	2.287939	2.348990	-0.061052	True
589	6.761780	6.782882	-0.021102	True
590	2.562234	2.631275	-0.069042	True
591	2.772967	2.846729	-0.073762	True
592	2.772967	2.846729	-0.073762	True
593	2.772967	2.846729	-0.073762	True
594	2.772967	2.846729	-0.073762	True
595	2.456587	2.523156	-0.066569	True
596	2.456587	2.523156	-0.066569	True
597	2.456587	2.523156	-0.066569	True
598	4.038130	4.133265	-0.095136	True
599	4.038130	4.133265	-0.095136	True
600	2.456587	2.523156	-0.066569	True
601	2.772967	2.846729	-0.073762	True
602	2.456587	2.523156	-0.066569	True
603	7.417317	9.584379	-2.167061	True
604	7.693970	7.487230	0.206740	False
605	2.456587	2.523156	-0.066569	True
606	4.038130	4.133265	-0.095136	True
607	6.369387	7.717815	-1.348429	True
608	9.532490	9.017241	0.515249	False
609	2.456587	2.523156	-0.066569	True
610	2.772967	2.846729	-0.073762	True
611	2.562234	2.631275	-0.069042	True
612	2.562234	2.631275	-0.069042	True
613	10.527155	10.622881	-0.095727	True
614	2.772967	2.846729	-0.073762	True
615	5.256182	5.298826	-0.042643	True
616	4.038130	4.133265	-0.095136	True
617	8.197467	8.272972	-0.075506	True
618	8.438503	8.428377	0.010126	False
619	2.562234	2.631275	-0.069042	True
620	2.772967	2.846729	-0.073762	True
621	2.772967	2.846729	-0.073762	True
622	2.456587	2.523156	-0.066569	True
623	4.038130	4.133265	-0.095136	True
624	4.038130	4.133265	-0.095136	True
625	7.121812	9.444483	-2.322671	True
626	13.350650	13.187375	0.163275	False
627	5.646211	8.171084	-2.524873	True
628	2.562234	2.631275	-0.069042	True
629	6.008059	6.039596	-0.031538	True
630	2.456587	2.523156	-0.066569	True
631	2.456587	2.523156	-0.066569	True
632	2.456587	2.523156	-0.066569	True
633	2.456587	2.523156	-0.066569	True
634	12.787065	12.767899	0.019166	False
635	6.354313	6.154939	0.199375	False
636	2.772967	2.846729	-0.073762	True
637	2.772967	2.846729	-0.073762	True
638	4.038130	4.133265	-0.095136	True
639	4.038130	4.133265	-0.095136	True
640	2.772967	2.846729	-0.073762	True
641	4.038130	4.133265	-0.095136	True
642	2.562234	2.631275	-0.069042	True
643	2.456587	2.523156	-0.066569	True
644	2.456587	2.523156	-0.066569	True
645	2.562234	2.631275	-0.069042	True
646	2.772967	2.846729	-0.073762	True
647	2.562234	2.631275	-0.069042	True
648	2.562234	2.631275	-0.069042	True
649	2.456587	2.523156	-0.066569	True
650	2.456587	2.523156	-0.066569	True
651	2.456587	2.523156	-0.066569	True
652	2.772967	2.846729	-0.073762	True
653	2.456587	2.523156	-0.066569	True
654	2.456587	2.523156	-0.066569	True
655	2.456587	2.523156	-0.066569	True
656	2.456587	2.523156	-0.066569	True
657	4.038130	4.133265	-0.095136	True
658	2.772967	2.846729	-0.073762	True
659	2.456587	2.523156	-0.066569	True
660	2.456587	2.523156	-0.066569	True
661	6.014257	6.042393	-0.028136	True
662	2.456587	2.523156	-0.066569	True
663	10.077644	9.471889	0.605755	False
664	7.548449	7.541415	0.007034	False
665	12.101149	11.821954	0.279195	False
666	7.165429	6.793064	0.372365	False
667	2.772967	2.846729	-0.073762	True
668	7.419557	8.591454	-1.171897	True
669	13.541310	13.619316	-0.078007	True
670	9.096282	8.462932	0.633350	False
671	18.233865	17.440238	0.793627	False
672	11.107718	12.287866	-1.180148	True
673	5.227343	5.127972	0.099371	False
674	8.911330	8.901783	0.009547	False
675	8.437120	10.090555	-1.653435	True
676	2.562234	2.631275	-0.069042	True
677	14.475244	14.713571	-0.238327	True
678	5.720102	5.128990	0.591112	False
679	5.256182	5.298826	-0.042643	True
680	6.212002	6.019963	0.192039	False
681	6.578329	6.725961	-0.147633	True
682	8.242043	8.568508	-0.326465	True
683	18.604842	20.062939	-1.458097	True
684	12.775197	13.419527	-0.644330	True
685	6.996942	6.966197	0.030745	False
686	11.649968	11.560658	0.089310	False
687	18.228827	16.109012	2.119815	False
688	5.697444	8.337644	-2.640200	True
689	8.480554	8.454950	0.025604	False
690	9.910915	9.772302	0.138613	False
691	2.562234	2.631275	-0.069042	True
692	13.879847	14.959801	-1.079955	True
