Site-Specific Likelihood Analysis for Clade_4
==================================================

Supporting sites: 632
Conflicting sites: 266
Neutral sites: 3
Support ratio: 2.3759
Sum of supporting deltas: -49.3486
Sum of conflicting deltas: 37.3140
Weighted support ratio: 1.3225

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
143	6.008059	6.026183	-0.018125	True
144	8.161897	8.120353	0.041544	False
145	2.456587	2.467628	-0.011041	True
146	4.038130	4.054687	-0.016557	True
147	6.153113	6.030557	0.122556	False
148	13.992351	14.024661	-0.032310	True
149	14.509552	14.660914	-0.151362	True
150	5.848657	5.701418	0.147239	False
151	14.079256	14.069243	0.010012	False
152	2.772967	2.785349	-0.012382	True
153	4.038130	4.054687	-0.016557	True
154	2.456587	2.467628	-0.011041	True
155	2.772967	2.785349	-0.012382	True
156	4.038130	4.054687	-0.016557	True
157	2.456587	2.467628	-0.011041	True
158	9.320283	9.374258	-0.053975	True
159	2.772967	2.785349	-0.012382	True
160	17.662488	17.599963	0.062525	False
161	9.535537	9.612797	-0.077260	True
162	8.641399	8.798269	-0.156870	True
163	10.387569	10.252253	0.135317	False
164	4.038130	4.054687	-0.016557	True
165	2.562234	2.573732	-0.011499	True
166	5.558954	5.417120	0.141834	False
167	2.456587	2.467628	-0.011041	True
168	6.463427	6.330712	0.132715	False
169	5.227343	5.104787	0.122556	False
170	5.184402	5.203333	-0.018931	True
171	2.772967	2.785349	-0.012382	True
172	8.579958	8.236258	0.343699	False
173	12.585803	11.332112	1.253691	False
174	2.562234	2.573732	-0.011499	True
175	9.024065	9.051200	-0.027135	True
176	2.456587	2.467628	-0.011041	True
177	2.456587	2.467628	-0.011041	True
178	6.355603	6.378306	-0.022702	True
179	2.562234	2.573732	-0.011499	True
180	2.772967	2.785349	-0.012382	True
181	14.459237	14.243693	0.215544	False
182	4.038130	4.054687	-0.016557	True
183	2.562234	2.573732	-0.011499	True
184	6.355603	6.378306	-0.022702	True
185	9.742434	9.749439	-0.007004	True
186	2.772967	2.785349	-0.012382	True
187	5.082289	5.100414	-0.018125	True
188	2.562234	2.573732	-0.011499	True
189	2.562234	2.573732	-0.011499	True
190	5.743280	5.771302	-0.028022	True
191	11.217868	11.369765	-0.151897	True
192	2.562234	2.573732	-0.011499	True
193	11.175466	11.228231	-0.052765	True
194	8.898110	8.812885	0.085226	False
195	2.562234	2.573732	-0.011499	True
196	13.507993	13.487170	0.020824	False
197	2.456587	2.467628	-0.011041	True
198	2.772967	2.785349	-0.012382	True
199	13.128708	13.131141	-0.002433	True
200	2.456587	2.467628	-0.011041	True
201	2.456587	2.467628	-0.011041	True
202	15.068733	15.008455	0.060278	False
203	5.816510	5.671155	0.145355	False
204	2.772967	2.785349	-0.012382	True
205	12.626923	12.660003	-0.033081	True
206	8.619739	8.854268	-0.234529	True
207	2.772967	2.785349	-0.012382	True
208	16.989014	16.908802	0.080212	False
209	4.038130	4.054687	-0.016557	True
210	4.038130	4.054687	-0.016557	True
211	21.961502	21.382039	0.579463	False
212	4.038130	4.054687	-0.016557	True
213	2.456587	2.467628	-0.011041	True
214	7.285214	7.302771	-0.017558	True
215	5.227343	5.104787	0.122556	False
216	2.772967	2.785349	-0.012382	True
217	9.396739	10.276967	-0.880228	True
218	5.297678	5.173226	0.124451	False
219	9.473560	9.445847	0.027712	False
220	11.092617	11.083022	0.009595	False
221	6.463427	6.330712	0.132715	False
222	5.297678	5.173226	0.124451	False
223	11.011080	10.975624	0.035455	False
224	6.194944	6.124897	0.070047	False
225	5.548079	5.538167	0.009912	False
226	10.144501	10.012218	0.132283	False
227	16.707361	16.576249	0.131112	False
228	5.697444	5.752538	-0.055094	True
229	12.327663	12.362337	-0.034673	True
230	13.085327	12.987555	0.097772	False
231	2.562234	2.573732	-0.011499	True
232	11.733629	11.975466	-0.241837	True
233	14.302495	14.278125	0.024370	False
234	5.939653	5.967675	-0.028022	True
235	15.424090	15.552396	-0.128305	True
236	2.772967	2.785349	-0.012382	True
237	2.772967	2.785349	-0.012382	True
238	12.099288	12.068733	0.030555	False
239	2.772967	2.785349	-0.012382	True
240	2.562234	2.573732	-0.011499	True
241	11.058993	11.299863	-0.240870	True
242	2.772967	2.785349	-0.012382	True
243	4.038130	4.054687	-0.016557	True
244	15.876590	15.917831	-0.041241	True
245	6.887250	6.910983	-0.023733	True
246	2.562234	2.573732	-0.011499	True
247	11.078582	10.972729	0.105853	False
248	7.872020	7.809714	0.062306	False
249	2.456587	2.467628	-0.011041	True
250	11.719624	11.686376	0.033247	False
251	7.580215	7.502494	0.077721	False
252	12.603631	12.608066	-0.004435	True
253	11.336960	11.867156	-0.530196	True
254	2.456587	2.467628	-0.011041	True
255	2.562234	2.573732	-0.011499	True
256	15.095725	15.224086	-0.128361	True
257	6.242175	6.241690	0.000486	False
258	2.772967	2.785349	-0.012382	True
259	13.767984	13.781490	-0.013506	True
260	15.507773	15.488460	0.019312	False
261	5.829130	5.852862	-0.023733	True
262	15.213996	15.041596	0.172400	False
263	14.298037	14.877295	-0.579258	True
264	2.772967	2.785349	-0.012382	True
265	15.572145	15.278300	0.293845	False
266	6.008059	6.026183	-0.018125	True
267	5.816510	5.671155	0.145355	False
268	10.489545	10.521292	-0.031747	True
269	4.038130	4.054687	-0.016557	True
270	4.038130	4.054687	-0.016557	True
271	13.586761	13.462742	0.124019	False
272	17.491111	17.490620	0.000491	False
273	6.540850	6.559852	-0.019001	True
274	17.694257	17.653513	0.040744	False
275	2.456587	2.467628	-0.011041	True
276	2.456587	2.467628	-0.011041	True
277	11.823640	12.017139	-0.193499	True
278	6.578329	6.600434	-0.022106	True
279	5.256182	5.276699	-0.020516	True
280	8.091199	8.007729	0.083470	False
281	7.730161	7.724217	0.005944	False
282	2.772967	2.785349	-0.012382	True
283	7.165429	7.081959	0.083470	False
284	7.563436	7.575246	-0.011811	True
285	2.772967	2.785349	-0.012382	True
286	15.692530	15.584519	0.108012	False
287	2.456587	2.467628	-0.011041	True
288	2.562234	2.573732	-0.011499	True
289	15.083680	14.949546	0.134134	False
290	7.198989	7.232949	-0.033960	True
291	2.562234	2.573732	-0.011499	True
292	7.879341	7.790984	0.088357	False
293	2.562234	2.573732	-0.011499	True
294	2.772967	2.785349	-0.012382	True
295	16.916608	16.851723	0.064886	False
296	2.772967	2.785349	-0.012382	True
297	2.456587	2.467628	-0.011041	True
298	5.816510	5.671155	0.145355	False
299	2.772967	2.785349	-0.012382	True
300	2.562234	2.573732	-0.011499	True
301	16.103555	16.057425	0.046130	False
302	2.562234	2.573732	-0.011499	True
303	2.772967	2.785349	-0.012382	True
304	17.952118	17.826998	0.125120	False
305	8.035463	7.917787	0.117676	False
306	2.456587	2.467628	-0.011041	True
307	12.778080	13.292508	-0.514428	True
308	2.456587	2.467628	-0.011041	True
309	2.772967	2.785349	-0.012382	True
310	15.844571	15.731340	0.113231	False
311	5.256182	5.276699	-0.020516	True
312	5.233656	5.109204	0.124452	False
313	11.811908	11.498826	0.313082	False
314	6.051723	5.930170	0.121553	False
315	12.419327	12.458805	-0.039478	True
316	13.910291	13.879670	0.030621	False
317	5.125954	5.004400	0.121553	False
318	8.376860	8.406770	-0.029910	True
319	7.669542	7.869596	-0.200055	True
320	7.425945	7.446611	-0.020665	True
321	6.605169	6.626325	-0.021156	True
322	5.082289	5.100414	-0.018125	True
323	2.562234	2.573732	-0.011499	True
324	2.456587	2.467628	-0.011041	True
325	6.051723	5.930170	0.121553	False
326	6.485579	6.485580	-0.000001	True
327	4.038130	4.054687	-0.016557	True
328	7.563436	7.575246	-0.011811	True
329	4.038130	4.054687	-0.016557	True
330	4.038130	4.054687	-0.016557	True
331	12.008110	11.518911	0.489200	False
332	22.504099	22.390135	0.113964	False
333	5.576269	5.433448	0.142821	False
334	7.175615	7.197840	-0.022226	True
335	5.184402	5.203333	-0.018931	True
336	8.433441	8.470645	-0.037204	True
337	8.411606	8.269580	0.142026	False
338	2.456587	2.467628	-0.011041	True
339	2.562234	2.573732	-0.011499	True
340	7.121812	7.110010	0.011802	False
341	6.369387	7.944086	-1.574700	True
342	2.456587	2.467628	-0.011041	True
343	10.289777	10.133713	0.156064	False
344	5.030970	4.908414	0.122556	False
345	6.051723	5.930170	0.121553	False
346	5.816510	5.671155	0.145355	False
347	5.366011	5.354025	0.011986	False
348	7.783391	7.912488	-0.129097	True
349	17.079183	17.124228	-0.045045	True
350	5.233659	5.221673	0.011986	False
351	12.879132	12.800308	0.078823	False
352	13.249306	13.282415	-0.033109	True
353	2.456587	2.467628	-0.011041	True
354	2.456587	2.467628	-0.011041	True
355	11.682250	11.771596	-0.089346	True
356	5.233659	5.221673	0.011986	False
357	2.772967	2.785349	-0.012382	True
358	4.949938	4.968063	-0.018125	True
359	2.456587	2.467628	-0.011041	True
360	5.082289	5.100414	-0.018125	True
361	19.008191	18.906033	0.102158	False
362	2.562234	2.573732	-0.011499	True
363	2.562234	2.573732	-0.011499	True
364	14.277853	14.406771	-0.128919	True
365	10.334079	10.155103	0.178975	False
366	5.227343	5.104787	0.122556	False
367	16.416465	15.819143	0.597321	False
368	5.829130	5.852862	-0.023733	True
369	2.772967	2.785349	-0.012382	True
370	11.687438	11.879507	-0.192069	True
371	2.456587	2.467628	-0.011041	True
372	2.562234	2.573732	-0.011499	True
373	4.949938	4.968063	-0.018125	True
374	2.562234	2.573732	-0.011499	True
375	4.038130	4.054687	-0.016557	True
376	5.703659	5.731136	-0.027477	True
377	4.038130	4.054687	-0.016557	True
378	2.456587	2.467628	-0.011041	True
379	2.456587	2.467628	-0.011041	True
380	2.456587	2.467628	-0.011041	True
381	2.456587	2.467628	-0.011041	True
382	14.886366	14.975645	-0.089279	True
383	2.456587	2.467628	-0.011041	True
384	17.465291	17.746090	-0.280799	True
385	16.676387	16.531204	0.145184	False
386	11.016967	11.007215	0.009751	False
387	2.772967	2.785349	-0.012382	True
388	9.600356	9.540565	0.059791	False
389	2.456587	2.467628	-0.011041	True
390	2.772967	2.785349	-0.012382	True
391	11.836562	11.862772	-0.026210	True
392	14.801967	14.908863	-0.106896	True
393	5.548079	5.538167	0.009912	False
394	12.308009	12.163285	0.144724	False
395	6.354920	6.364770	-0.009850	True
396	2.772967	2.785349	-0.012382	True
397	11.384453	11.410578	-0.026124	True
398	2.562234	2.573732	-0.011499	True
399	2.456587	2.467628	-0.011041	True
400	5.227343	5.104787	0.122556	False
401	7.439160	7.581715	-0.142555	True
402	2.772967	2.785349	-0.012382	True
403	8.331065	8.501217	-0.170152	True
404	11.863772	11.779256	0.084516	False
405	8.980891	8.846649	0.134242	False
406	10.375538	10.175699	0.199840	False
407	2.562234	2.573732	-0.011499	True
408	2.562234	2.573732	-0.011499	True
409	7.700684	7.582404	0.118280	False
410	10.217971	10.145017	0.072954	False
411	2.772967	2.785349	-0.012382	True
412	18.877042	18.124780	0.752262	False
413	7.835590	7.785921	0.049668	False
414	2.772967	2.785349	-0.012382	True
415	6.355603	6.378306	-0.022702	True
416	2.562234	2.573732	-0.011499	True
417	2.772967	2.785349	-0.012382	True
418	17.163701	16.832293	0.331409	False
419	8.848184	8.853397	-0.005213	True
420	2.772967	2.785349	-0.012382	True
421	7.669542	7.869596	-0.200055	True
422	10.534195	10.628520	-0.094324	True
423	2.562234	2.573732	-0.011499	True
424	13.269215	13.185021	0.084194	False
425	8.558124	9.533381	-0.975257	True
426	5.256182	5.276699	-0.020516	True
427	12.593257	12.514624	0.078633	False
428	2.456587	2.467628	-0.011041	True
429	6.051723	5.930170	0.121553	False
430	6.459506	6.469822	-0.010316	True
431	2.562234	2.573732	-0.011499	True
432	2.562234	2.573732	-0.011499	True
433	9.652524	9.673977	-0.021452	True
434	7.353331	7.352918	0.000413	False
435	6.761780	6.789257	-0.027477	True
436	15.812709	16.043872	-0.231163	True
437	9.163806	9.461149	-0.297342	True
438	2.772967	2.785349	-0.012382	True
439	12.536998	13.276723	-0.739725	True
440	2.456587	2.467628	-0.011041	True
441	2.772967	2.785349	-0.012382	True
442	15.207950	15.235410	-0.027460	True
443	12.433867	12.285814	0.148053	False
444	6.481934	6.409819	0.072115	False
445	18.486393	18.510834	-0.024441	True
446	4.038130	4.054687	-0.016557	True
447	4.038130	4.054687	-0.016557	True
448	17.468514	18.337579	-0.869065	True
449	8.548530	9.467810	-0.919280	True
450	6.370672	7.882283	-1.511612	True
451	12.862857	13.051165	-0.188308	True
452	13.611002	13.505980	0.105022	False
453	5.184402	5.203333	-0.018931	True
454	20.179602	20.383823	-0.204221	True
455	8.347554	8.210359	0.137195	False
456	8.755054	8.628840	0.126213	False
457	9.408090	9.286320	0.121770	False
458	2.772967	2.785349	-0.012382	True
459	4.038130	4.054687	-0.016557	True
460	2.772967	2.785349	-0.012382	True
461	2.456587	2.467628	-0.011041	True
462	7.868218	7.875195	-0.006976	True
463	5.125954	5.004400	0.121553	False
464	5.829130	5.852862	-0.023733	True
465	2.456587	2.467628	-0.011041	True
466	2.772967	2.785349	-0.012382	True
467	2.456587	2.467628	-0.011041	True
468	4.038130	4.054687	-0.016557	True
469	2.772967	2.785349	-0.012382	True
470	2.772967	2.785349	-0.012382	True
471	2.772967	2.785349	-0.012382	True
472	2.456587	2.467628	-0.011041	True
473	6.051723	5.930170	0.121553	False
474	12.533408	12.408477	0.124931	False
475	7.609813	7.500416	0.109397	False
476	2.456587	2.467628	-0.011041	True
477	2.456587	2.467628	-0.011041	True
478	2.456587	2.467628	-0.011041	True
479	2.456587	2.467628	-0.011041	True
480	2.562234	2.573732	-0.011499	True
481	2.456587	2.467628	-0.011041	True
482	10.585124	10.557692	0.027432	False
483	6.545284	6.546186	-0.000902	True
484	2.456587	2.467628	-0.011041	True
485	4.038130	4.054687	-0.016557	True
486	2.456587	2.467628	-0.011041	True
487	6.434233	6.457852	-0.023618	True
488	2.772967	2.785349	-0.012382	True
489	4.038130	4.054687	-0.016557	True
490	2.772967	2.785349	-0.012382	True
491	4.038130	4.054687	-0.016557	True
492	2.456587	2.467628	-0.011041	True
493	6.008059	6.026183	-0.018125	True
494	2.772967	2.785349	-0.012382	True
495	2.562234	2.573732	-0.011499	True
496	5.548079	5.538167	0.009912	False
497	7.353331	7.352918	0.000413	False
498	6.291780	6.279794	0.011986	False
499	15.308533	15.683271	-0.374738	True
500	9.840999	9.890263	-0.049264	True
501	2.456587	2.467628	-0.011041	True
502	6.545284	6.546186	-0.000902	True
503	2.456587	2.467628	-0.011041	True
504	4.038130	4.054687	-0.016557	True
505	6.761780	6.789257	-0.027477	True
506	10.871901	11.960905	-1.089004	True
507	11.534453	11.564405	-0.029952	True
508	5.030970	4.908414	0.122556	False
509	14.832454	14.774228	0.058226	False
510	17.287134	17.146910	0.140225	False
511	6.578329	6.600434	-0.022106	True
512	1.401546	1.401056	0.000489	False
513	10.520337	10.693260	-0.172923	True
514	16.549762	15.811688	0.738074	False
515	2.327029	2.335244	-0.008214	True
516	5.184402	5.203333	-0.018931	True
517	10.790822	10.740637	0.050185	False
518	6.996942	6.961532	0.035410	False
519	2.562234	2.573732	-0.011499	True
520	2.772967	2.785349	-0.012382	True
521	2.772967	2.785349	-0.012382	True
522	6.578329	6.600434	-0.022106	True
523	8.288792	8.171998	0.116795	False
524	2.772967	2.785349	-0.012382	True
525	2.772967	2.785349	-0.012382	True
526	2.456587	2.467628	-0.011041	True
527	2.562234	2.573732	-0.011499	True
528	2.562234	2.573732	-0.011499	True
529	6.429592	6.458146	-0.028554	True
530	2.456587	2.467628	-0.011041	True
531	4.038130	4.054687	-0.016557	True
532	2.456587	2.467628	-0.011041	True
533	2.456587	2.467628	-0.011041	True
534	2.456587	2.467628	-0.011041	True
535	6.824746	6.885380	-0.060634	True
536	6.369387	7.944086	-1.574700	True
537	11.825588	12.059946	-0.234357	True
538	1.126640	1.126640	-0.000000	True
539	13.483926	13.255254	0.228672	False
540	12.325725	12.261490	0.064235	False
541	12.667540	12.654464	0.013076	False
542	8.205930	8.229532	-0.023602	True
543	5.366011	5.354025	0.011986	False
544	4.038130	4.054687	-0.016557	True
545	6.524131	6.577489	-0.053358	True
546	7.285214	7.302771	-0.017558	True
547	2.562234	2.573732	-0.011499	True
548	6.434233	6.457852	-0.023618	True
549	4.038130	4.054687	-0.016557	True
550	2.562234	2.573732	-0.011499	True
551	2.772967	2.785349	-0.012382	True
552	2.456587	2.467628	-0.011041	True
553	2.456587	2.467628	-0.011041	True
554	15.906678	15.786299	0.120379	False
555	5.697444	5.752538	-0.055094	True
556	2.562234	2.573732	-0.011499	True
557	8.745237	8.749670	-0.004433	True
558	16.200194	16.276155	-0.075961	True
559	21.465158	21.487991	-0.022833	True
560	16.642171	16.636551	0.005620	False
561	15.486118	14.765264	0.720854	False
562	13.213463	12.026082	1.187381	False
563	2.562234	2.573732	-0.011499	True
564	2.562234	2.573732	-0.011499	True
565	15.058450	14.675228	0.383222	False
566	5.233656	5.109204	0.124452	False
567	9.509198	8.180166	1.329032	False
568	15.128738	15.051387	0.077351	False
569	22.434931	22.349732	0.085199	False
570	2.772967	2.785349	-0.012382	True
571	11.377623	11.307585	0.070038	False
572	2.456587	2.467628	-0.011041	True
573	8.104129	7.956727	0.147402	False
574	2.456587	2.467628	-0.011041	True
575	9.826963	9.876191	-0.049228	True
576	8.288316	7.099869	1.188447	False
577	8.638336	8.560615	0.077720	False
578	8.438503	8.300935	0.137568	False
579	4.038130	4.054687	-0.016557	True
580	4.038130	4.054687	-0.016557	True
581	5.646211	5.700059	-0.053848	True
582	2.772967	2.785349	-0.012382	True
583	5.484057	5.474145	0.009912	False
584	9.206891	9.092136	0.114755	False
585	2.562234	2.573732	-0.011499	True
586	2.772967	2.785349	-0.012382	True
587	5.184402	5.203333	-0.018931	True
588	2.287939	2.300076	-0.012137	True
589	6.761780	6.789257	-0.027477	True
590	2.562234	2.573732	-0.011499	True
591	2.772967	2.785349	-0.012382	True
592	2.772967	2.785349	-0.012382	True
593	2.772967	2.785349	-0.012382	True
594	2.772967	2.785349	-0.012382	True
595	2.456587	2.467628	-0.011041	True
596	2.456587	2.467628	-0.011041	True
597	2.456587	2.467628	-0.011041	True
598	4.038130	4.054687	-0.016557	True
599	4.038130	4.054687	-0.016557	True
600	2.456587	2.467628	-0.011041	True
601	2.772967	2.785349	-0.012382	True
602	2.456587	2.467628	-0.011041	True
603	7.417317	9.520413	-2.103096	True
604	7.693970	7.928498	-0.234529	True
605	2.456587	2.467628	-0.011041	True
606	4.038130	4.054687	-0.016557	True
607	6.369387	7.944086	-1.574700	True
608	9.532490	9.384962	0.147528	False
609	2.456587	2.467628	-0.011041	True
610	2.772967	2.785349	-0.012382	True
611	2.562234	2.573732	-0.011499	True
612	2.562234	2.573732	-0.011499	True
613	10.527155	10.553405	-0.026250	True
614	2.772967	2.785349	-0.012382	True
615	5.256182	5.276699	-0.020516	True
616	4.038130	4.054687	-0.016557	True
617	8.197467	8.187788	0.009679	False
618	8.438503	8.300935	0.137568	False
619	2.562234	2.573732	-0.011499	True
620	2.772967	2.785349	-0.012382	True
621	2.772967	2.785349	-0.012382	True
622	2.456587	2.467628	-0.011041	True
623	4.038130	4.054687	-0.016557	True
624	4.038130	4.054687	-0.016557	True
625	7.121812	7.110010	0.011802	False
626	13.350650	13.304203	0.046447	False
627	5.646211	5.700059	-0.053848	True
628	2.562234	2.573732	-0.011499	True
629	6.008059	6.026183	-0.018125	True
630	2.456587	2.467628	-0.011041	True
631	2.456587	2.467628	-0.011041	True
632	2.456587	2.467628	-0.011041	True
633	2.456587	2.467628	-0.011041	True
634	12.787065	12.857847	-0.070782	True
635	6.354313	6.284072	0.070241	False
636	2.772967	2.785349	-0.012382	True
637	2.772967	2.785349	-0.012382	True
638	4.038130	4.054687	-0.016557	True
639	4.038130	4.054687	-0.016557	True
640	2.772967	2.785349	-0.012382	True
641	4.038130	4.054687	-0.016557	True
642	2.562234	2.573732	-0.011499	True
643	2.456587	2.467628	-0.011041	True
644	2.456587	2.467628	-0.011041	True
645	2.562234	2.573732	-0.011499	True
646	2.772967	2.785349	-0.012382	True
647	2.562234	2.573732	-0.011499	True
648	2.562234	2.573732	-0.011499	True
649	2.456587	2.467628	-0.011041	True
650	2.456587	2.467628	-0.011041	True
651	2.456587	2.467628	-0.011041	True
652	2.772967	2.785349	-0.012382	True
653	2.456587	2.467628	-0.011041	True
654	2.456587	2.467628	-0.011041	True
655	2.456587	2.467628	-0.011041	True
656	2.456587	2.467628	-0.011041	True
657	4.038130	4.054687	-0.016557	True
658	2.772967	2.785349	-0.012382	True
659	2.456587	2.467628	-0.011041	True
660	2.456587	2.467628	-0.011041	True
661	6.014257	6.043328	-0.029071	True
662	2.456587	2.467628	-0.011041	True
663	10.077644	9.904214	0.173430	False
664	7.548449	7.552841	-0.004392	True
665	12.101149	12.320312	-0.219163	True
666	7.165429	7.081959	0.083470	False
667	2.772967	2.785349	-0.012382	True
668	7.419557	8.987011	-1.567454	True
669	13.541310	13.393105	0.148205	False
670	9.096282	8.969350	0.126932	False
671	18.233865	18.144431	0.089434	False
672	11.107718	12.676088	-1.568370	True
673	5.227343	5.104787	0.122556	False
674	8.911330	8.918760	-0.007430	True
675	8.437120	9.068542	-0.631422	True
676	2.562234	2.573732	-0.011499	True
677	14.475244	14.477322	-0.002078	True
678	5.720102	5.576613	0.143489	False
679	5.256182	5.276699	-0.020516	True
680	6.212002	6.141355	0.070647	False
681	6.578329	6.600434	-0.022106	True
682	8.242043	8.174092	0.067951	False
683	18.604842	18.699419	-0.094577	True
684	12.775197	13.692069	-0.916872	True
685	6.996942	6.961532	0.035410	False
686	11.649968	11.568434	0.081534	False
687	18.228827	18.098900	0.129926	False
688	5.697444	5.752538	-0.055094	True
689	8.480554	8.484989	-0.004435	True
690	9.910915	9.935557	-0.024642	True
691	2.562234	2.573732	-0.011499	True
692	13.879847	15.077201	-1.197354	True
693	5.939653	5.967675	-0.028022	True
