Site-Specific Likelihood Analysis for Clade_3
==================================================

Supporting sites: 604
Conflicting sites: 294
Neutral sites: 1
Support ratio: 2.0544
Sum of supporting deltas: -89.7859
Sum of conflicting deltas: 55.9131
Weighted support ratio: 1.6058

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
48	2.562234	2.592238	-0.030004	True
49	17.765993	17.554247	0.211746	False
50	2.772967	2.805178	-0.032212	True
51	2.562234	2.592238	-0.030004	True
52	8.938629	8.862105	0.076524	False
53	12.331764	12.048435	0.283329	False
54	2.772967	2.805178	-0.032212	True
55	15.097890	15.073937	0.023953	False
56	14.874240	15.071266	-0.197026	True
57	5.627305	5.681528	-0.054223	True
58	12.955324	13.008331	-0.053007	True
59	2.772967	2.805178	-0.032212	True
60	2.772967	2.805178	-0.032212	True
61	5.184402	5.064802	0.119600	False
62	2.772967	2.805178	-0.032212	True
63	4.038130	4.080773	-0.042644	True
64	5.470923	5.298544	0.172379	False
65	9.493274	9.528563	-0.035289	True
66	2.772967	2.805178	-0.032212	True
67	13.755200	13.793167	-0.037968	True
68	4.038130	4.080773	-0.042644	True
69	2.562234	2.592238	-0.030004	True
70	8.134738	7.979556	0.155182	False
71	2.456587	2.485446	-0.028859	True
72	2.456587	2.485446	-0.028859	True
73	9.531665	9.434656	0.097009	False
74	5.192160	5.070212	0.121948	False
75	2.562234	2.592238	-0.030004	True
76	5.366011	5.195854	0.170157	False
77	2.456587	2.485446	-0.028859	True
78	2.456587	2.485446	-0.028859	True
79	9.124614	9.065791	0.058823	False
80	2.772967	2.805178	-0.032212	True
81	2.456587	2.485446	-0.028859	True
82	10.809142	10.868248	-0.059106	True
83	4.038130	4.080773	-0.042644	True
84	2.456587	2.485446	-0.028859	True
85	7.425945	7.453975	-0.028030	True
86	2.562234	2.592238	-0.030004	True
87	4.038130	4.080773	-0.042644	True
88	10.067736	10.132398	-0.064662	True
89	6.008059	5.889659	0.118399	False
90	6.369387	6.100032	0.269354	False
91	16.605048	16.832393	-0.227345	True
92	2.562234	2.592238	-0.030004	True
93	2.456587	2.485446	-0.028859	True
94	9.513817	9.340587	0.173230	False
95	2.456587	2.485446	-0.028859	True
96	8.197467	8.267815	-0.070348	True
97	9.992351	9.888650	0.103701	False
98	2.562234	2.592238	-0.030004	True
99	4.038130	4.080773	-0.042644	True
100	12.801269	12.459052	0.342218	False
101	2.456587	2.485446	-0.028859	True
102	9.755642	9.635750	0.119892	False
103	6.100058	5.844803	0.255256	False
104	2.456587	2.485446	-0.028859	True
105	2.772967	2.805178	-0.032212	True
106	2.456587	2.485446	-0.028859	True
107	10.780339	10.937540	-0.157201	True
108	7.612405	7.324865	0.287541	False
109	13.308010	13.282044	0.025965	False
110	5.227343	5.165577	0.061766	False
111	2.772967	2.805178	-0.032212	True
112	14.760268	14.707474	0.052793	False
113	8.955430	9.583012	-0.627582	True
114	2.562234	2.592238	-0.030004	True
115	13.764779	13.937188	-0.172409	True
116	2.562234	2.592238	-0.030004	True
117	8.149398	8.193782	-0.044384	True
118	10.831633	10.713336	0.118297	False
119	4.038130	4.080773	-0.042644	True
120	4.038130	4.080773	-0.042644	True
121	15.334852	15.094262	0.240590	False
122	5.274549	5.102171	0.172379	False
123	2.772967	2.805178	-0.032212	True
124	16.789760	16.474288	0.315471	False
125	2.562234	2.592238	-0.030004	True
126	2.456587	2.485446	-0.028859	True
127	2.456587	2.485446	-0.028859	True
128	6.578329	6.608850	-0.030522	True
129	5.646211	5.697631	-0.051420	True
130	16.574472	16.527255	0.047217	False
131	8.467663	8.296978	0.170684	False
132	2.772967	2.805178	-0.032212	True
133	5.366011	5.195854	0.170157	False
134	7.642761	7.344004	0.298756	False
135	2.772967	2.805178	-0.032212	True
136	9.337247	9.243259	0.093988	False
137	2.562234	2.592238	-0.030004	True
138	2.562234	2.592238	-0.030004	True
139	12.010009	12.524786	-0.514776	True
140	6.605169	6.634327	-0.029158	True
141	2.772967	2.805178	-0.032212	True
142	15.302495	15.045450	0.257045	False
143	6.008059	5.889659	0.118399	False
144	8.161897	8.032946	0.128952	False
145	2.456587	2.485446	-0.028859	True
146	4.038130	4.080773	-0.042644	True
147	6.153113	6.091346	0.061766	False
148	13.992351	13.869344	0.123006	False
149	14.509552	15.062103	-0.552551	True
150	5.848657	7.395174	-1.546517	True
151	14.079256	13.944378	0.134877	False
152	2.772967	2.805178	-0.032212	True
153	4.038130	4.080773	-0.042644	True
154	2.456587	2.485446	-0.028859	True
155	2.772967	2.805178	-0.032212	True
156	4.038130	4.080773	-0.042644	True
157	2.456587	2.485446	-0.028859	True
158	9.320283	9.362518	-0.042235	True
159	2.772967	2.805178	-0.032212	True
160	17.662488	17.490990	0.171498	False
161	9.535537	9.582790	-0.047253	True
162	8.641399	8.656122	-0.014724	True
163	10.387569	11.881730	-1.494161	True
164	4.038130	4.080773	-0.042644	True
165	2.562234	2.592238	-0.030004	True
166	5.558954	7.056502	-1.497548	True
167	2.456587	2.485446	-0.028859	True
168	6.463427	6.405871	0.057556	False
169	5.227343	5.165577	0.061766	False
170	5.184402	5.064802	0.119600	False
171	2.772967	2.805178	-0.032212	True
172	8.579958	9.877540	-1.297583	True
173	12.585803	13.421265	-0.835462	True
174	2.562234	2.592238	-0.030004	True
175	9.024065	8.898735	0.125330	False
176	2.456587	2.485446	-0.028859	True
177	2.456587	2.485446	-0.028859	True
178	6.355603	6.370475	-0.014871	True
179	2.562234	2.592238	-0.030004	True
180	2.772967	2.805178	-0.032212	True
181	14.459237	14.722126	-0.262889	True
182	4.038130	4.080773	-0.042644	True
183	2.562234	2.592238	-0.030004	True
184	6.355603	6.370475	-0.014871	True
185	9.742434	9.762245	-0.019811	True
186	2.772967	2.805178	-0.032212	True
187	5.082289	4.963890	0.118399	False
188	2.562234	2.592238	-0.030004	True
189	2.562234	2.592238	-0.030004	True
190	5.743280	5.779464	-0.036184	True
191	11.217868	10.411827	0.806041	False
192	2.562234	2.592238	-0.030004	True
193	11.175466	10.890612	0.284854	False
194	8.898110	8.509608	0.388503	False
195	2.562234	2.592238	-0.030004	True
196	13.507993	13.381689	0.126305	False
197	2.456587	2.485446	-0.028859	True
198	2.772967	2.805178	-0.032212	True
199	13.128708	12.957233	0.171475	False
200	2.456587	2.485446	-0.028859	True
201	2.456587	2.485446	-0.028859	True
202	15.068733	15.056594	0.012139	False
203	5.816510	7.400826	-1.584316	True
204	2.772967	2.805178	-0.032212	True
205	12.626923	12.663907	-0.036984	True
206	8.619739	9.095834	-0.476094	True
207	2.772967	2.805178	-0.032212	True
208	16.989014	17.278799	-0.289784	True
209	4.038130	4.080773	-0.042644	True
210	4.038130	4.080773	-0.042644	True
211	21.961502	21.958076	0.003427	False
212	4.038130	4.080773	-0.042644	True
213	2.456587	2.485446	-0.028859	True
214	7.285214	7.310717	-0.025504	True
215	5.227343	5.165577	0.061766	False
216	2.772967	2.805178	-0.032212	True
217	9.396739	8.880483	0.516256	False
218	5.297678	5.236648	0.061029	False
219	9.473560	9.342165	0.131395	False
220	11.092617	11.145271	-0.052654	True
221	6.463427	6.405871	0.057556	False
222	5.297678	5.236648	0.061029	False
223	11.011080	10.857087	0.153992	False
224	6.194944	6.174901	0.020042	False
225	5.548079	5.371353	0.176726	False
226	10.144501	10.034811	0.109690	False
227	16.707361	17.916031	-1.208670	True
228	5.697444	5.751678	-0.054234	True
229	12.327663	12.358285	-0.030621	True
230	13.085327	13.056018	0.029309	False
231	2.562234	2.592238	-0.030004	True
232	11.733629	12.210415	-0.476786	True
233	14.302495	14.181573	0.120921	False
234	5.939653	5.975837	-0.036184	True
235	15.424090	14.705324	0.718766	False
236	2.772967	2.805178	-0.032212	True
237	2.772967	2.805178	-0.032212	True
238	12.099288	11.962508	0.136780	False
239	2.772967	2.805178	-0.032212	True
240	2.562234	2.592238	-0.030004	True
241	11.058993	11.547607	-0.488615	True
242	2.772967	2.805178	-0.032212	True
243	4.038130	4.080773	-0.042644	True
244	15.876590	15.756839	0.119751	False
245	6.887250	6.921224	-0.033974	True
246	2.562234	2.592238	-0.030004	True
247	11.078582	11.239284	-0.160702	True
248	7.872020	7.739131	0.132889	False
249	2.456587	2.485446	-0.028859	True
250	11.719624	11.791614	-0.071991	True
251	7.580215	7.355725	0.224490	False
252	12.603631	12.620512	-0.016881	True
253	11.336960	10.923766	0.413194	False
254	2.456587	2.485446	-0.028859	True
255	2.562234	2.592238	-0.030004	True
256	15.095725	14.895987	0.199739	False
257	6.242175	6.256014	-0.013839	True
258	2.772967	2.805178	-0.032212	True
259	13.767984	13.791185	-0.023201	True
260	15.507773	15.532330	-0.024557	True
261	5.829130	5.863103	-0.033974	True
262	15.213996	16.709333	-1.495337	True
263	14.298037	14.123755	0.174281	False
264	2.772967	2.805178	-0.032212	True
265	15.572145	15.550043	0.022102	False
266	6.008059	5.889659	0.118399	False
267	5.816510	7.400826	-1.584316	True
268	10.489545	10.519230	-0.029685	True
269	4.038130	4.080773	-0.042644	True
270	4.038130	4.080773	-0.042644	True
271	13.586761	15.069055	-1.482294	True
272	17.491111	17.309899	0.181212	False
273	6.540850	6.569682	-0.028831	True
274	17.694257	17.445614	0.248643	False
275	2.456587	2.485446	-0.028859	True
276	2.456587	2.485446	-0.028859	True
277	11.823640	10.975419	0.848221	False
278	6.578329	6.608850	-0.030522	True
279	5.256182	5.134234	0.121948	False
280	8.091199	8.401079	-0.309880	True
281	7.730161	7.760040	-0.029878	True
282	2.772967	2.805178	-0.032212	True
283	7.165429	7.475309	-0.309880	True
284	7.563436	7.588806	-0.025370	True
285	2.772967	2.805178	-0.032212	True
286	15.692530	15.800635	-0.108105	True
287	2.456587	2.485446	-0.028859	True
288	2.562234	2.592238	-0.030004	True
289	15.083680	16.562327	-1.478647	True
290	7.198989	7.248104	-0.049115	True
291	2.562234	2.592238	-0.030004	True
292	7.879341	7.486979	0.392362	False
293	2.562234	2.592238	-0.030004	True
294	2.772967	2.805178	-0.032212	True
295	16.916608	16.638825	0.277783	False
296	2.772967	2.805178	-0.032212	True
297	2.456587	2.485446	-0.028859	True
298	5.816510	7.400826	-1.584316	True
299	2.772967	2.805178	-0.032212	True
300	2.562234	2.592238	-0.030004	True
301	16.103555	16.112553	-0.008999	True
302	2.562234	2.592238	-0.030004	True
303	2.772967	2.805178	-0.032212	True
304	17.952118	17.920300	0.031818	False
305	8.035463	8.153830	-0.118367	True
306	2.456587	2.485446	-0.028859	True
307	12.778080	12.675684	0.102396	False
308	2.456587	2.485446	-0.028859	True
309	2.772967	2.805178	-0.032212	True
310	15.844571	15.785046	0.059525	False
311	5.256182	5.134234	0.121948	False
312	5.233656	5.172626	0.061030	False
313	11.811908	13.086808	-1.274901	True
314	6.051723	5.989575	0.062149	False
315	12.419327	12.298895	0.120432	False
316	13.910291	13.751366	0.158924	False
317	5.125954	5.063805	0.062149	False
318	8.376860	8.257785	0.119075	False
319	7.669542	6.827460	0.842082	False
320	7.425945	7.453975	-0.028030	True
321	6.605169	6.634327	-0.029158	True
322	5.082289	4.963890	0.118399	False
323	2.562234	2.592238	-0.030004	True
324	2.456587	2.485446	-0.028859	True
325	6.051723	5.989575	0.062149	False
326	6.485579	6.500478	-0.014899	True
327	4.038130	4.080773	-0.042644	True
328	7.563436	7.588806	-0.025370	True
329	4.038130	4.080773	-0.042644	True
330	4.038130	4.080773	-0.042644	True
331	12.008110	12.032166	-0.024056	True
332	22.504099	22.428617	0.075482	False
333	5.576269	7.056310	-1.480041	True
334	7.175615	7.189469	-0.013855	True
335	5.184402	5.064802	0.119600	False
336	8.433441	8.317718	0.115723	False
337	8.411606	8.359313	0.052293	False
338	2.456587	2.485446	-0.028859	True
339	2.562234	2.592238	-0.030004	True
340	7.121812	7.166370	-0.044558	True
341	6.369387	6.100032	0.269354	False
342	2.456587	2.485446	-0.028859	True
343	10.289777	11.865623	-1.575846	True
344	5.030970	4.969203	0.061767	False
345	6.051723	5.989575	0.062149	False
346	5.816510	7.400826	-1.584316	True
347	5.366011	5.195854	0.170157	False
348	7.783391	6.954797	0.828594	False
349	17.079183	16.910142	0.169041	False
350	5.233659	5.063503	0.170157	False
351	12.879132	12.863094	0.016037	False
352	13.249306	13.268654	-0.019349	True
353	2.456587	2.485446	-0.028859	True
354	2.456587	2.485446	-0.028859	True
355	11.682250	11.382886	0.299363	False
356	5.233659	5.063503	0.170157	False
357	2.772967	2.805178	-0.032212	True
358	4.949938	4.831539	0.118399	False
359	2.456587	2.485446	-0.028859	True
360	5.082289	4.963890	0.118399	False
361	19.008191	19.320856	-0.312664	True
362	2.562234	2.592238	-0.030004	True
363	2.562234	2.592238	-0.030004	True
364	14.277853	13.536879	0.740973	False
365	10.334079	10.085934	0.248145	False
366	5.227343	5.165577	0.061766	False
367	16.416465	16.518078	-0.101613	True
368	5.829130	5.863103	-0.033974	True
369	2.772967	2.805178	-0.032212	True
370	11.687438	10.834371	0.853068	False
371	2.456587	2.485446	-0.028859	True
372	2.562234	2.592238	-0.030004	True
373	4.949938	4.831539	0.118399	False
374	2.562234	2.592238	-0.030004	True
375	4.038130	4.080773	-0.042644	True
376	5.703659	5.738668	-0.035009	True
377	4.038130	4.080773	-0.042644	True
378	2.456587	2.485446	-0.028859	True
379	2.456587	2.485446	-0.028859	True
380	2.456587	2.485446	-0.028859	True
381	2.456587	2.485446	-0.028859	True
382	14.886366	14.599609	0.286757	False
383	2.456587	2.485446	-0.028859	True
384	17.465291	17.426395	0.038895	False
385	16.676387	16.330370	0.346017	False
386	11.016967	10.586786	0.430180	False
387	2.772967	2.805178	-0.032212	True
388	9.600356	9.428954	0.171402	False
389	2.456587	2.485446	-0.028859	True
390	2.772967	2.805178	-0.032212	True
391	11.836562	11.867958	-0.031396	True
392	14.801967	14.599079	0.202888	False
393	5.548079	5.371353	0.176726	False
394	12.308009	12.259061	0.048948	False
395	6.354920	6.386721	-0.031800	True
396	2.772967	2.805178	-0.032212	True
397	11.384453	11.411074	-0.026621	True
398	2.562234	2.592238	-0.030004	True
399	2.456587	2.485446	-0.028859	True
400	5.227343	5.165577	0.061766	False
401	7.439160	6.641834	0.797326	False
402	2.772967	2.805178	-0.032212	True
403	8.331065	8.336147	-0.005081	True
404	11.863772	11.525655	0.338117	False
405	8.980891	10.456545	-1.475654	True
406	10.375538	10.118219	0.257319	False
407	2.562234	2.592238	-0.030004	True
408	2.562234	2.592238	-0.030004	True
409	7.700684	7.825592	-0.124908	True
410	10.217971	10.521902	-0.303930	True
411	2.772967	2.805178	-0.032212	True
412	18.877042	19.027539	-0.150497	True
413	7.835590	7.705768	0.129821	False
414	2.772967	2.805178	-0.032212	True
415	6.355603	6.370475	-0.014871	True
416	2.562234	2.592238	-0.030004	True
417	2.772967	2.805178	-0.032212	True
418	17.163701	18.464903	-1.301202	True
419	8.848184	8.681975	0.166209	False
420	2.772967	2.805178	-0.032212	True
421	7.669542	6.827460	0.842082	False
422	10.534195	9.787871	0.746325	False
423	2.562234	2.592238	-0.030004	True
424	13.269215	13.133767	0.135448	False
425	8.558124	8.012771	0.545353	False
426	5.256182	5.134234	0.121948	False
427	12.593257	12.187611	0.405646	False
428	2.456587	2.485446	-0.028859	True
429	6.051723	5.989575	0.062149	False
430	6.459506	6.492452	-0.032946	True
431	2.562234	2.592238	-0.030004	True
432	2.562234	2.592238	-0.030004	True
433	9.652524	9.687147	-0.034622	True
434	7.353331	7.366947	-0.013616	True
435	6.761780	6.796789	-0.035009	True
436	15.812709	16.279549	-0.466840	True
437	9.163806	8.790552	0.373254	False
438	2.772967	2.805178	-0.032212	True
439	12.536998	12.155477	0.381521	False
440	2.456587	2.485446	-0.028859	True
441	2.772967	2.805178	-0.032212	True
442	15.207950	15.225912	-0.017962	True
443	12.433867	12.283715	0.150151	False
444	6.481934	6.466766	0.015168	False
445	18.486393	18.443446	0.042947	False
446	4.038130	4.080773	-0.042644	True
447	4.038130	4.080773	-0.042644	True
448	17.468514	17.259351	0.209162	False
449	8.548530	8.021288	0.527241	False
450	6.370672	6.109271	0.261401	False
451	12.862857	12.858932	0.003925	False
452	13.611002	13.551688	0.059314	False
453	5.184402	5.064802	0.119600	False
454	20.179602	20.786250	-0.606648	True
455	8.347554	8.293731	0.053822	False
456	8.755054	10.232975	-1.477922	True
457	9.408090	9.342815	0.065275	False
458	2.772967	2.805178	-0.032212	True
459	4.038130	4.080773	-0.042644	True
460	2.772967	2.805178	-0.032212	True
461	2.456587	2.485446	-0.028859	True
462	7.868218	7.896222	-0.028004	True
463	5.125954	5.063805	0.062149	False
464	5.829130	5.863103	-0.033974	True
465	2.456587	2.485446	-0.028859	True
466	2.772967	2.805178	-0.032212	True
467	2.456587	2.485446	-0.028859	True
468	4.038130	4.080773	-0.042644	True
469	2.772967	2.805178	-0.032212	True
470	2.772967	2.805178	-0.032212	True
471	2.772967	2.805178	-0.032212	True
472	2.456587	2.485446	-0.028859	True
473	6.051723	5.989575	0.062149	False
474	12.533408	13.945190	-1.411782	True
475	7.609813	7.598704	0.011109	False
476	2.456587	2.485446	-0.028859	True
477	2.456587	2.485446	-0.028859	True
478	2.456587	2.485446	-0.028859	True
479	2.456587	2.485446	-0.028859	True
480	2.562234	2.592238	-0.030004	True
481	2.456587	2.485446	-0.028859	True
482	10.585124	10.408272	0.176851	False
483	6.545284	6.562350	-0.017066	True
484	2.456587	2.485446	-0.028859	True
485	4.038130	4.080773	-0.042644	True
486	2.456587	2.485446	-0.028859	True
487	6.434233	6.451067	-0.016834	True
488	2.772967	2.805178	-0.032212	True
489	4.038130	4.080773	-0.042644	True
490	2.772967	2.805178	-0.032212	True
491	4.038130	4.080773	-0.042644	True
492	2.456587	2.485446	-0.028859	True
493	6.008059	5.889659	0.118399	False
494	2.772967	2.805178	-0.032212	True
495	2.562234	2.592238	-0.030004	True
496	5.548079	5.371353	0.176726	False
497	7.353331	7.366947	-0.013616	True
498	6.291780	6.121623	0.170157	False
499	15.308533	15.017399	0.291134	False
500	9.840999	9.889046	-0.048047	True
501	2.456587	2.485446	-0.028859	True
502	6.545284	6.562350	-0.017066	True
503	2.456587	2.485446	-0.028859	True
504	4.038130	4.080773	-0.042644	True
505	6.761780	6.796789	-0.035009	True
506	10.871901	10.628803	0.243099	False
507	11.534453	11.582283	-0.047830	True
508	5.030970	4.969203	0.061767	False
509	14.832454	14.609497	0.222957	False
510	17.287134	17.433702	-0.146568	True
511	6.578329	6.608850	-0.030522	True
512	1.401546	1.466713	-0.065167	True
513	10.520337	10.905752	-0.385415	True
514	16.549762	16.717818	-0.168056	True
515	2.327029	2.329482	-0.002453	True
516	5.184402	5.064802	0.119600	False
517	10.790822	10.764850	0.025972	False
518	6.996942	7.028725	-0.031783	True
519	2.562234	2.592238	-0.030004	True
520	2.772967	2.805178	-0.032212	True
521	2.772967	2.805178	-0.032212	True
522	6.578329	6.608850	-0.030522	True
523	8.288792	8.230393	0.058399	False
524	2.772967	2.805178	-0.032212	True
525	2.772967	2.805178	-0.032212	True
526	2.456587	2.485446	-0.028859	True
527	2.562234	2.592238	-0.030004	True
528	2.562234	2.592238	-0.030004	True
529	6.429592	6.296024	0.133568	False
530	2.456587	2.485446	-0.028859	True
531	4.038130	4.080773	-0.042644	True
532	2.456587	2.485446	-0.028859	True
533	2.456587	2.485446	-0.028859	True
534	2.456587	2.485446	-0.028859	True
535	6.824746	6.892527	-0.067781	True
536	6.369387	6.100032	0.269354	False
537	11.825588	12.301074	-0.475485	True
538	1.126640	1.126640	-0.000000	True
539	13.483926	14.964645	-1.480719	True
540	12.325725	12.330191	-0.004466	True
541	12.667540	12.486225	0.181315	False
542	8.205930	8.234892	-0.028962	True
543	5.366011	5.195854	0.170157	False
544	4.038130	4.080773	-0.042644	True
545	6.524131	6.574168	-0.050037	True
546	7.285214	7.310717	-0.025504	True
547	2.562234	2.592238	-0.030004	True
548	6.434233	6.451067	-0.016834	True
549	4.038130	4.080773	-0.042644	True
550	2.562234	2.592238	-0.030004	True
551	2.772967	2.805178	-0.032212	True
552	2.456587	2.485446	-0.028859	True
553	2.456587	2.485446	-0.028859	True
554	15.906678	15.977120	-0.070442	True
555	5.697444	5.751678	-0.054234	True
556	2.562234	2.592238	-0.030004	True
557	8.745237	8.581216	0.164021	False
558	16.200194	15.973904	0.226290	False
559	21.465158	21.195545	0.269613	False
560	16.642171	16.473458	0.168713	False
561	15.486118	15.667618	-0.181500	True
562	13.213463	13.686298	-0.472835	True
563	2.562234	2.592238	-0.030004	True
564	2.562234	2.592238	-0.030004	True
565	15.058450	14.889981	0.168469	False
566	5.233656	5.172626	0.061030	False
567	9.509198	10.478450	-0.969252	True
568	15.128738	15.121226	0.007512	False
569	22.434931	22.812238	-0.377307	True
570	2.772967	2.805178	-0.032212	True
571	11.377623	11.352879	0.024744	False
572	2.456587	2.485446	-0.028859	True
573	8.104129	7.948017	0.156112	False
574	2.456587	2.485446	-0.028859	True
575	9.826963	9.874944	-0.047980	True
576	8.288316	8.772640	-0.484324	True
577	8.638336	8.413846	0.224489	False
578	8.438503	8.279592	0.158911	False
579	4.038130	4.080773	-0.042644	True
580	4.038130	4.080773	-0.042644	True
581	5.646211	5.697631	-0.051420	True
582	2.772967	2.805178	-0.032212	True
583	5.484057	5.307331	0.176726	False
584	9.206891	9.145099	0.061792	False
585	2.562234	2.592238	-0.030004	True
586	2.772967	2.805178	-0.032212	True
587	5.184402	5.064802	0.119600	False
588	2.287939	2.292474	-0.004535	True
589	6.761780	6.796789	-0.035009	True
590	2.562234	2.592238	-0.030004	True
591	2.772967	2.805178	-0.032212	True
592	2.772967	2.805178	-0.032212	True
593	2.772967	2.805178	-0.032212	True
594	2.772967	2.805178	-0.032212	True
595	2.456587	2.485446	-0.028859	True
596	2.456587	2.485446	-0.028859	True
597	2.456587	2.485446	-0.028859	True
598	4.038130	4.080773	-0.042644	True
599	4.038130	4.080773	-0.042644	True
600	2.456587	2.485446	-0.028859	True
601	2.772967	2.805178	-0.032212	True
602	2.456587	2.485446	-0.028859	True
603	7.417317	7.101421	0.315897	False
604	7.693970	8.170064	-0.476095	True
605	2.456587	2.485446	-0.028859	True
606	4.038130	4.080773	-0.042644	True
607	6.369387	6.100032	0.269354	False
608	9.532490	11.046693	-1.514202	True
609	2.456587	2.485446	-0.028859	True
610	2.772967	2.805178	-0.032212	True
611	2.562234	2.592238	-0.030004	True
612	2.562234	2.592238	-0.030004	True
613	10.527155	10.565095	-0.037940	True
614	2.772967	2.805178	-0.032212	True
615	5.256182	5.134234	0.121948	False
616	4.038130	4.080773	-0.042644	True
617	8.197467	8.267815	-0.070348	True
618	8.438503	8.279592	0.158911	False
619	2.562234	2.592238	-0.030004	True
620	2.772967	2.805178	-0.032212	True
621	2.772967	2.805178	-0.032212	True
622	2.456587	2.485446	-0.028859	True
623	4.038130	4.080773	-0.042644	True
624	4.038130	4.080773	-0.042644	True
625	7.121812	7.166370	-0.044558	True
626	13.350650	13.176351	0.174299	False
627	5.646211	5.697631	-0.051420	True
628	2.562234	2.592238	-0.030004	True
629	6.008059	5.889659	0.118399	False
630	2.456587	2.485446	-0.028859	True
631	2.456587	2.485446	-0.028859	True
632	2.456587	2.485446	-0.028859	True
633	2.456587	2.485446	-0.028859	True
634	12.787065	12.636662	0.150403	False
635	6.354313	6.334089	0.020224	False
636	2.772967	2.805178	-0.032212	True
637	2.772967	2.805178	-0.032212	True
638	4.038130	4.080773	-0.042644	True
639	4.038130	4.080773	-0.042644	True
640	2.772967	2.805178	-0.032212	True
641	4.038130	4.080773	-0.042644	True
642	2.562234	2.592238	-0.030004	True
643	2.456587	2.485446	-0.028859	True
644	2.456587	2.485446	-0.028859	True
645	2.562234	2.592238	-0.030004	True
646	2.772967	2.805178	-0.032212	True
647	2.562234	2.592238	-0.030004	True
648	2.562234	2.592238	-0.030004	True
649	2.456587	2.485446	-0.028859	True
650	2.456587	2.485446	-0.028859	True
651	2.456587	2.485446	-0.028859	True
652	2.772967	2.805178	-0.032212	True
653	2.456587	2.485446	-0.028859	True
654	2.456587	2.485446	-0.028859	True
655	2.456587	2.485446	-0.028859	True
656	2.456587	2.485446	-0.028859	True
657	4.038130	4.080773	-0.042644	True
658	2.772967	2.805178	-0.032212	True
659	2.456587	2.485446	-0.028859	True
660	2.456587	2.485446	-0.028859	True
661	6.014257	6.052706	-0.038449	True
662	2.456587	2.485446	-0.028859	True
663	10.077644	10.102654	-0.025009	True
664	7.548449	7.927697	-0.379249	True
665	12.101149	12.583758	-0.482609	True
666	7.165429	7.475309	-0.309880	True
667	2.772967	2.805178	-0.032212	True
668	7.419557	7.156797	0.262760	False
669	13.541310	13.516937	0.024373	False
670	9.096282	10.655713	-1.559431	True
671	18.233865	18.518338	-0.284473	True
672	11.107718	10.835817	0.271901	False
673	5.227343	5.165577	0.061766	False
674	8.911330	8.776579	0.134750	False
675	8.437120	8.268881	0.168239	False
676	2.562234	2.592238	-0.030004	True
677	14.475244	14.299458	0.175786	False
678	5.720102	7.286565	-1.566463	True
679	5.256182	5.134234	0.121948	False
680	6.212002	6.193686	0.018317	False
681	6.578329	6.608850	-0.030522	True
682	8.242043	8.106741	0.135302	False
683	18.604842	18.347301	0.257541	False
684	12.775197	12.257149	0.518048	False
685	6.996942	7.028725	-0.031783	True
686	11.649968	11.447875	0.202093	False
687	18.228827	18.105004	0.123823	False
688	5.697444	5.751678	-0.054234	True
689	8.480554	8.316535	0.164019	False
690	9.910915	9.789160	0.121755	False
691	2.562234	2.592238	-0.030004	True
692	13.879847	13.635189	0.244658	False
693	5.939653	5.975837	-0.036184	True
694	2.772967	2.805178	-0.032212	True
