Site-Specific Likelihood Analysis for Clade_3
==================================================

Supporting sites: 60200
Conflicting sites: 29500
Neutral sites: 100
Support ratio: 2.0407
Sum of supporting deltas: -8977.7192
Sum of conflicting deltas: 5590.4408
Weighted support ratio: 1.6059

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
144	8.161974	8.032953	0.129021	False
145	2.456639	2.485426	-0.028786	True
146	4.038201	4.080744	-0.042543	True
147	6.153164	6.091295	0.061869	False
148	13.992092	13.869335	0.122758	False
149	14.509353	15.062041	-0.552688	True
150	5.848416	7.395280	-1.546864	True
151	14.079190	13.944373	0.134817	False
152	2.773024	2.805156	-0.032132	True
153	4.038201	4.080744	-0.042543	True
154	2.456639	2.485426	-0.028786	True
155	2.773024	2.805156	-0.032132	True
156	4.038201	4.080744	-0.042543	True
157	2.456639	2.485426	-0.028786	True
158	9.320358	9.362503	-0.042145	True
159	2.773024	2.805156	-0.032132	True
160	17.663294	17.491173	0.172121	False
161	9.535558	9.582778	-0.047220	True
162	8.641484	8.656098	-0.014614	True
163	10.387434	11.881821	-1.494387	True
164	4.038201	4.080744	-0.042543	True
165	2.562287	2.592217	-0.029929	True
166	5.558711	7.056595	-1.497883	True
167	2.456639	2.485426	-0.028786	True
168	6.463500	6.405808	0.057692	False
169	5.227394	5.165525	0.061869	False
170	5.184463	5.064798	0.119665	False
171	2.773024	2.805156	-0.032132	True
172	8.579721	9.877597	-1.297876	True
173	12.585571	13.421257	-0.835686	True
174	2.562287	2.592217	-0.029929	True
175	9.024239	8.898728	0.125511	False
176	2.456639	2.485426	-0.028786	True
177	2.456639	2.485426	-0.028786	True
178	6.355672	6.370450	-0.014778	True
179	2.562287	2.592217	-0.029929	True
180	2.773024	2.805156	-0.032132	True
181	14.459087	14.722291	-0.263203	True
182	4.038201	4.080744	-0.042543	True
183	2.562287	2.592217	-0.029929	True
184	6.355672	6.370450	-0.014778	True
185	9.742377	9.762222	-0.019845	True
186	2.773024	2.805156	-0.032132	True
187	5.082348	4.963886	0.118462	False
188	2.562287	2.592217	-0.029929	True
189	2.562287	2.592217	-0.029929	True
190	5.743333	5.779443	-0.036110	True
191	11.217848	10.411902	0.805946	False
192	2.562287	2.592217	-0.029929	True
193	11.175613	10.890606	0.285007	False
194	8.898099	8.509747	0.388352	False
195	2.562287	2.592217	-0.029929	True
196	13.508467	13.381682	0.126785	False
197	2.456639	2.485426	-0.028786	True
198	2.773024	2.805156	-0.032132	True
199	13.128703	12.957414	0.171289	False
200	2.456639	2.485426	-0.028786	True
201	2.456639	2.485426	-0.028786	True
202	15.068583	15.056521	0.012062	False
203	5.816264	7.400914	-1.584650	True
204	2.773024	2.805156	-0.032132	True
205	12.627024	12.663887	-0.036863	True
206	8.619498	9.095764	-0.476266	True
207	2.773024	2.805156	-0.032132	True
208	16.988588	17.278968	-0.290380	True
209	4.038201	4.080744	-0.042543	True
210	4.038201	4.080744	-0.042543	True
211	21.961687	21.958167	0.003520	False
212	4.038201	4.080744	-0.042543	True
213	2.456639	2.485426	-0.028786	True
214	7.285373	7.310695	-0.025322	True
215	5.227394	5.165525	0.061869	False
216	2.773024	2.805156	-0.032132	True
217	9.396606	8.880456	0.516150	False
218	5.297733	5.236595	0.061138	False
219	9.474349	9.342164	0.132185	False
220	11.092273	11.145254	-0.052982	True
221	6.463500	6.405808	0.057692	False
222	5.297733	5.236595	0.061138	False
223	11.010556	10.857269	0.153287	False
224	6.194681	6.174830	0.019851	False
225	5.548089	5.371533	0.176556	False
226	10.144291	10.034952	0.109339	False
227	16.707054	17.916097	-1.209043	True
228	5.697520	5.751666	-0.054146	True
229	12.327643	12.358266	-0.030622	True
230	13.085202	13.055965	0.029237	False
231	2.562287	2.592217	-0.029929	True
232	11.733394	12.210345	-0.476951	True
233	14.303352	14.181571	0.121780	False
234	5.939707	5.975817	-0.036110	True
235	15.423857	14.705391	0.718466	False
236	2.773024	2.805156	-0.032132	True
237	2.773024	2.805156	-0.032132	True
238	12.099355	11.962511	0.136845	False
239	2.773024	2.805156	-0.032132	True
240	2.562287	2.592217	-0.029929	True
241	11.058748	11.547539	-0.488791	True
242	2.773024	2.805156	-0.032132	True
243	4.038201	4.080744	-0.042543	True
244	15.876579	15.756838	0.119741	False
245	6.887247	6.921203	-0.033956	True
246	2.562287	2.592217	-0.029929	True
247	11.078513	11.239251	-0.160738	True
248	7.872086	7.739141	0.132945	False
249	2.456639	2.485426	-0.028786	True
250	11.719062	11.791606	-0.072543	True
251	7.580260	7.355698	0.224562	False
252	12.603452	12.620475	-0.017023	True
253	11.337140	10.923745	0.413394	False
254	2.456639	2.485426	-0.028786	True
255	2.562287	2.592217	-0.029929	True
256	15.095708	14.896153	0.199556	False
257	6.242042	6.255993	-0.013951	True
258	2.773024	2.805156	-0.032132	True
259	13.768137	13.791160	-0.023023	True
260	15.508585	15.532310	-0.023725	True
261	5.829126	5.863082	-0.033956	True
262	15.213689	16.709427	-1.495739	True
263	14.297863	14.123659	0.174204	False
264	2.773024	2.805156	-0.032132	True
265	15.572066	15.549992	0.022073	False
266	6.008117	5.889656	0.118462	False
267	5.816264	7.400914	-1.584650	True
268	10.489546	10.519210	-0.029665	True
269	4.038201	4.080744	-0.042543	True
270	4.038201	4.080744	-0.042543	True
271	13.586470	15.069145	-1.482675	True
272	17.491009	17.310074	0.180936	False
273	6.541016	6.569658	-0.028641	True
274	17.694063	17.445734	0.248329	False
275	2.456639	2.485426	-0.028786	True
276	2.456639	2.485426	-0.028786	True
277	11.823614	10.975492	0.848122	False
278	6.578322	6.608831	-0.030509	True
279	5.256248	5.134229	0.122019	False
280	8.091064	8.401257	-0.310193	True
281	7.730276	7.760019	-0.029743	True
282	2.773024	2.805156	-0.032132	True
283	7.165295	7.475488	-0.310193	True
284	7.563182	7.588780	-0.025598	True
285	2.773024	2.805156	-0.032132	True
286	15.692596	15.800595	-0.107999	True
287	2.456639	2.485426	-0.028786	True
288	2.562287	2.592217	-0.029929	True
289	15.083371	16.562418	-1.479047	True
290	7.199057	7.248076	-0.049018	True
291	2.562287	2.592217	-0.029929	True
292	7.879332	7.487119	0.392213	False
293	2.562287	2.592217	-0.029929	True
294	2.773024	2.805156	-0.032132	True
295	16.916141	16.638802	0.277338	False
296	2.773024	2.805156	-0.032132	True
297	2.456639	2.485426	-0.028786	True
298	5.816264	7.400914	-1.584650	True
299	2.773024	2.805156	-0.032132	True
300	2.562287	2.592217	-0.029929	True
301	16.103566	16.112512	-0.008946	True
302	2.562287	2.592217	-0.029929	True
303	2.773024	2.805156	-0.032132	True
304	17.952121	17.920332	0.031788	False
305	8.035426	8.153792	-0.118366	True
306	2.456639	2.485426	-0.028786	True
307	12.777805	12.675619	0.102186	False
308	2.456639	2.485426	-0.028786	True
309	2.773024	2.805156	-0.032132	True
310	15.844753	15.784996	0.059757	False
311	5.256248	5.134229	0.122019	False
312	5.233712	5.172573	0.061138	False
313	11.811660	13.086860	-1.275200	True
314	6.051773	5.989524	0.062249	False
315	12.419337	12.298893	0.120444	False
316	13.910270	13.751550	0.158720	False
317	5.126003	5.063754	0.062248	False
318	8.376862	8.257782	0.119079	False
319	7.669506	6.827531	0.841975	False
320	7.426005	7.453954	-0.027949	True
321	6.605230	6.634306	-0.029075	True
322	5.082348	4.963886	0.118462	False
323	2.562287	2.592217	-0.029929	True
324	2.456639	2.485426	-0.028786	True
325	6.051773	5.989524	0.062249	False
326	6.485446	6.500456	-0.015010	True
327	4.038201	4.080744	-0.042543	True
328	7.563182	7.588780	-0.025598	True
329	4.038201	4.080744	-0.042543	True
330	4.038201	4.080744	-0.042543	True
331	12.007836	12.032075	-0.024239	True
332	22.503860	22.428562	0.075297	False
333	5.576028	7.056411	-1.480383	True
334	7.175682	7.189444	-0.013763	True
335	5.184463	5.064798	0.119665	False
336	8.433506	8.317713	0.115793	False
337	8.411603	8.359263	0.052340	False
338	2.456639	2.485426	-0.028786	True
339	2.562287	2.592217	-0.029929	True
340	7.121345	7.166353	-0.045008	True
341	6.369238	6.099922	0.269316	False
342	2.456639	2.485426	-0.028786	True
343	10.289517	11.865711	-1.576193	True
344	5.031021	4.969152	0.061869	False
345	6.051773	5.989524	0.062249	False
346	5.816264	7.400914	-1.584650	True
347	5.366015	5.196032	0.169982	False
348	7.783368	6.954880	0.828488	False
349	17.078693	16.910313	0.168380	False
350	5.233663	5.063681	0.169982	False
351	12.879283	12.863053	0.016230	False
352	13.249440	13.268632	-0.019192	True
353	2.456639	2.485426	-0.028786	True
354	2.456639	2.485426	-0.028786	True
355	11.682272	11.382882	0.299389	False
356	5.233663	5.063681	0.169982	False
357	2.773024	2.805156	-0.032132	True
358	4.949997	4.831535	0.118462	False
359	2.456639	2.485426	-0.028786	True
360	5.082348	4.963886	0.118462	False
361	19.008243	19.321036	-0.312794	True
362	2.562287	2.592217	-0.029929	True
363	2.562287	2.592217	-0.029929	True
364	14.277794	13.536948	0.740846	False
365	10.334052	10.085946	0.248106	False
366	5.227394	5.165525	0.061869	False
367	16.416268	16.518202	-0.101934	True
368	5.829126	5.863082	-0.033956	True
369	2.773024	2.805156	-0.032132	True
370	11.687514	10.834443	0.853071	False
371	2.456639	2.485426	-0.028786	True
372	2.562287	2.592217	-0.029929	True
373	4.949997	4.831535	0.118462	False
374	2.562287	2.592217	-0.029929	True
375	4.038201	4.080744	-0.042543	True
376	5.703712	5.738648	-0.034936	True
377	4.038201	4.080744	-0.042543	True
378	2.456639	2.485426	-0.028786	True
379	2.456639	2.485426	-0.028786	True
380	2.456639	2.485426	-0.028786	True
381	2.456639	2.485426	-0.028786	True
382	14.886503	14.599611	0.286892	False
383	2.456639	2.485426	-0.028786	True
384	17.465423	17.426355	0.039068	False
385	16.677075	16.330487	0.346587	False
386	11.017243	10.586838	0.430405	False
387	2.773024	2.805156	-0.032132	True
388	9.601070	9.429135	0.171936	False
389	2.456639	2.485426	-0.028786	True
390	2.773024	2.805156	-0.032132	True
391	11.836351	11.867933	-0.031582	True
392	14.801848	14.599059	0.202789	False
393	5.548089	5.371533	0.176556	False
394	12.308131	12.259013	0.049118	False
395	6.355097	6.386701	-0.031604	True
396	2.773024	2.805156	-0.032132	True
397	11.384533	11.411053	-0.026520	True
398	2.562287	2.592217	-0.029929	True
399	2.456639	2.485426	-0.028786	True
400	5.227394	5.165525	0.061869	False
401	7.439131	6.641914	0.797216	False
402	2.773024	2.805156	-0.032132	True
403	8.331159	8.336122	-0.004963	True
404	11.863733	11.525796	0.337937	False
405	8.980620	10.456619	-1.475999	True
406	10.375494	10.118239	0.257255	False
407	2.562287	2.592217	-0.029929	True
408	2.562287	2.592217	-0.029929	True
409	7.700636	7.825556	-0.124920	True
410	10.217790	10.522079	-0.304289	True
411	2.773024	2.805156	-0.032132	True
412	18.876574	19.027627	-0.151053	True
413	7.835660	7.705777	0.129882	False
414	2.773024	2.805156	-0.032132	True
415	6.355672	6.370450	-0.014778	True
416	2.562287	2.592217	-0.029929	True
417	2.773024	2.805156	-0.032132	True
418	17.163577	18.464960	-1.301383	True
419	8.848190	8.682155	0.166035	False
420	2.773024	2.805156	-0.032132	True
421	7.669506	6.827531	0.841975	False
422	10.534230	9.787953	0.746277	False
423	2.562287	2.592217	-0.029929	True
424	13.269344	13.133777	0.135567	False
425	8.557994	8.012737	0.545257	False
426	5.256248	5.134229	0.122019	False
427	12.593260	12.187746	0.405514	False
428	2.456639	2.485426	-0.028786	True
429	6.051773	5.989524	0.062249	False
430	6.459685	6.492432	-0.032747	True
431	2.562287	2.592217	-0.029929	True
432	2.562287	2.592217	-0.029929	True
433	9.652644	9.687129	-0.034485	True
434	7.353203	7.366926	-0.013723	True
435	6.761833	6.796769	-0.034936	True
436	15.812373	16.279476	-0.467103	True
437	9.163784	8.790573	0.373211	False
438	2.773024	2.805156	-0.032132	True
439	12.536943	12.155560	0.381383	False
440	2.456639	2.485426	-0.028786	True
441	2.773024	2.805156	-0.032132	True
442	15.208244	15.225885	-0.017642	True
443	12.433874	12.283888	0.149986	False
444	6.481672	6.466692	0.014980	False
445	18.485967	18.443374	0.042592	False
446	4.038201	4.080744	-0.042543	True
447	4.038201	4.080744	-0.042543	True
448	17.468524	17.259256	0.209268	False
449	8.548400	8.021260	0.527140	False
450	6.370522	6.109164	0.261357	False
451	12.862654	12.858899	0.003755	False
452	13.610747	13.551633	0.059114	False
453	5.184463	5.064798	0.119665	False
454	20.179522	20.786130	-0.606608	True
455	8.347552	8.293680	0.053873	False
456	8.754812	10.233075	-1.478263	True
457	9.407835	9.342759	0.065077	False
458	2.773024	2.805156	-0.032132	True
459	4.038201	4.080744	-0.042543	True
460	2.773024	2.805156	-0.032132	True
461	2.456639	2.485426	-0.028786	True
462	7.868256	7.896203	-0.027946	True
463	5.126003	5.063754	0.062248	False
464	5.829126	5.863082	-0.033956	True
465	2.456639	2.485426	-0.028786	True
466	2.773024	2.805156	-0.032132	True
467	2.456639	2.485426	-0.028786	True
468	4.038201	4.080744	-0.042543	True
469	2.773024	2.805156	-0.032132	True
470	2.773024	2.805156	-0.032132	True
471	2.773024	2.805156	-0.032132	True
472	2.456639	2.485426	-0.028786	True
473	6.051773	5.989524	0.062249	False
474	12.533142	13.945276	-1.412133	True
475	7.609689	7.598691	0.010997	False
476	2.456639	2.485426	-0.028786	True
477	2.456639	2.485426	-0.028786	True
478	2.456639	2.485426	-0.028786	True
479	2.456639	2.485426	-0.028786	True
480	2.562287	2.592217	-0.029929	True
481	2.456639	2.485426	-0.028786	True
482	10.585195	10.408453	0.176741	False
483	6.545150	6.562326	-0.017176	True
484	2.456639	2.485426	-0.028786	True
485	4.038201	4.080744	-0.042543	True
486	2.456639	2.485426	-0.028786	True
487	6.434306	6.451041	-0.016735	True
488	2.773024	2.805156	-0.032132	True
489	4.038201	4.080744	-0.042543	True
490	2.773024	2.805156	-0.032132	True
491	4.038201	4.080744	-0.042543	True
492	2.456639	2.485426	-0.028786	True
493	6.008117	5.889656	0.118462	False
494	2.773024	2.805156	-0.032132	True
495	2.562287	2.592217	-0.029929	True
496	5.548089	5.371533	0.176556	False
497	7.353203	7.366926	-0.013723	True
498	6.291784	6.121802	0.169982	False
499	15.308271	15.017525	0.290746	False
500	9.841055	9.889035	-0.047980	True
501	2.456639	2.485426	-0.028786	True
502	6.545150	6.562326	-0.017176	True
503	2.456639	2.485426	-0.028786	True
504	4.038201	4.080744	-0.042543	True
505	6.761833	6.796769	-0.034936	True
506	10.871737	10.628697	0.243039	False
507	11.534508	11.582255	-0.047747	True
508	5.031021	4.969152	0.061869	False
509	14.832515	14.609467	0.223048	False
510	17.286825	17.433663	-0.146838	True
511	6.578322	6.608831	-0.030509	True
512	1.401546	1.466684	-0.065138	True
513	10.520219	10.905693	-0.385474	True
514	16.549091	16.717917	-0.168826	True
515	2.327076	2.329491	-0.002415	True
516	5.184463	5.064798	0.119665	False
517	10.790551	10.764775	0.025776	False
518	6.997729	7.028706	-0.030977	True
519	2.562287	2.592217	-0.029929	True
520	2.773024	2.805156	-0.032132	True
521	2.773024	2.805156	-0.032132	True
522	6.578322	6.608831	-0.030509	True
523	8.288788	8.230342	0.058446	False
524	2.773024	2.805156	-0.032132	True
525	2.773024	2.805156	-0.032132	True
526	2.456639	2.485426	-0.028786	True
527	2.562287	2.592217	-0.029929	True
528	2.562287	2.592217	-0.029929	True
529	6.429678	6.296012	0.133666	False
530	2.456639	2.485426	-0.028786	True
531	4.038201	4.080744	-0.042543	True
532	2.456639	2.485426	-0.028786	True
533	2.456639	2.485426	-0.028786	True
534	2.456639	2.485426	-0.028786	True
535	6.824839	6.892509	-0.067671	True
536	6.369238	6.099922	0.269316	False
537	11.825314	12.301007	-0.475692	True
538	1.126640	1.126640	0.000000	False
539	13.483818	14.964711	-1.480893	True
540	12.325543	12.330114	-0.004571	True
541	12.667452	12.486401	0.181051	False
542	8.205969	8.234872	-0.028902	True
543	5.366015	5.196032	0.169982	False
544	4.038201	4.080744	-0.042543	True
545	6.524202	6.574157	-0.049956	True
546	7.285373	7.310695	-0.025322	True
547	2.562287	2.592217	-0.029929	True
548	6.434306	6.451041	-0.016735	True
549	4.038201	4.080744	-0.042543	True
550	2.562287	2.592217	-0.029929	True
551	2.773024	2.805156	-0.032132	True
552	2.456639	2.485426	-0.028786	True
553	2.456639	2.485426	-0.028786	True
554	15.906777	15.977078	-0.070301	True
555	5.697520	5.751666	-0.054146	True
556	2.562287	2.592217	-0.029929	True
557	8.745240	8.581395	0.163846	False
558	16.200019	15.974058	0.225961	False
559	21.464963	21.195683	0.269281	False
560	16.642230	16.473640	0.168589	False
561	15.485899	15.667569	-0.181670	True
562	13.213279	13.686232	-0.472953	True
563	2.562287	2.592217	-0.029929	True
564	2.562287	2.592217	-0.029929	True
565	15.058543	14.890130	0.168413	False
566	5.233712	5.172573	0.061138	False
567	9.508968	10.478452	-0.969483	True
568	15.128721	15.121180	0.007542	False
569	22.434744	22.812207	-0.377463	True
570	2.773024	2.805156	-0.032132	True
571	11.377033	11.352801	0.024232	False
572	2.456639	2.485426	-0.028786	True
573	8.104141	7.948192	0.155949	False
574	2.456639	2.485426	-0.028786	True
575	9.827019	9.874933	-0.047914	True
576	8.288072	8.772572	-0.484501	True
577	8.638381	8.413819	0.224562	False
578	8.438523	8.279771	0.158752	False
579	4.038201	4.080744	-0.042543	True
580	4.038201	4.080744	-0.042543	True
581	5.646283	5.697619	-0.051336	True
582	2.773024	2.805156	-0.032132	True
583	5.484067	5.307511	0.176556	False
584	9.206954	9.145045	0.061909	False
585	2.562287	2.592217	-0.029929	True
586	2.773024	2.805156	-0.032132	True
587	5.184463	5.064798	0.119665	False
588	2.287992	2.292456	-0.004465	True
589	6.761833	6.796769	-0.034936	True
590	2.562287	2.592217	-0.029929	True
591	2.773024	2.805156	-0.032132	True
592	2.773024	2.805156	-0.032132	True
593	2.773024	2.805156	-0.032132	True
594	2.773024	2.805156	-0.032132	True
595	2.456639	2.485426	-0.028786	True
596	2.456639	2.485426	-0.028786	True
597	2.456639	2.485426	-0.028786	True
598	4.038201	4.080744	-0.042543	True
599	4.038201	4.080744	-0.042543	True
600	2.456639	2.485426	-0.028786	True
601	2.773024	2.805156	-0.032132	True
602	2.456639	2.485426	-0.028786	True
603	7.417181	7.101297	0.315884	False
604	7.693728	8.169995	-0.476267	True
605	2.456639	2.485426	-0.028786	True
606	4.038201	4.080744	-0.042543	True
607	6.369238	6.099922	0.269316	False
608	9.532377	11.046803	-1.514426	True
609	2.456639	2.485426	-0.028786	True
610	2.773024	2.805156	-0.032132	True
611	2.562287	2.592217	-0.029929	True
612	2.562287	2.592217	-0.029929	True
613	10.527332	10.565076	-0.037744	True
614	2.773024	2.805156	-0.032132	True
615	5.256248	5.134229	0.122019	False
616	4.038201	4.080744	-0.042543	True
617	8.197437	8.267796	-0.070359	True
618	8.438523	8.279771	0.158752	False
619	2.562287	2.592217	-0.029929	True
620	2.773024	2.805156	-0.032132	True
621	2.773024	2.805156	-0.032132	True
622	2.456639	2.485426	-0.028786	True
623	4.038201	4.080744	-0.042543	True
624	4.038201	4.080744	-0.042543	True
625	7.121345	7.166353	-0.045008	True
626	13.350415	13.176294	0.174121	False
627	5.646283	5.697619	-0.051336	True
628	2.562287	2.592217	-0.029929	True
629	6.008117	5.889656	0.118462	False
630	2.456639	2.485426	-0.028786	True
631	2.456639	2.485426	-0.028786	True
632	2.456639	2.485426	-0.028786	True
633	2.456639	2.485426	-0.028786	True
634	12.786996	12.636633	0.150364	False
635	6.354046	6.334017	0.020029	False
636	2.773024	2.805156	-0.032132	True
637	2.773024	2.805156	-0.032132	True
638	4.038201	4.080744	-0.042543	True
639	4.038201	4.080744	-0.042543	True
640	2.773024	2.805156	-0.032132	True
641	4.038201	4.080744	-0.042543	True
642	2.562287	2.592217	-0.029929	True
643	2.456639	2.485426	-0.028786	True
644	2.456639	2.485426	-0.028786	True
645	2.562287	2.592217	-0.029929	True
646	2.773024	2.805156	-0.032132	True
647	2.562287	2.592217	-0.029929	True
648	2.562287	2.592217	-0.029929	True
649	2.456639	2.485426	-0.028786	True
650	2.456639	2.485426	-0.028786	True
651	2.456639	2.485426	-0.028786	True
652	2.773024	2.805156	-0.032132	True
653	2.456639	2.485426	-0.028786	True
654	2.456639	2.485426	-0.028786	True
655	2.456639	2.485426	-0.028786	True
656	2.456639	2.485426	-0.028786	True
657	4.038201	4.080744	-0.042543	True
658	2.773024	2.805156	-0.032132	True
659	2.456639	2.485426	-0.028786	True
660	2.456639	2.485426	-0.028786	True
661	6.014314	6.052685	-0.038371	True
662	2.456639	2.485426	-0.028786	True
663	10.077402	10.102606	-0.025204	True
664	7.548165	7.927632	-0.379467	True
665	12.101004	12.583691	-0.482687	True
666	7.165295	7.475488	-0.310193	True
667	2.773024	2.805156	-0.032132	True
668	7.419412	7.156691	0.262721	False
669	13.540957	13.516888	0.024068	False
670	9.096037	10.655796	-1.559759	True
671	18.233868	18.518514	-0.284646	True
672	11.107675	10.835705	0.271970	False
673	5.227394	5.165525	0.061869	False
674	8.911204	8.776574	0.134630	False
675	8.436887	8.268781	0.168106	False
676	2.562287	2.592217	-0.029929	True
677	14.474930	14.299631	0.175299	False
678	5.719856	7.286648	-1.566793	True
679	5.256248	5.134229	0.122019	False
680	6.211741	6.193613	0.018128	False
681	6.578322	6.608831	-0.030509	True
682	8.242112	8.106750	0.135362	False
683	18.604811	18.347355	0.257455	False
684	12.775064	12.257121	0.517944	False
685	6.997729	7.028706	-0.030977	True
686	11.650085	11.448012	0.202072	False
687	18.228525	18.105142	0.123382	False
688	5.697520	5.751666	-0.054146	True
689	8.480558	8.316714	0.163844	False
690	9.911081	9.789155	0.121927	False
691	2.562287	2.592217	-0.029929	True
692	13.879712	13.635087	0.244625	False
693	5.939707	5.975817	-0.036110	True
694	2.773024	2.805156	-0.032132	True
