Site-Specific Likelihood Analysis for Clade_9
==================================================

Supporting sites: 659
Conflicting sites: 238
Neutral sites: 1
Support ratio: 2.7689
Sum of supporting deltas: -180.6320
Sum of conflicting deltas: 83.2521
Weighted support ratio: 2.1697

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
136	10.018528	10.001271	0.017257	False
137	2.794078	2.865469	-0.071391	True
138	2.794078	2.865469	-0.071391	True
139	11.878406	11.635790	0.242616	False
140	6.923418	6.981102	-0.057684	True
141	2.794078	2.865469	-0.071391	True
142	14.119798	15.606791	-1.486993	True
143	5.531405	5.570931	-0.039525	True
144	8.723215	9.184776	-0.461560	True
145	2.794078	2.865469	-0.071391	True
146	2.794078	2.865469	-0.071391	True
147	5.545792	5.470148	0.075644	False
148	14.774151	14.811359	-0.037208	True
149	15.602762	15.325553	0.277209	False
150	6.196371	5.571127	0.625244	False
151	14.854950	14.943125	-0.088175	True
152	2.794078	2.865469	-0.071391	True
153	2.794078	2.865469	-0.071391	True
154	2.794078	2.865469	-0.071391	True
155	2.794078	2.865469	-0.071391	True
156	2.794078	2.865469	-0.071391	True
157	2.794078	2.865469	-0.071391	True
158	9.872200	11.138718	-1.266517	True
159	2.794078	2.865469	-0.071391	True
160	18.930978	18.885845	0.045133	False
161	9.291438	12.099027	-2.807588	True
162	9.186005	11.692278	-2.506273	True
163	10.177077	9.535513	0.641564	False
164	2.794078	2.865469	-0.071391	True
165	2.794078	2.865469	-0.071391	True
166	6.196371	5.571127	0.625244	False
167	2.794078	2.865469	-0.071391	True
168	5.545792	5.470148	0.075644	False
169	5.545792	5.470148	0.075644	False
170	5.531405	5.570931	-0.039525	True
171	2.794078	2.865469	-0.071391	True
172	9.336232	8.897090	0.439142	False
173	11.867323	9.627761	2.239562	False
174	2.794078	2.865469	-0.071391	True
175	9.512114	9.535316	-0.023203	True
176	2.794078	2.865469	-0.071391	True
177	2.794078	2.865469	-0.071391	True
178	6.698171	6.676502	0.021669	False
179	2.794078	2.865469	-0.071391	True
180	2.794078	2.865469	-0.071391	True
181	14.459815	14.218778	0.241037	False
182	2.794078	2.865469	-0.071391	True
183	2.794078	2.865469	-0.071391	True
184	6.698171	6.676502	0.021669	False
185	10.281942	10.370242	-0.088300	True
186	2.794078	2.865469	-0.071391	True
187	5.531405	5.570931	-0.039525	True
188	2.794078	2.865469	-0.071391	True
189	2.794078	2.865469	-0.071391	True
190	6.284607	6.326734	-0.042128	True
191	12.160821	12.260587	-0.099766	True
192	2.794078	2.865469	-0.071391	True
193	12.112137	12.183550	-0.071414	True
194	8.524423	8.461908	0.062515	False
195	2.794078	2.865469	-0.071391	True
196	14.295808	14.229134	0.066675	False
197	2.794078	2.865469	-0.071391	True
198	2.794078	2.865469	-0.071391	True
199	13.907682	13.939978	-0.032295	True
200	2.794078	2.865469	-0.071391	True
201	2.794078	2.865469	-0.071391	True
202	15.727825	15.567684	0.160140	False
203	6.196371	5.571127	0.625244	False
204	2.794078	2.865469	-0.071391	True
205	13.560872	13.643773	-0.082900	True
206	8.389829	8.175618	0.214211	False
207	2.794078	2.865469	-0.071391	True
208	16.044383	15.539771	0.504611	False
209	2.794078	2.865469	-0.071391	True
210	2.794078	2.865469	-0.071391	True
211	22.361432	20.781783	1.579649	False
212	2.794078	2.865469	-0.071391	True
213	2.794078	2.865469	-0.071391	True
214	6.774787	6.829855	-0.055068	True
215	5.545792	5.470148	0.075644	False
216	2.794078	2.865469	-0.071391	True
217	9.251079	10.069907	-0.818828	True
218	5.545792	5.470148	0.075644	False
219	10.072328	10.007402	0.064926	False
220	11.566855	11.595535	-0.028680	True
221	5.545792	5.470148	0.075644	False
222	5.545792	5.470148	0.075644	False
223	10.763545	10.820569	-0.057024	True
224	6.764234	6.604950	0.159284	False
225	5.819781	5.857249	-0.037468	True
226	11.099248	11.201037	-0.101789	True
227	16.100853	16.044028	0.056825	False
228	6.006206	8.805573	-2.799367	True
229	11.048164	11.164831	-0.116667	True
230	12.725341	14.288158	-1.562817	True
231	2.794078	2.865469	-0.071391	True
232	12.516951	12.285864	0.231086	False
233	14.046052	13.978707	0.067345	False
234	6.284607	6.326734	-0.042128	True
235	15.697393	15.955261	-0.257868	True
236	2.794078	2.865469	-0.071391	True
237	2.794078	2.865469	-0.071391	True
238	12.754849	12.953406	-0.198557	True
239	2.794078	2.865469	-0.071391	True
240	2.794078	2.865469	-0.071391	True
241	11.872437	11.628734	0.243703	False
242	2.794078	2.865469	-0.071391	True
243	2.794078	2.865469	-0.071391	True
244	13.784999	13.870269	-0.085270	True
245	6.090844	6.209382	-0.118538	True
246	2.794078	2.865469	-0.071391	True
247	12.031205	12.713969	-0.682763	True
248	8.723215	9.184776	-0.461560	True
249	2.794078	2.865469	-0.071391	True
250	12.225101	12.273847	-0.048746	True
251	8.253879	8.175598	0.078281	False
252	13.251675	13.282479	-0.030804	True
253	12.181697	13.273688	-1.091992	True
254	2.794078	2.865469	-0.071391	True
255	2.794078	2.865469	-0.071391	True
256	16.148097	17.527839	-1.379742	True
257	6.876515	6.993423	-0.116908	True
258	2.794078	2.865469	-0.071391	True
259	14.494810	14.410986	0.083823	False
260	15.405429	15.340398	0.065031	False
261	6.090844	6.209382	-0.118538	True
262	14.917678	14.182887	0.734790	False
263	14.959540	15.279360	-0.319820	True
264	2.794078	2.865469	-0.071391	True
265	16.792543	16.087704	0.704839	False
266	5.531405	5.570931	-0.039525	True
267	6.196371	5.571127	0.625244	False
268	10.220177	10.325013	-0.104836	True
269	2.794078	2.865469	-0.071391	True
270	2.794078	2.865469	-0.071391	True
271	13.619603	13.013768	0.605835	False
272	18.250635	18.294670	-0.044035	True
273	6.774787	6.829855	-0.055068	True
274	17.581086	17.315377	0.265709	False
275	2.794078	2.865469	-0.071391	True
276	2.794078	2.865469	-0.071391	True
277	12.394423	12.571123	-0.176701	True
278	6.090844	6.209382	-0.118538	True
279	5.531405	5.570931	-0.039525	True
280	7.856222	7.465754	0.390468	False
281	8.035205	8.109714	-0.074510	True
282	2.794078	2.865469	-0.071391	True
283	7.856222	7.465754	0.390468	False
284	7.079502	7.150450	-0.070948	True
285	2.794078	2.865469	-0.071391	True
286	16.440619	16.894270	-0.453651	True
287	2.794078	2.865469	-0.071391	True
288	2.794078	2.865469	-0.071391	True
289	14.087502	13.535717	0.551785	False
290	6.284607	6.326734	-0.042128	True
291	2.794078	2.865469	-0.071391	True
292	8.524422	8.461908	0.062515	False
293	2.794078	2.865469	-0.071391	True
294	2.794078	2.865469	-0.071391	True
295	16.826086	16.737268	0.088818	False
296	2.794078	2.865469	-0.071391	True
297	2.794078	2.865469	-0.071391	True
298	6.196371	5.571127	0.625244	False
299	2.794078	2.865469	-0.071391	True
300	2.794078	2.865469	-0.071391	True
301	17.146245	18.992555	-1.846310	True
302	2.794078	2.865469	-0.071391	True
303	2.794078	2.865469	-0.071391	True
304	19.036408	18.409489	0.626919	False
305	8.553563	9.298868	-0.745305	True
306	2.794078	2.865469	-0.071391	True
307	13.481326	15.310386	-1.829059	True
308	2.794078	2.865469	-0.071391	True
309	2.794078	2.865469	-0.071391	True
310	13.682346	13.593517	0.088829	False
311	5.531405	5.570931	-0.039525	True
312	5.545792	5.470148	0.075644	False
313	12.775484	12.323098	0.452386	False
314	5.545792	5.470148	0.075644	False
315	12.956804	13.029484	-0.072680	True
316	14.542706	14.458088	0.084619	False
317	5.545792	5.470148	0.075644	False
318	8.827682	8.914840	-0.087158	True
319	8.268473	8.461834	-0.193361	True
320	6.923418	6.981102	-0.057684	True
321	6.923418	6.981102	-0.057684	True
322	5.531405	5.570931	-0.039525	True
323	2.794078	2.865469	-0.071391	True
324	2.794078	2.865469	-0.071391	True
325	5.545792	5.470148	0.075644	False
326	6.876515	6.993423	-0.116907	True
327	2.794078	2.865469	-0.071391	True
328	7.079502	7.150450	-0.070948	True
329	2.794078	2.865469	-0.071391	True
330	2.794078	2.865469	-0.071391	True
331	12.837552	11.533976	1.303576	False
332	21.881612	21.751430	0.130182	False
333	6.196371	5.571127	0.625244	False
334	6.698171	6.676502	0.021669	False
335	5.531405	5.570931	-0.039525	True
336	9.021928	9.032196	-0.010268	True
337	8.837167	8.680258	0.156909	False
338	2.794078	2.865469	-0.071391	True
339	2.794078	2.865469	-0.071391	True
340	7.737843	7.828789	-0.090946	True
341	6.737425	8.174702	-1.437277	True
342	2.794078	2.865469	-0.071391	True
343	10.792840	10.151025	0.641816	False
344	5.545792	5.470148	0.075644	False
345	5.545792	5.470148	0.075644	False
346	6.196371	5.571127	0.625244	False
347	5.819781	5.857249	-0.037468	True
348	8.268473	8.461834	-0.193361	True
349	17.136846	18.756468	-1.619622	True
350	5.819781	5.857249	-0.037468	True
351	12.712354	14.815956	-2.103602	True
352	14.001943	14.028161	-0.026217	True
353	2.794078	2.865469	-0.071391	True
354	2.794078	2.865469	-0.071391	True
355	12.231994	12.287640	-0.055646	True
356	5.819781	5.857249	-0.037468	True
357	2.794078	2.865469	-0.071391	True
358	5.531405	5.570931	-0.039525	True
359	2.794078	2.865469	-0.071391	True
360	5.531405	5.570931	-0.039525	True
361	17.104670	16.717784	0.386886	False
362	2.794078	2.865469	-0.071391	True
363	2.794078	2.865469	-0.071391	True
364	15.518782	15.510648	0.008133	False
365	11.158068	11.191576	-0.033508	True
366	5.545792	5.470148	0.075644	False
367	17.616937	15.746987	1.869950	False
368	6.090844	6.209382	-0.118538	True
369	2.794078	2.865469	-0.071391	True
370	12.248930	12.426040	-0.177110	True
371	2.794078	2.865469	-0.071391	True
372	2.794078	2.865469	-0.071391	True
373	5.531405	5.570931	-0.039525	True
374	2.794078	2.865469	-0.071391	True
375	2.794078	2.865469	-0.071391	True
376	6.284607	6.326734	-0.042128	True
377	2.794078	2.865469	-0.071391	True
378	2.794078	2.865469	-0.071391	True
379	2.794078	2.865469	-0.071391	True
380	2.794078	2.865469	-0.071391	True
381	2.794078	2.865469	-0.071391	True
382	15.583798	15.624482	-0.040684	True
383	2.794078	2.865469	-0.071391	True
384	18.279282	20.505009	-2.225726	True
385	16.906029	16.775203	0.130826	False
386	11.671425	12.036271	-0.364846	True
387	2.794078	2.865469	-0.071391	True
388	10.365632	10.293746	0.071886	False
389	2.794078	2.865469	-0.071391	True
390	2.794078	2.865469	-0.071391	True
391	10.561989	10.602802	-0.040813	True
392	15.846267	15.799931	0.046336	False
393	5.819781	5.857249	-0.037468	True
394	12.844054	12.682990	0.161064	False
395	6.801403	6.873461	-0.072058	True
396	2.794078	2.865469	-0.071391	True
397	10.066029	10.166504	-0.100475	True
398	2.794078	2.865469	-0.071391	True
399	2.794078	2.865469	-0.071391	True
400	5.545792	5.470148	0.075644	False
401	8.268473	8.461833	-0.193361	True
402	2.794078	2.865469	-0.071391	True
403	9.186004	11.692278	-2.506274	True
404	11.612740	12.783251	-1.170510	True
405	9.472986	8.914952	0.558034	False
406	11.158068	11.191576	-0.033508	True
407	2.794078	2.865469	-0.071391	True
408	2.794078	2.865469	-0.071391	True
409	8.553563	9.298868	-0.745305	True
410	11.145727	10.809625	0.336102	False
411	2.794078	2.865469	-0.071391	True
412	20.042034	18.146035	1.895999	False
413	8.723215	9.184776	-0.461560	True
414	2.794078	2.865469	-0.071391	True
415	6.698171	6.676502	0.021669	False
416	2.794078	2.865469	-0.071391	True
417	2.794078	2.865469	-0.071391	True
418	18.295435	17.853040	0.442395	False
419	9.310244	9.318514	-0.008270	True
420	2.794078	2.865469	-0.071391	True
421	8.268473	8.461834	-0.193361	True
422	11.412497	11.670754	-0.258256	True
423	2.794078	2.865469	-0.071391	True
424	13.954279	14.411567	-0.457288	True
425	9.251079	10.069907	-0.818828	True
426	5.531405	5.570931	-0.039525	True
427	12.425172	12.263906	0.161265	False
428	2.794078	2.865469	-0.071391	True
429	5.545792	5.470148	0.075644	False
430	6.801403	6.873461	-0.072058	True
431	2.794078	2.865469	-0.071391	True
432	2.794078	2.865469	-0.071391	True
433	10.097958	10.217081	-0.119123	True
434	6.876515	6.993423	-0.116907	True
435	6.284607	6.326734	-0.042128	True
436	15.861176	15.656153	0.205024	False
437	8.104812	8.175559	-0.070747	True
438	2.794078	2.865469	-0.071391	True
439	13.415023	14.034376	-0.619353	True
440	2.794078	2.865469	-0.071391	True
441	2.794078	2.865469	-0.071391	True
442	15.945661	15.943539	0.002122	False
443	12.482629	12.360421	0.122209	False
444	6.764234	6.604950	0.159284	False
445	18.550321	18.456948	0.093373	False
446	2.794078	2.865469	-0.071391	True
447	2.794078	2.865469	-0.071391	True
448	17.289685	17.630559	-0.340874	True
449	9.251079	10.069907	-0.818828	True
450	6.737425	8.174702	-1.437277	True
451	13.462915	15.951534	-2.488619	True
452	13.321131	13.214280	0.106850	False
453	5.531405	5.570931	-0.039525	True
454	20.209149	19.901655	0.307494	False
455	8.837167	8.680258	0.156909	False
456	9.685379	9.032387	0.652991	False
457	9.831216	9.755117	0.076099	False
458	2.794078	2.865469	-0.071391	True
459	2.794078	2.865469	-0.071391	True
460	2.794078	2.865469	-0.071391	True
461	2.794078	2.865469	-0.071391	True
462	7.391627	7.490954	-0.099327	True
463	5.545792	5.470148	0.075644	False
464	6.090844	6.209382	-0.118538	True
465	2.794078	2.865469	-0.071391	True
466	2.794078	2.865469	-0.071391	True
467	2.794078	2.865469	-0.071391	True
468	2.794078	2.865469	-0.071391	True
469	2.794078	2.865469	-0.071391	True
470	2.794078	2.865469	-0.071391	True
471	2.794078	2.865469	-0.071391	True
472	2.794078	2.865469	-0.071391	True
473	5.545792	5.470148	0.075644	False
474	13.377375	12.689004	0.688371	False
475	8.095085	8.471386	-0.376301	True
476	2.794078	2.865469	-0.071391	True
477	2.794078	2.865469	-0.071391	True
478	2.794078	2.865469	-0.071391	True
479	2.794078	2.865469	-0.071391	True
480	2.794078	2.865469	-0.071391	True
481	2.794078	2.865469	-0.071391	True
482	11.060907	11.101443	-0.040535	True
483	6.876515	6.993423	-0.116907	True
484	2.794078	2.865469	-0.071391	True
485	2.794078	2.865469	-0.071391	True
486	2.794078	2.865469	-0.071391	True
487	6.698171	6.676502	0.021669	False
488	2.794078	2.865469	-0.071391	True
489	2.794078	2.865469	-0.071391	True
490	2.794078	2.865469	-0.071391	True
491	2.794078	2.865469	-0.071391	True
492	2.794078	2.865469	-0.071391	True
493	5.531405	5.570931	-0.039525	True
494	2.794078	2.865469	-0.071391	True
495	2.794078	2.865469	-0.071391	True
496	5.819781	5.857249	-0.037468	True
497	6.876515	6.993423	-0.116907	True
498	5.819781	5.857249	-0.037468	True
499	16.314861	17.216013	-0.901152	True
500	10.558762	13.148348	-2.589587	True
501	2.794078	2.865469	-0.071391	True
502	6.876515	6.993423	-0.116907	True
503	2.794078	2.865469	-0.071391	True
504	2.794078	2.865469	-0.071391	True
505	6.284607	6.326734	-0.042128	True
506	10.246519	10.723241	-0.476722	True
507	10.882154	10.952219	-0.070065	True
508	5.545792	5.470148	0.075644	False
509	15.872712	15.750170	0.122542	False
510	18.071453	18.805091	-0.733638	True
511	6.090844	6.209382	-0.118538	True
512	1.681559	1.680978	0.000581	False
513	11.513635	11.500453	0.013182	False
514	15.744847	13.869568	1.875279	False
515	2.658175	2.725191	-0.067016	True
516	5.531405	5.570931	-0.039525	True
517	11.331311	11.222955	0.108356	False
518	7.341305	7.301979	0.039327	False
519	2.794078	2.865469	-0.071391	True
520	2.794078	2.865469	-0.071391	True
521	2.794078	2.865469	-0.071391	True
522	6.090844	6.209382	-0.118538	True
523	8.841840	8.796228	0.045612	False
524	2.794078	2.865469	-0.071391	True
525	2.794078	2.865469	-0.071391	True
526	2.794078	2.865469	-0.071391	True
527	2.794078	2.865469	-0.071391	True
528	2.794078	2.865469	-0.071391	True
529	5.531405	5.570931	-0.039525	True
530	2.794078	2.865469	-0.071391	True
531	2.794078	2.865469	-0.071391	True
532	2.794078	2.865469	-0.071391	True
533	2.794078	2.865469	-0.071391	True
534	2.794078	2.865469	-0.071391	True
535	6.006206	8.805573	-2.799367	True
536	6.737425	8.174702	-1.437277	True
537	11.661748	11.501439	0.160309	False
538	1.386294	1.386294	0.000000	False
539	14.090051	13.144695	0.945356	False
540	10.723566	10.553241	0.170326	False
541	13.293315	13.339250	-0.045935	True
542	7.751399	7.820918	-0.069520	True
543	5.819781	5.857249	-0.037468	True
544	2.794078	2.865469	-0.071391	True
545	6.006206	8.805573	-2.799367	True
546	6.774787	6.829855	-0.055068	True
547	2.794078	2.865469	-0.071391	True
548	6.698171	6.676502	0.021669	False
549	2.794078	2.865469	-0.071391	True
550	2.794078	2.865469	-0.071391	True
551	2.794078	2.865469	-0.071391	True
552	2.794078	2.865469	-0.071391	True
553	2.794078	2.865469	-0.071391	True
554	16.667960	16.937041	-0.269081	True
555	6.006206	8.805573	-2.799367	True
556	2.794078	2.865469	-0.071391	True
557	9.310244	9.318514	-0.008270	True
558	16.118994	16.065982	0.053012	False
559	20.333219	20.211637	0.121582	False
560	17.720444	17.834060	-0.113616	True
561	16.469005	14.821310	1.647695	False
562	13.923153	11.354237	2.568917	False
563	2.794078	2.865469	-0.071391	True
564	2.794078	2.865469	-0.071391	True
565	12.975084	12.866223	0.108861	False
566	5.545792	5.470148	0.075644	False
567	8.790896	6.202117	2.588779	False
568	16.168071	18.002618	-1.834547	True
569	22.979082	23.116118	-0.137036	True
570	2.794078	2.865469	-0.071391	True
571	11.048216	10.888791	0.159425	False
572	2.794078	2.865469	-0.071391	True
573	8.995361	8.902628	0.092732	False
574	2.794078	2.865469	-0.071391	True
575	10.558762	13.148348	-2.589586	True
576	8.790896	6.202117	2.588779	False
577	8.253879	8.175598	0.078281	False
578	8.995361	8.902628	0.092732	False
579	2.794078	2.865469	-0.071391	True
580	2.794078	2.865469	-0.071391	True
581	6.006206	8.805573	-2.799367	True
582	2.794078	2.865469	-0.071391	True
583	5.819781	5.857249	-0.037468	True
584	9.675021	9.585532	0.089489	False
585	2.794078	2.865469	-0.071391	True
586	2.794078	2.865469	-0.071391	True
587	5.531405	5.570931	-0.039525	True
588	2.616577	2.682715	-0.066139	True
589	6.284607	6.326734	-0.042128	True
590	2.794078	2.865469	-0.071391	True
591	2.794078	2.865469	-0.071391	True
592	2.794078	2.865469	-0.071391	True
593	2.794078	2.865469	-0.071391	True
594	2.794078	2.865469	-0.071391	True
595	2.794078	2.865469	-0.071391	True
596	2.794078	2.865469	-0.071391	True
597	2.794078	2.865469	-0.071391	True
598	2.794078	2.865469	-0.071391	True
599	2.794078	2.865469	-0.071391	True
600	2.794078	2.865469	-0.071391	True
601	2.794078	2.865469	-0.071391	True
602	2.794078	2.865469	-0.071391	True
603	6.737425	8.174702	-1.437277	True
604	8.389829	8.175618	0.214211	False
605	2.794078	2.865469	-0.071391	True
606	2.794078	2.865469	-0.071391	True
607	6.737425	8.174702	-1.437277	True
608	10.203696	9.579119	0.624577	False
609	2.794078	2.865469	-0.071391	True
610	2.794078	2.865469	-0.071391	True
611	2.794078	2.865469	-0.071391	True
612	2.794078	2.865469	-0.071391	True
613	10.291603	10.334362	-0.042758	True
614	2.794078	2.865469	-0.071391	True
615	5.531405	5.570931	-0.039525	True
616	2.794078	2.865469	-0.071391	True
617	7.281431	7.310554	-0.029123	True
618	8.995361	8.902628	0.092732	False
619	2.794078	2.865469	-0.071391	True
620	2.794078	2.865469	-0.071391	True
621	2.794078	2.865469	-0.071391	True
622	2.794078	2.865469	-0.071391	True
623	2.794078	2.865469	-0.071391	True
624	2.794078	2.865469	-0.071391	True
625	7.737843	7.828789	-0.090946	True
626	12.921096	12.724904	0.196192	False
627	6.006206	8.805573	-2.799367	True
628	2.794078	2.865469	-0.071391	True
629	5.531405	5.570931	-0.039525	True
630	2.794078	2.865469	-0.071391	True
631	2.794078	2.865469	-0.071391	True
632	2.794078	2.865469	-0.071391	True
633	2.794078	2.865469	-0.071391	True
634	13.451449	13.395123	0.056326	False
635	6.764234	6.604950	0.159284	False
636	2.794078	2.865469	-0.071391	True
637	2.794078	2.865469	-0.071391	True
638	2.794078	2.865469	-0.071391	True
639	2.794078	2.865469	-0.071391	True
640	2.794078	2.865469	-0.071391	True
641	2.794078	2.865469	-0.071391	True
642	2.794078	2.865469	-0.071391	True
643	2.794078	2.865469	-0.071391	True
644	2.794078	2.865469	-0.071391	True
645	2.794078	2.865469	-0.071391	True
646	2.794078	2.865469	-0.071391	True
647	2.794078	2.865469	-0.071391	True
648	2.794078	2.865469	-0.071391	True
649	2.794078	2.865469	-0.071391	True
650	2.794078	2.865469	-0.071391	True
651	2.794078	2.865469	-0.071391	True
652	2.794078	2.865469	-0.071391	True
653	2.794078	2.865469	-0.071391	True
654	2.794078	2.865469	-0.071391	True
655	2.794078	2.865469	-0.071391	True
656	2.794078	2.865469	-0.071391	True
657	2.794078	2.865469	-0.071391	True
658	2.794078	2.865469	-0.071391	True
659	2.794078	2.865469	-0.071391	True
660	2.794078	2.865469	-0.071391	True
661	6.284607	6.326734	-0.042128	True
662	2.794078	2.865469	-0.071391	True
663	9.150949	8.878067	0.272881	False
664	8.235069	8.237770	-0.002701	True
665	12.851636	12.666617	0.185019	False
666	7.856222	7.465754	0.390468	False
667	2.794078	2.865469	-0.071391	True
668	6.737425	8.174702	-1.437277	True
669	14.302628	14.164806	0.137821	False
670	9.685379	9.032387	0.652992	False
671	19.238166	18.644276	0.593890	False
672	10.718065	12.139062	-1.420996	True
673	5.545792	5.470148	0.075644	False
674	9.613824	9.698884	-0.085060	True
675	9.104794	10.888148	-1.783354	True
676	2.794078	2.865469	-0.071391	True
677	15.062526	15.097651	-0.035124	True
678	6.196371	5.571127	0.625244	False
679	5.531405	5.570931	-0.039525	True
680	6.764234	6.604950	0.159284	False
681	6.090844	6.209382	-0.118538	True
682	8.723215	9.184776	-0.461560	True
683	19.652183	21.328019	-1.675836	True
684	12.738861	13.530063	-0.791203	True
685	7.341305	7.301979	0.039327	False
686	12.479859	12.379736	0.100123	False
687	18.539480	18.628603	-0.089122	True
688	6.006206	8.805573	-2.799367	True
689	9.310244	9.318514	-0.008270	True
690	9.512114	9.535316	-0.023202	True
691	2.794078	2.865469	-0.071391	True
692	13.829825	15.168682	-1.338857	True
