Site-Specific Likelihood Analysis for Clade_5
==================================================

Supporting sites: 666
Conflicting sites: 232
Neutral sites: 1
Support ratio: 2.8707
Sum of supporting deltas: -70.6060
Sum of conflicting deltas: 42.0247
Weighted support ratio: 1.6801

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
173	11.867323	12.068373	-0.201050	True
174	2.794078	2.817347	-0.023269	True
175	9.512114	9.579595	-0.067481	True
176	2.794078	2.817347	-0.023269	True
177	2.794078	2.817347	-0.023269	True
178	6.698171	6.705149	-0.006979	True
179	2.794078	2.817347	-0.023269	True
180	2.794078	2.817347	-0.023269	True
181	14.459815	14.247356	0.212459	False
182	2.794078	2.817347	-0.023269	True
183	2.794078	2.817347	-0.023269	True
184	6.698171	6.705149	-0.006979	True
185	10.281942	10.298710	-0.016767	True
186	2.794078	2.817347	-0.023269	True
187	5.531405	5.570148	-0.038743	True
188	2.794078	2.817347	-0.023269	True
189	2.794078	2.817347	-0.023269	True
190	6.284607	6.312873	-0.028266	True
191	12.160821	12.042341	0.118480	False
192	2.794078	2.817347	-0.023269	True
193	12.112137	12.064990	0.047146	False
194	8.524423	8.511423	0.013000	False
195	2.794078	2.817347	-0.023269	True
196	14.295808	14.231854	0.063954	False
197	2.794078	2.817347	-0.023269	True
198	2.794078	2.817347	-0.023269	True
199	13.907682	13.932559	-0.024876	True
200	2.794078	2.817347	-0.023269	True
201	2.794078	2.817347	-0.023269	True
202	15.727825	18.022567	-2.294742	True
203	6.196371	6.222910	-0.026539	True
204	2.794078	2.817347	-0.023269	True
205	13.560872	13.600270	-0.039397	True
206	8.389829	8.213384	0.176445	False
207	2.794078	2.817347	-0.023269	True
208	16.044383	16.046734	-0.002351	True
209	2.794078	2.817347	-0.023269	True
210	2.794078	2.817347	-0.023269	True
211	22.361432	22.319603	0.041829	False
212	2.794078	2.817347	-0.023269	True
213	2.794078	2.817347	-0.023269	True
214	6.774787	6.826795	-0.052008	True
215	5.545792	5.573017	-0.027225	True
216	2.794078	2.817347	-0.023269	True
217	9.251079	8.946431	0.304648	False
218	5.545792	5.573017	-0.027225	True
219	10.072328	10.005042	0.067285	False
220	11.566855	11.573857	-0.007002	True
221	5.545792	5.573017	-0.027225	True
222	5.545792	5.573017	-0.027225	True
223	10.763545	10.729781	0.033764	False
224	6.764234	9.071730	-2.307496	True
225	5.819781	5.825426	-0.005645	True
226	11.099248	11.457439	-0.358191	True
227	16.100853	15.990879	0.109975	False
228	6.006206	5.779280	0.226926	False
229	11.048164	11.045615	0.002549	False
230	12.725341	12.379014	0.346327	False
231	2.794078	2.817347	-0.023269	True
232	12.516951	12.324931	0.192019	False
233	14.046052	13.989431	0.056621	False
234	6.284607	6.312873	-0.028266	True
235	15.697393	14.753863	0.943530	False
236	2.794078	2.817347	-0.023269	True
237	2.794078	2.817347	-0.023269	True
238	12.754849	12.654531	0.100317	False
239	2.794078	2.817347	-0.023269	True
240	2.794078	2.817347	-0.023269	True
241	11.872437	11.700244	0.172193	False
242	2.794078	2.817347	-0.023269	True
243	2.794078	2.817347	-0.023269	True
244	13.784999	13.792745	-0.007747	True
245	6.090844	6.095351	-0.004508	True
246	2.794078	2.817347	-0.023269	True
247	12.031205	12.012324	0.018881	False
248	8.723215	8.531688	0.191527	False
249	2.794078	2.817347	-0.023269	True
250	12.225101	12.199285	0.025816	False
251	8.253879	8.279879	-0.026000	True
252	13.251675	13.543031	-0.291356	True
253	12.181697	10.709445	1.472252	False
254	2.794078	2.817347	-0.023269	True
255	2.794078	2.817347	-0.023269	True
256	16.148097	15.360170	0.787927	False
257	6.876515	6.865106	0.011409	False
258	2.794078	2.817347	-0.023269	True
259	14.494810	14.360402	0.134408	False
260	15.405429	15.335329	0.070100	False
261	6.090844	6.095352	-0.004508	True
262	14.917678	14.934964	-0.017286	True
263	14.959540	15.012261	-0.052721	True
264	2.794078	2.817347	-0.023269	True
265	16.792543	16.764614	0.027929	False
266	5.531405	5.570148	-0.038743	True
267	6.196371	6.222910	-0.026539	True
268	10.220177	10.206930	0.013247	False
269	2.794078	2.817347	-0.023269	True
270	2.794078	2.817347	-0.023269	True
271	13.619603	13.590713	0.028890	False
272	18.250635	18.251797	-0.001162	True
273	6.774787	6.826795	-0.052008	True
274	17.581086	19.225638	-1.644552	True
275	2.794078	2.817347	-0.023269	True
276	2.794078	2.817347	-0.023269	True
277	12.394423	12.266370	0.128052	False
278	6.090844	6.095352	-0.004508	True
279	5.531405	5.570148	-0.038743	True
280	7.856222	7.880687	-0.024465	True
281	8.035205	8.068196	-0.032991	True
282	2.794078	2.817347	-0.023269	True
283	7.856222	7.880687	-0.024465	True
284	7.079502	7.095631	-0.016128	True
285	2.794078	2.817347	-0.023269	True
286	16.440619	16.441770	-0.001150	True
287	2.794078	2.817347	-0.023269	True
288	2.794078	2.817347	-0.023269	True
289	14.087502	14.089880	-0.002378	True
290	6.284607	6.312873	-0.028266	True
291	2.794078	2.817347	-0.023269	True
292	8.524422	8.511423	0.013000	False
293	2.794078	2.817347	-0.023269	True
294	2.794078	2.817347	-0.023269	True
295	16.826086	18.307411	-1.481325	True
296	2.794078	2.817347	-0.023269	True
297	2.794078	2.817347	-0.023269	True
298	6.196371	6.222910	-0.026539	True
299	2.794078	2.817347	-0.023269	True
300	2.794078	2.817347	-0.023269	True
301	17.146245	16.904680	0.241565	False
302	2.794078	2.817347	-0.023269	True
303	2.794078	2.817347	-0.023269	True
304	19.036408	18.943524	0.092884	False
305	8.553563	8.530811	0.022752	False
306	2.794078	2.817347	-0.023269	True
307	13.481326	13.150629	0.330697	False
308	2.794078	2.817347	-0.023269	True
309	2.794078	2.817347	-0.023269	True
310	13.682346	13.696748	-0.014402	True
311	5.531405	5.570148	-0.038743	True
312	5.545792	5.573017	-0.027225	True
313	12.775484	12.579724	0.195761	False
314	5.545792	5.573017	-0.027225	True
315	12.956804	12.953805	0.002999	False
316	14.542706	14.537537	0.005169	False
317	5.545792	5.573017	-0.027225	True
318	8.827682	8.842486	-0.014804	True
319	8.268473	8.154848	0.113625	False
320	6.923418	6.928938	-0.005519	True
321	6.923418	6.928938	-0.005519	True
322	5.531405	5.570148	-0.038743	True
323	2.794078	2.817347	-0.023269	True
324	2.794078	2.817347	-0.023269	True
325	5.545792	5.573017	-0.027225	True
326	6.876515	6.865106	0.011409	False
327	2.794078	2.817347	-0.023269	True
328	7.079502	7.095631	-0.016128	True
329	2.794078	2.817347	-0.023269	True
330	2.794078	2.817347	-0.023269	True
331	12.837552	14.256453	-1.418901	True
332	21.881612	21.858003	0.023610	False
333	6.196371	6.222910	-0.026539	True
334	6.698171	6.705149	-0.006979	True
335	5.531405	5.570148	-0.038743	True
336	9.021928	9.065666	-0.043737	True
337	8.837167	8.792722	0.044445	False
338	2.794078	2.817347	-0.023269	True
339	2.794078	2.817347	-0.023269	True
340	7.737843	7.721703	0.016140	False
341	6.737425	6.364284	0.373141	False
342	2.794078	2.817347	-0.023269	True
343	10.792840	10.834726	-0.041886	True
344	5.545792	5.573017	-0.027225	True
345	5.545792	5.573017	-0.027225	True
346	6.196371	6.222910	-0.026539	True
347	5.819781	5.825426	-0.005645	True
348	8.268473	8.154847	0.113625	False
349	17.136846	16.878280	0.258566	False
350	5.819781	5.825426	-0.005645	True
351	12.712354	12.543648	0.168706	False
352	14.001943	13.994797	0.007147	False
353	2.794078	2.817347	-0.023269	True
354	2.794078	2.817347	-0.023269	True
355	12.231994	12.164390	0.067604	False
356	5.819781	5.825426	-0.005645	True
357	2.794078	2.817347	-0.023269	True
358	5.531405	5.570148	-0.038743	True
359	2.794078	2.817347	-0.023269	True
360	5.531405	5.570148	-0.038743	True
361	17.104670	17.143680	-0.039010	True
362	2.794078	2.817347	-0.023269	True
363	2.794078	2.817347	-0.023269	True
364	15.518782	15.528004	-0.009222	True
365	11.158068	11.234757	-0.076688	True
366	5.545792	5.573017	-0.027225	True
367	17.616937	17.616444	0.000493	False
368	6.090844	6.095352	-0.004508	True
369	2.794078	2.817347	-0.023269	True
370	12.248930	12.163992	0.084939	False
371	2.794078	2.817347	-0.023269	True
372	2.794078	2.817347	-0.023269	True
373	5.531405	5.570148	-0.038743	True
374	2.794078	2.817347	-0.023269	True
375	2.794078	2.817347	-0.023269	True
376	6.284607	6.312873	-0.028266	True
377	2.794078	2.817347	-0.023269	True
378	2.794078	2.817347	-0.023269	True
379	2.794078	2.817347	-0.023269	True
380	2.794078	2.817347	-0.023269	True
381	2.794078	2.817347	-0.023269	True
382	15.583798	15.537458	0.046340	False
383	2.794078	2.817347	-0.023269	True
384	18.279282	18.016435	0.262847	False
385	16.906029	16.775430	0.130599	False
386	11.671425	11.439318	0.232107	False
387	2.794078	2.817347	-0.023269	True
388	10.365632	10.266468	0.099164	False
389	2.794078	2.817347	-0.023269	True
390	2.794078	2.817347	-0.023269	True
391	10.561989	10.582519	-0.020530	True
392	15.846267	15.977485	-0.131218	True
393	5.819781	5.825426	-0.005645	True
394	12.844054	12.804587	0.039467	False
395	6.801403	6.829491	-0.028087	True
396	2.794078	2.817347	-0.023269	True
397	10.066029	10.104336	-0.038307	True
398	2.794078	2.817347	-0.023269	True
399	2.794078	2.817347	-0.023269	True
400	5.545792	5.573017	-0.027225	True
401	8.268473	8.154847	0.113625	False
402	2.794078	2.817347	-0.023269	True
403	9.186004	8.901260	0.284745	False
404	11.612740	11.470414	0.142326	False
405	9.472986	9.294625	0.178361	False
406	11.158068	11.234757	-0.076688	True
407	2.794078	2.817347	-0.023269	True
408	2.794078	2.817347	-0.023269	True
409	8.553563	8.530811	0.022752	False
410	11.145727	11.081518	0.064209	False
411	2.794078	2.817347	-0.023269	True
412	20.042034	20.060632	-0.018599	True
413	8.723215	8.531688	0.191527	False
414	2.794078	2.817347	-0.023269	True
415	6.698171	6.705149	-0.006979	True
416	2.794078	2.817347	-0.023269	True
417	2.794078	2.817347	-0.023269	True
418	18.295435	18.140834	0.154601	False
419	9.310244	9.320865	-0.010621	True
420	2.794078	2.817347	-0.023269	True
421	8.268473	8.154848	0.113625	False
422	11.412497	10.475845	0.936652	False
423	2.794078	2.817347	-0.023269	True
424	13.954279	13.774167	0.180111	False
425	9.251079	8.946431	0.304648	False
426	5.531405	5.570148	-0.038743	True
427	12.425172	12.399135	0.026036	False
428	2.794078	2.817347	-0.023269	True
429	5.545792	5.573017	-0.027225	True
430	6.801403	6.829491	-0.028087	True
431	2.794078	2.817347	-0.023269	True
432	2.794078	2.817347	-0.023269	True
433	10.097958	10.107479	-0.009521	True
434	6.876515	6.865106	0.011409	False
435	6.284607	6.312873	-0.028266	True
436	15.861176	15.687238	0.173938	False
437	8.104812	8.052847	0.051964	False
438	2.794078	2.817347	-0.023269	True
439	13.415023	13.136765	0.278258	False
440	2.794078	2.817347	-0.023269	True
441	2.794078	2.817347	-0.023269	True
442	15.945661	15.421145	0.524515	False
443	12.482629	12.275729	0.206900	False
444	6.764234	9.071730	-2.307496	True
445	18.550321	19.852099	-1.301778	True
446	2.794078	2.817347	-0.023269	True
447	2.794078	2.817347	-0.023269	True
448	17.289685	17.141968	0.147717	False
449	9.251079	8.946431	0.304648	False
450	6.737425	6.364284	0.373141	False
451	13.462915	13.170676	0.292240	False
452	13.321131	13.346143	-0.025012	True
453	5.531405	5.570148	-0.038743	True
454	20.209149	19.864788	0.344361	False
455	8.837167	8.792722	0.044445	False
456	9.685379	9.716363	-0.030984	True
457	9.831216	9.851300	-0.020084	True
458	2.794078	2.817347	-0.023269	True
459	2.794078	2.817347	-0.023269	True
460	2.794078	2.817347	-0.023269	True
461	2.794078	2.817347	-0.023269	True
462	7.391627	7.429190	-0.037563	True
463	5.545792	5.573017	-0.027225	True
464	6.090844	6.095352	-0.004508	True
465	2.794078	2.817347	-0.023269	True
466	2.794078	2.817347	-0.023269	True
467	2.794078	2.817347	-0.023269	True
468	2.794078	2.817347	-0.023269	True
469	2.794078	2.817347	-0.023269	True
470	2.794078	2.817347	-0.023269	True
471	2.794078	2.817347	-0.023269	True
472	2.794078	2.817347	-0.023269	True
473	5.545792	5.573017	-0.027225	True
474	13.377375	13.346180	0.031195	False
475	8.095085	8.356177	-0.261092	True
476	2.794078	2.817347	-0.023269	True
477	2.794078	2.817347	-0.023269	True
478	2.794078	2.817347	-0.023269	True
479	2.794078	2.817347	-0.023269	True
480	2.794078	2.817347	-0.023269	True
481	2.794078	2.817347	-0.023269	True
482	11.060907	11.076275	-0.015368	True
483	6.876515	6.865106	0.011409	False
484	2.794078	2.817347	-0.023269	True
485	2.794078	2.817347	-0.023269	True
486	2.794078	2.817347	-0.023269	True
487	6.698171	6.705149	-0.006979	True
488	2.794078	2.817347	-0.023269	True
489	2.794078	2.817347	-0.023269	True
490	2.794078	2.817347	-0.023269	True
491	2.794078	2.817347	-0.023269	True
492	2.794078	2.817347	-0.023269	True
493	5.531405	5.570148	-0.038743	True
494	2.794078	2.817347	-0.023269	True
495	2.794078	2.817347	-0.023269	True
496	5.819781	5.825426	-0.005645	True
497	6.876515	6.865106	0.011409	False
498	5.819781	5.825426	-0.005645	True
499	16.314861	16.014210	0.300651	False
500	10.558762	10.348158	0.210604	False
501	2.794078	2.817347	-0.023269	True
502	6.876515	6.865106	0.011409	False
503	2.794078	2.817347	-0.023269	True
504	2.794078	2.817347	-0.023269	True
505	6.284607	6.312873	-0.028266	True
506	10.246519	10.244556	0.001963	False
507	10.882154	10.924706	-0.042551	True
508	5.545792	5.573017	-0.027225	True
509	15.872712	15.885848	-0.013136	True
510	18.071453	18.051287	0.020166	False
511	6.090844	6.095352	-0.004508	True
512	1.681559	1.681337	0.000222	False
513	11.513635	10.487821	1.025813	False
514	15.744847	15.738196	0.006652	False
515	2.658175	2.679187	-0.021012	True
516	5.531405	5.570148	-0.038743	True
517	11.331311	13.285602	-1.954291	True
518	7.341305	7.259924	0.081381	False
519	2.794078	2.817347	-0.023269	True
520	2.794078	2.817347	-0.023269	True
521	2.794078	2.817347	-0.023269	True
522	6.090844	6.095352	-0.004508	True
523	8.841840	8.843572	-0.001732	True
524	2.794078	2.817347	-0.023269	True
525	2.794078	2.817347	-0.023269	True
526	2.794078	2.817347	-0.023269	True
527	2.794078	2.817347	-0.023269	True
528	2.794078	2.817347	-0.023269	True
529	5.531405	5.570148	-0.038743	True
530	2.794078	2.817347	-0.023269	True
531	2.794078	2.817347	-0.023269	True
532	2.794078	2.817347	-0.023269	True
533	2.794078	2.817347	-0.023269	True
534	2.794078	2.817347	-0.023269	True
535	6.006206	5.779280	0.226926	False
536	6.737425	6.364284	0.373141	False
537	11.661748	11.300616	0.361132	False
538	1.386294	1.386294	-0.000000	True
539	14.090051	14.122426	-0.032375	True
540	10.723566	12.873135	-2.149568	True
541	13.293315	13.301533	-0.008218	True
542	7.751399	7.767612	-0.016213	True
543	5.819781	5.825426	-0.005645	True
544	2.794078	2.817347	-0.023269	True
545	6.006206	5.779280	0.226926	False
546	6.774787	6.826795	-0.052008	True
547	2.794078	2.817347	-0.023269	True
548	6.698171	6.705149	-0.006979	True
549	2.794078	2.817347	-0.023269	True
550	2.794078	2.817347	-0.023269	True
551	2.794078	2.817347	-0.023269	True
552	2.794078	2.817347	-0.023269	True
553	2.794078	2.817347	-0.023269	True
554	16.667960	16.667133	0.000827	False
555	6.006206	5.779280	0.226926	False
556	2.794078	2.817347	-0.023269	True
557	9.310244	9.320865	-0.010621	True
558	16.118994	16.215239	-0.096244	True
559	20.333219	20.537867	-0.204649	True
560	17.720444	17.717743	0.002701	False
561	16.469005	16.565183	-0.096177	True
562	13.923153	14.300373	-0.377220	True
563	2.794078	2.817347	-0.023269	True
564	2.794078	2.817347	-0.023269	True
565	12.975084	12.794313	0.180770	False
566	5.545792	5.573017	-0.027225	True
567	8.790896	9.169153	-0.378257	True
568	16.168071	15.918691	0.249380	False
569	22.979082	22.478351	0.500731	False
570	2.794078	2.817347	-0.023269	True
571	11.048216	13.336283	-2.288066	True
572	2.794078	2.817347	-0.023269	True
573	8.995361	8.786694	0.208667	False
574	2.794078	2.817347	-0.023269	True
575	10.558762	10.348158	0.210605	False
576	8.790896	9.169153	-0.378257	True
577	8.253879	8.279879	-0.026000	True
578	8.995361	8.786694	0.208666	False
579	2.794078	2.817347	-0.023269	True
580	2.794078	2.817347	-0.023269	True
581	6.006206	5.779280	0.226926	False
582	2.794078	2.817347	-0.023269	True
583	5.819781	5.825426	-0.005645	True
584	9.675021	9.684605	-0.009584	True
585	2.794078	2.817347	-0.023269	True
586	2.794078	2.817347	-0.023269	True
587	5.531405	5.570148	-0.038743	True
588	2.616577	2.642346	-0.025769	True
589	6.284607	6.312873	-0.028266	True
590	2.794078	2.817347	-0.023269	True
591	2.794078	2.817347	-0.023269	True
592	2.794078	2.817347	-0.023269	True
593	2.794078	2.817347	-0.023269	True
594	2.794078	2.817347	-0.023269	True
595	2.794078	2.817347	-0.023269	True
596	2.794078	2.817347	-0.023269	True
597	2.794078	2.817347	-0.023269	True
598	2.794078	2.817347	-0.023269	True
599	2.794078	2.817347	-0.023269	True
600	2.794078	2.817347	-0.023269	True
601	2.794078	2.817347	-0.023269	True
602	2.794078	2.817347	-0.023269	True
603	6.737425	6.364284	0.373141	False
604	8.389829	8.213384	0.176445	False
605	2.794078	2.817347	-0.023269	True
606	2.794078	2.817347	-0.023269	True
607	6.737425	6.364284	0.373141	False
608	10.203696	10.235054	-0.031357	True
609	2.794078	2.817347	-0.023269	True
610	2.794078	2.817347	-0.023269	True
611	2.794078	2.817347	-0.023269	True
612	2.794078	2.817347	-0.023269	True
613	10.291603	10.324651	-0.033048	True
614	2.794078	2.817347	-0.023269	True
615	5.531405	5.570148	-0.038743	True
616	2.794078	2.817347	-0.023269	True
617	7.281431	7.295580	-0.014148	True
618	8.995361	8.786694	0.208666	False
619	2.794078	2.817347	-0.023269	True
620	2.794078	2.817347	-0.023269	True
621	2.794078	2.817347	-0.023269	True
622	2.794078	2.817347	-0.023269	True
623	2.794078	2.817347	-0.023269	True
624	2.794078	2.817347	-0.023269	True
625	7.737843	7.721703	0.016140	False
626	12.921096	14.839324	-1.918228	True
627	6.006206	5.779280	0.226926	False
628	2.794078	2.817347	-0.023269	True
629	5.531405	5.570148	-0.038743	True
630	2.794078	2.817347	-0.023269	True
631	2.794078	2.817347	-0.023269	True
632	2.794078	2.817347	-0.023269	True
633	2.794078	2.817347	-0.023269	True
634	13.451449	13.518614	-0.067166	True
635	6.764234	9.071730	-2.307496	True
636	2.794078	2.817347	-0.023269	True
637	2.794078	2.817347	-0.023269	True
638	2.794078	2.817347	-0.023269	True
639	2.794078	2.817347	-0.023269	True
640	2.794078	2.817347	-0.023269	True
641	2.794078	2.817347	-0.023269	True
642	2.794078	2.817347	-0.023269	True
643	2.794078	2.817347	-0.023269	True
644	2.794078	2.817347	-0.023269	True
645	2.794078	2.817347	-0.023269	True
646	2.794078	2.817347	-0.023269	True
647	2.794078	2.817347	-0.023269	True
648	2.794078	2.817347	-0.023269	True
649	2.794078	2.817347	-0.023269	True
650	2.794078	2.817347	-0.023269	True
651	2.794078	2.817347	-0.023269	True
652	2.794078	2.817347	-0.023269	True
653	2.794078	2.817347	-0.023269	True
654	2.794078	2.817347	-0.023269	True
655	2.794078	2.817347	-0.023269	True
656	2.794078	2.817347	-0.023269	True
657	2.794078	2.817347	-0.023269	True
658	2.794078	2.817347	-0.023269	True
659	2.794078	2.817347	-0.023269	True
660	2.794078	2.817347	-0.023269	True
661	6.284607	6.312873	-0.028266	True
662	2.794078	2.817347	-0.023269	True
663	9.150949	9.367452	-0.216503	True
664	8.235069	8.407581	-0.172512	True
665	12.851636	12.561933	0.289703	False
666	7.856222	7.880687	-0.024465	True
667	2.794078	2.817347	-0.023269	True
668	6.737425	6.364284	0.373141	False
669	14.302628	14.329126	-0.026499	True
670	9.685379	9.716363	-0.030984	True
671	19.238166	19.257790	-0.019624	True
672	10.718065	10.373669	0.344396	False
673	5.545792	5.573017	-0.027225	True
674	9.613824	9.617884	-0.004060	True
675	9.104794	9.302644	-0.197850	True
676	2.794078	2.817347	-0.023269	True
677	15.062526	15.053975	0.008551	False
678	6.196371	6.222910	-0.026539	True
679	5.531405	5.570148	-0.038743	True
680	6.764234	9.071730	-2.307496	True
681	6.090844	6.095352	-0.004508	True
682	8.723215	8.531689	0.191527	False
683	19.652183	19.565646	0.086538	False
684	12.738861	12.439374	0.299487	False
685	7.341305	7.259924	0.081381	False
686	12.479859	13.238665	-0.758806	True
687	18.539480	18.894708	-0.355228	True
688	6.006206	5.779280	0.226926	False
689	9.310244	9.320865	-0.010621	True
690	9.512114	9.579596	-0.067482	True
691	2.794078	2.817347	-0.023269	True
692	13.829825	13.264364	0.565461	False
