Site-Specific Likelihood Analysis for Clade_4
==================================================

Supporting sites: 631
Conflicting sites: 267
Neutral sites: 1
Support ratio: 2.3633
Sum of supporting deltas: -50.8239
Sum of conflicting deltas: 38.0002
Weighted support ratio: 1.3375

Site	ML_Tree_lnL	Constrained_lnL	Delta_lnL	Supports_Branch
56	15.737436	14.784323	0.953114	False
57	6.006206	6.056784	-0.050578	True
58	12.839140	12.892492	-0.053352	True
59	2.794078	2.806699	-0.012622	True
60	2.794078	2.806699	-0.012622	True
61	5.531405	5.554526	-0.023121	True
62	2.794078	2.806699	-0.012622	True
63	2.794078	2.806699	-0.012622	True
64	5.819781	5.806322	0.013459	False
65	10.028995	10.067399	-0.038404	True
66	2.794078	2.806699	-0.012622	True
67	13.319214	13.380234	-0.061020	True
68	2.794078	2.806699	-0.012622	True
69	2.794078	2.806699	-0.012622	True
70	8.995361	8.835748	0.159612	False
71	2.794078	2.806699	-0.012622	True
72	2.794078	2.806699	-0.012622	True
73	10.017307	10.017251	0.000056	False
74	5.531405	5.554526	-0.023121	True
75	2.794078	2.806699	-0.012622	True
76	5.819781	5.806322	0.013459	False
77	2.794078	2.806699	-0.012622	True
78	2.794078	2.806699	-0.012622	True
79	9.553117	9.432712	0.120405	False
80	2.794078	2.806699	-0.012622	True
81	2.794078	2.806699	-0.012622	True
82	11.288757	11.284448	0.004309	False
83	2.794078	2.806699	-0.012622	True
84	2.794078	2.806699	-0.012622	True
85	6.923418	6.945353	-0.021934	True
86	2.794078	2.806699	-0.012622	True
87	2.794078	2.806699	-0.012622	True
88	10.948624	10.971907	-0.023283	True
89	5.531405	5.554526	-0.023121	True
90	6.737425	8.419468	-1.682043	True
91	17.364826	17.209315	0.155511	False
92	2.794078	2.806699	-0.012622	True
93	2.794078	2.806699	-0.012622	True
94	9.949103	9.944857	0.004246	False
95	2.794078	2.806699	-0.012622	True
96	7.281431	7.279144	0.002287	False
97	10.475165	10.469845	0.005320	False
98	2.794078	2.806699	-0.012622	True
99	2.794078	2.806699	-0.012622	True
100	13.758533	14.340266	-0.581733	True
101	2.794078	2.806699	-0.012622	True
102	10.254758	10.546066	-0.291308	True
103	6.737425	8.419468	-1.682043	True
104	2.794078	2.806699	-0.012622	True
105	2.794078	2.806699	-0.012622	True
106	2.794078	2.806699	-0.012622	True
107	10.804092	9.967435	0.836657	False
108	8.104812	8.167550	-0.062739	True
109	14.175612	14.126312	0.049300	False
110	5.545792	5.427410	0.118382	False
111	2.794078	2.806699	-0.012622	True
112	14.682558	14.477491	0.205067	False
113	8.389829	8.621324	-0.231495	True
114	2.794078	2.806699	-0.012622	True
115	14.865507	14.117743	0.747764	False
116	2.794078	2.806699	-0.012622	True
117	7.341305	7.296516	0.044789	False
118	10.488727	10.526955	-0.038229	True
119	2.794078	2.806699	-0.012622	True
120	2.794078	2.806699	-0.012622	True
121	15.131063	15.462677	-0.331614	True
122	5.819781	5.806322	0.013459	False
123	2.794078	2.806699	-0.012622	True
124	17.653399	17.651187	0.002212	False
125	2.794078	2.806699	-0.012622	True
126	2.794078	2.806699	-0.012622	True
127	2.794078	2.806699	-0.012622	True
128	6.090844	6.120730	-0.029886	True
129	6.006206	6.056784	-0.050578	True
130	17.483258	17.328268	0.154991	False
131	9.116416	9.120204	-0.003788	True
132	2.794078	2.806699	-0.012622	True
133	5.819781	5.806322	0.013459	False
134	8.104812	8.167550	-0.062739	True
135	2.794078	2.806699	-0.012622	True
136	10.018528	10.025545	-0.007017	True
137	2.794078	2.806699	-0.012622	True
138	2.794078	2.806699	-0.012622	True
139	11.878406	12.121316	-0.242910	True
140	6.923418	6.945353	-0.021934	True
141	2.794078	2.806699	-0.012622	True
142	14.119798	15.699217	-1.579419	True
143	5.531405	5.554526	-0.023121	True
144	8.723215	8.668125	0.055090	False
145	2.794078	2.806699	-0.012622	True
146	2.794078	2.806699	-0.012622	True
147	5.545792	5.427410	0.118382	False
148	14.774151	14.814559	-0.040408	True
149	15.602762	15.727665	-0.124904	True
150	6.196371	6.029918	0.166453	False
151	14.854950	14.853607	0.001344	False
152	2.794078	2.806699	-0.012622	True
153	2.794078	2.806699	-0.012622	True
154	2.794078	2.806699	-0.012622	True
155	2.794078	2.806699	-0.012622	True
156	2.794078	2.806699	-0.012622	True
157	2.794078	2.806699	-0.012622	True
158	9.872200	9.921378	-0.049178	True
159	2.794078	2.806699	-0.012622	True
160	18.930978	18.857406	0.073572	False
161	9.291438	9.368685	-0.077247	True
162	9.186005	9.349634	-0.163630	True
163	10.177077	10.018270	0.158807	False
164	2.794078	2.806699	-0.012622	True
165	2.794078	2.806699	-0.012622	True
166	6.196371	6.029918	0.166453	False
167	2.794078	2.806699	-0.012622	True
168	5.545792	5.427410	0.118382	False
169	5.545792	5.427410	0.118382	False
170	5.531405	5.554526	-0.023121	True
171	2.794078	2.806699	-0.012622	True
172	9.336232	8.959928	0.376304	False
173	11.867323	10.852986	1.014337	False
174	2.794078	2.806699	-0.012622	True
175	9.512114	9.542880	-0.030767	True
176	2.794078	2.806699	-0.012622	True
177	2.794078	2.806699	-0.012622	True
178	6.698171	6.716478	-0.018307	True
179	2.794078	2.806699	-0.012622	True
180	2.794078	2.806699	-0.012622	True
181	14.459815	14.217226	0.242589	False
182	2.794078	2.806699	-0.012622	True
183	2.794078	2.806699	-0.012622	True
184	6.698171	6.716478	-0.018307	True
185	10.281942	10.295527	-0.013584	True
186	2.794078	2.806699	-0.012622	True
187	5.531405	5.554526	-0.023121	True
188	2.794078	2.806699	-0.012622	True
189	2.794078	2.806699	-0.012622	True
190	6.284607	6.309546	-0.024939	True
191	12.160821	12.311444	-0.150623	True
192	2.794078	2.806699	-0.012622	True
193	12.112137	12.172854	-0.060717	True
194	8.524423	8.424955	0.099467	False
195	2.794078	2.806699	-0.012622	True
196	14.295808	14.268327	0.027481	False
197	2.794078	2.806699	-0.012622	True
198	2.794078	2.806699	-0.012622	True
199	13.907682	13.902716	0.004966	False
200	2.794078	2.806699	-0.012622	True
201	2.794078	2.806699	-0.012622	True
202	15.727825	15.686128	0.041697	False
203	6.196371	6.029918	0.166453	False
204	2.794078	2.806699	-0.012622	True
205	13.560872	13.598467	-0.037594	True
206	8.389829	8.621324	-0.231495	True
207	2.794078	2.806699	-0.012622	True
208	16.044383	15.949607	0.094776	False
209	2.794078	2.806699	-0.012622	True
210	2.794078	2.806699	-0.012622	True
211	22.361432	21.673746	0.687686	False
212	2.794078	2.806699	-0.012622	True
213	2.794078	2.806699	-0.012622	True
214	6.774787	6.795055	-0.020268	True
215	5.545792	5.427410	0.118382	False
216	2.794078	2.806699	-0.012622	True
217	9.251079	10.285847	-1.034769	True
218	5.545792	5.427410	0.118382	False
219	10.072328	10.037690	0.034638	False
220	11.566855	11.566748	0.000108	False
221	5.545792	5.427410	0.118382	False
222	5.545792	5.427410	0.118382	False
223	10.763545	10.721645	0.041900	False
224	6.764234	6.709167	0.055068	False
225	5.819781	5.806322	0.013459	False
226	11.099248	10.967212	0.132036	False
227	16.100853	15.980759	0.120095	False
228	6.006206	6.056784	-0.050578	True
229	11.048164	11.093159	-0.044996	True
230	12.725341	12.661112	0.064229	False
231	2.794078	2.806699	-0.012622	True
232	12.516951	12.756194	-0.239243	True
233	14.046052	14.012750	0.033302	False
234	6.284607	6.309546	-0.024939	True
235	15.697393	15.817756	-0.120364	True
236	2.794078	2.806699	-0.012622	True
237	2.794078	2.806699	-0.012622	True
238	12.754849	12.736861	0.017988	False
239	2.794078	2.806699	-0.012622	True
240	2.794078	2.806699	-0.012622	True
241	11.872437	12.109668	-0.237231	True
242	2.794078	2.806699	-0.012622	True
243	2.794078	2.806699	-0.012622	True
244	13.784999	13.840380	-0.055381	True
245	6.090844	6.120730	-0.029886	True
246	2.794078	2.806699	-0.012622	True
247	12.031205	11.924062	0.107143	False
248	8.723215	8.668125	0.055090	False
249	2.794078	2.806699	-0.012622	True
250	12.225101	12.194455	0.030646	False
251	8.253879	8.173896	0.079983	False
252	13.251675	13.263905	-0.012230	True
253	12.181697	12.770861	-0.589164	True
254	2.794078	2.806699	-0.012622	True
255	2.794078	2.806699	-0.012622	True
256	16.148097	16.288364	-0.140267	True
257	6.876515	6.884393	-0.007878	True
258	2.794078	2.806699	-0.012622	True
259	14.494810	14.493762	0.001048	False
260	15.405429	15.378566	0.026863	False
261	6.090844	6.120730	-0.029886	True
262	14.917678	14.734887	0.182791	False
263	14.959540	15.611511	-0.651970	True
264	2.794078	2.806699	-0.012622	True
265	16.792543	16.515669	0.276874	False
266	5.531405	5.554526	-0.023121	True
267	6.196371	6.029918	0.166453	False
268	10.220177	10.259382	-0.039205	True
269	2.794078	2.806699	-0.012622	True
270	2.794078	2.806699	-0.012622	True
271	13.619603	13.477811	0.141792	False
272	18.250635	18.254783	-0.004147	True
273	6.774787	6.795055	-0.020268	True
274	17.581086	17.543463	0.037623	False
275	2.794078	2.806699	-0.012622	True
276	2.794078	2.806699	-0.012622	True
277	12.394423	12.548481	-0.154058	True
278	6.090844	6.120730	-0.029886	True
279	5.531405	5.554526	-0.023121	True
280	7.856222	7.759766	0.096456	False
281	8.035205	8.028107	0.007098	False
282	2.794078	2.806699	-0.012622	True
283	7.856222	7.759766	0.096456	False
284	7.079502	7.094303	-0.014801	True
285	2.794078	2.806699	-0.012622	True
286	16.440619	16.337319	0.103300	False
287	2.794078	2.806699	-0.012622	True
288	2.794078	2.806699	-0.012622	True
289	14.087502	13.934611	0.152891	False
290	6.284607	6.309546	-0.024939	True
291	2.794078	2.806699	-0.012622	True
292	8.524422	8.424955	0.099468	False
293	2.794078	2.806699	-0.012622	True
294	2.794078	2.806699	-0.012622	True
295	16.826086	16.781745	0.044340	False
296	2.794078	2.806699	-0.012622	True
297	2.794078	2.806699	-0.012622	True
298	6.196371	6.029918	0.166453	False
299	2.794078	2.806699	-0.012622	True
300	2.794078	2.806699	-0.012622	True
301	17.146245	17.095838	0.050407	False
302	2.794078	2.806699	-0.012622	True
303	2.794078	2.806699	-0.012622	True
304	19.036408	18.920619	0.115789	False
305	8.553563	8.434926	0.118637	False
306	2.794078	2.806699	-0.012622	True
307	13.481326	14.091251	-0.609925	True
308	2.794078	2.806699	-0.012622	True
309	2.794078	2.806699	-0.012622	True
310	13.682346	13.571235	0.111112	False
311	5.531405	5.554526	-0.023121	True
312	5.545792	5.427410	0.118382	False
313	12.775484	12.434476	0.341009	False
314	5.545792	5.427410	0.118382	False
315	12.956804	13.006340	-0.049536	True
316	14.542706	14.517211	0.025495	False
317	5.545792	5.427410	0.118382	False
318	8.827682	8.867956	-0.040274	True
319	8.268473	8.414102	-0.145630	True
320	6.923418	6.945353	-0.021934	True
321	6.923418	6.945353	-0.021934	True
322	5.531405	5.554526	-0.023121	True
323	2.794078	2.806699	-0.012622	True
324	2.794078	2.806699	-0.012622	True
325	5.545792	5.427410	0.118382	False
326	6.876515	6.884394	-0.007878	True
327	2.794078	2.806699	-0.012622	True
328	7.079502	7.094303	-0.014801	True
329	2.794078	2.806699	-0.012622	True
330	2.794078	2.806699	-0.012622	True
331	12.837552	12.346824	0.490728	False
332	21.881612	21.771969	0.109643	False
333	6.196371	6.029918	0.166453	False
334	6.698171	6.716478	-0.018307	True
335	5.531405	5.554526	-0.023121	True
336	9.021928	9.057366	-0.035437	True
337	8.837167	8.711153	0.126013	False
338	2.794078	2.806699	-0.012622	True
339	2.794078	2.806699	-0.012622	True
340	7.737843	7.722024	0.015819	False
341	6.737425	8.419468	-1.682043	True
342	2.794078	2.806699	-0.012622	True
343	10.792840	10.617995	0.174845	False
344	5.545792	5.427410	0.118382	False
345	5.545792	5.427410	0.118382	False
346	6.196371	6.029918	0.166453	False
347	5.819781	5.806322	0.013459	False
348	8.268473	8.414103	-0.145630	True
349	17.136846	17.171307	-0.034461	True
350	5.819781	5.806322	0.013459	False
351	12.712354	12.635152	0.077202	False
352	14.001943	14.035738	-0.033795	True
353	2.794078	2.806699	-0.012622	True
354	2.794078	2.806699	-0.012622	True
355	12.231994	12.303605	-0.071611	True
356	5.819781	5.806322	0.013459	False
357	2.794078	2.806699	-0.012622	True
358	5.531405	5.554526	-0.023121	True
359	2.794078	2.806699	-0.012622	True
360	5.531405	5.554526	-0.023121	True
361	17.104670	16.986453	0.118217	False
362	2.794078	2.806699	-0.012622	True
363	2.794078	2.806699	-0.012622	True
364	15.518782	15.645915	-0.127133	True
365	11.158068	10.970459	0.187610	False
366	5.545792	5.427410	0.118382	False
367	17.616937	16.913072	0.703865	False
368	6.090844	6.120730	-0.029886	True
369	2.794078	2.806699	-0.012622	True
370	12.248930	12.402147	-0.153217	True
371	2.794078	2.806699	-0.012622	True
372	2.794078	2.806699	-0.012622	True
373	5.531405	5.554526	-0.023121	True
374	2.794078	2.806699	-0.012622	True
375	2.794078	2.806699	-0.012622	True
376	6.284607	6.309546	-0.024939	True
377	2.794078	2.806699	-0.012622	True
378	2.794078	2.806699	-0.012622	True
379	2.794078	2.806699	-0.012622	True
380	2.794078	2.806699	-0.012622	True
381	2.794078	2.806699	-0.012622	True
382	15.583798	15.653074	-0.069276	True
383	2.794078	2.806699	-0.012622	True
384	18.279282	18.521436	-0.242154	True
385	16.906029	16.741659	0.164370	False
386	11.671425	11.669981	0.001444	False
387	2.794078	2.806699	-0.012622	True
388	10.365632	10.294793	0.070839	False
389	2.794078	2.806699	-0.012622	True
390	2.794078	2.806699	-0.012622	True
391	10.561989	10.588534	-0.026545	True
392	15.846267	15.965378	-0.119112	True
393	5.819781	5.806322	0.013459	False
394	12.844054	12.715075	0.128979	False
395	6.801403	6.812003	-0.010600	True
396	2.794078	2.806699	-0.012622	True
397	10.066029	10.102919	-0.036890	True
398	2.794078	2.806699	-0.012622	True
399	2.794078	2.806699	-0.012622	True
400	5.545792	5.427410	0.118382	False
401	8.268473	8.414102	-0.145630	True
402	2.794078	2.806699	-0.012622	True
403	9.186004	9.349634	-0.163630	True
404	11.612740	11.524670	0.088070	False
405	9.472986	9.323873	0.149113	False
406	11.158068	10.970458	0.187610	False
407	2.794078	2.806699	-0.012622	True
408	2.794078	2.806699	-0.012622	True
409	8.553563	8.434926	0.118637	False
410	11.145727	11.066165	0.079563	False
411	2.794078	2.806699	-0.012622	True
412	20.042034	19.225140	0.816894	False
413	8.723215	8.668125	0.055090	False
414	2.794078	2.806699	-0.012622	True
415	6.698171	6.716478	-0.018307	True
416	2.794078	2.806699	-0.012622	True
417	2.794078	2.806699	-0.012622	True
418	18.295435	17.933149	0.362286	False
419	9.310244	9.309098	0.001146	False
420	2.794078	2.806699	-0.012622	True
421	8.268473	8.414102	-0.145630	True
422	11.412497	11.530778	-0.118280	True
423	2.794078	2.806699	-0.012622	True
424	13.954279	13.880675	0.073603	False
425	9.251079	10.285847	-1.034769	True
426	5.531405	5.554526	-0.023121	True
427	12.425172	12.330629	0.094543	False
428	2.794078	2.806699	-0.012622	True
429	5.545792	5.427410	0.118382	False
430	6.801403	6.812003	-0.010600	True
431	2.794078	2.806699	-0.012622	True
432	2.794078	2.806699	-0.012622	True
433	10.097958	10.125809	-0.027851	True
434	6.876515	6.884394	-0.007878	True
435	6.284607	6.309546	-0.024939	True
436	15.861176	16.094229	-0.233053	True
437	8.104812	8.167550	-0.062739	True
438	2.794078	2.806699	-0.012622	True
439	13.415023	14.291680	-0.876657	True
440	2.794078	2.806699	-0.012622	True
441	2.794078	2.806699	-0.012622	True
442	15.945661	15.978948	-0.033287	True
443	12.482629	12.335915	0.146715	False
444	6.764234	6.709167	0.055068	False
445	18.550321	18.574833	-0.024512	True
446	2.794078	2.806699	-0.012622	True
447	2.794078	2.806699	-0.012622	True
448	17.289685	17.781597	-0.491912	True
449	9.251079	10.285847	-1.034769	True
450	6.737425	8.419468	-1.682043	True
451	13.462915	13.635403	-0.172488	True
452	13.321131	13.216903	0.104227	False
453	5.531405	5.554526	-0.023121	True
454	20.209149	20.415466	-0.206316	True
455	8.837167	8.711153	0.126013	False
456	9.685379	9.531361	0.154018	False
457	9.831216	9.715011	0.116206	False
458	2.794078	2.806699	-0.012622	True
459	2.794078	2.806699	-0.012622	True
460	2.794078	2.806699	-0.012622	True
461	2.794078	2.806699	-0.012622	True
462	7.391627	7.400671	-0.009044	True
463	5.545792	5.427410	0.118382	False
464	6.090844	6.120730	-0.029886	True
465	2.794078	2.806699	-0.012622	True
466	2.794078	2.806699	-0.012622	True
467	2.794078	2.806699	-0.012622	True
468	2.794078	2.806699	-0.012622	True
469	2.794078	2.806699	-0.012622	True
470	2.794078	2.806699	-0.012622	True
471	2.794078	2.806699	-0.012622	True
472	2.794078	2.806699	-0.012622	True
473	5.545792	5.427410	0.118382	False
474	13.377375	13.230086	0.147289	False
475	8.095085	7.993031	0.102054	False
476	2.794078	2.806699	-0.012622	True
477	2.794078	2.806699	-0.012622	True
478	2.794078	2.806699	-0.012622	True
479	2.794078	2.806699	-0.012622	True
480	2.794078	2.806699	-0.012622	True
481	2.794078	2.806699	-0.012622	True
482	11.060907	11.027725	0.033182	False
483	6.876515	6.884394	-0.007878	True
484	2.794078	2.806699	-0.012622	True
485	2.794078	2.806699	-0.012622	True
486	2.794078	2.806699	-0.012622	True
487	6.698171	6.716478	-0.018307	True
488	2.794078	2.806699	-0.012622	True
489	2.794078	2.806699	-0.012622	True
490	2.794078	2.806699	-0.012622	True
491	2.794078	2.806699	-0.012622	True
492	2.794078	2.806699	-0.012622	True
493	5.531405	5.554526	-0.023121	True
494	2.794078	2.806699	-0.012622	True
495	2.794078	2.806699	-0.012622	True
496	5.819781	5.806322	0.013459	False
497	6.876515	6.884394	-0.007878	True
498	5.819781	5.806322	0.013459	False
499	16.314861	16.754701	-0.439840	True
500	10.558762	10.605779	-0.047017	True
501	2.794078	2.806699	-0.012622	True
502	6.876515	6.884394	-0.007878	True
503	2.794078	2.806699	-0.012622	True
504	2.794078	2.806699	-0.012622	True
505	6.284607	6.309546	-0.024939	True
506	10.246519	10.963021	-0.716503	True
507	10.882154	10.903517	-0.021362	True
508	5.545792	5.427410	0.118382	False
509	15.872712	15.814033	0.058680	False
510	18.071453	17.935680	0.135773	False
511	6.090844	6.120730	-0.029886	True
512	1.681559	1.681205	0.000354	False
513	11.513635	11.686388	-0.172753	True
514	15.744847	14.881305	0.863542	False
515	2.658175	2.667444	-0.009269	True
516	5.531405	5.554526	-0.023121	True
517	11.331311	11.298775	0.032537	False
518	7.341305	7.296516	0.044789	False
519	2.794078	2.806699	-0.012622	True
520	2.794078	2.806699	-0.012622	True
521	2.794078	2.806699	-0.012622	True
522	6.090844	6.120730	-0.029886	True
523	8.841840	8.737612	0.104228	False
524	2.794078	2.806699	-0.012622	True
525	2.794078	2.806699	-0.012622	True
526	2.794078	2.806699	-0.012622	True
527	2.794078	2.806699	-0.012622	True
528	2.794078	2.806699	-0.012622	True
529	5.531405	5.554526	-0.023121	True
530	2.794078	2.806699	-0.012622	True
531	2.794078	2.806699	-0.012622	True
532	2.794078	2.806699	-0.012622	True
533	2.794078	2.806699	-0.012622	True
534	2.794078	2.806699	-0.012622	True
535	6.006206	6.056784	-0.050578	True
536	6.737425	8.419468	-1.682043	True
537	11.661748	11.896856	-0.235108	True
538	1.386294	1.386294	-0.000000	True
539	14.090051	13.847688	0.242363	False
540	10.723566	10.677396	0.046170	False
541	13.293315	13.282356	0.010959	False
542	7.751399	7.779129	-0.027730	True
543	5.819781	5.806322	0.013459	False
544	2.794078	2.806699	-0.012622	True
545	6.006206	6.056784	-0.050578	True
546	6.774787	6.795055	-0.020268	True
547	2.794078	2.806699	-0.012622	True
548	6.698171	6.716478	-0.018307	True
549	2.794078	2.806699	-0.012622	True
550	2.794078	2.806699	-0.012622	True
551	2.794078	2.806699	-0.012622	True
552	2.794078	2.806699	-0.012622	True
553	2.794078	2.806699	-0.012622	True
554	16.667960	16.550927	0.117033	False
555	6.006206	6.056784	-0.050578	True
556	2.794078	2.806699	-0.012622	True
557	9.310244	9.309098	0.001146	False
558	16.118994	16.201613	-0.082619	True
559	20.333219	20.464944	-0.131725	True
560	17.720444	17.718496	0.001948	False
561	16.469005	15.753884	0.715122	False
562	13.923153	12.624967	1.298186	False
563	2.794078	2.806699	-0.012622	True
564	2.794078	2.806699	-0.012622	True
565	12.975084	12.823310	0.151773	False
566	5.545792	5.427410	0.118382	False
567	8.790896	7.496665	1.294231	False
568	16.168071	16.096425	0.071646	False
569	22.979082	22.873698	0.105384	False
570	2.794078	2.806699	-0.012622	True
571	11.048216	10.995467	0.052749	False
572	2.794078	2.806699	-0.012622	True
573	8.995361	8.835748	0.159612	False
574	2.794078	2.806699	-0.012622	True
575	10.558762	10.605779	-0.047017	True
576	8.790896	7.496665	1.294231	False
577	8.253879	8.173896	0.079983	False
578	8.995361	8.835748	0.159612	False
579	2.794078	2.806699	-0.012622	True
580	2.794078	2.806699	-0.012622	True
581	6.006206	6.056784	-0.050578	True
582	2.794078	2.806699	-0.012622	True
583	5.819781	5.806322	0.013459	False
584	9.675021	9.565932	0.109089	False
585	2.794078	2.806699	-0.012622	True
586	2.794078	2.806699	-0.012622	True
587	5.531405	5.554526	-0.023121	True
588	2.616577	2.630898	-0.014322	True
589	6.284607	6.309546	-0.024939	True
590	2.794078	2.806699	-0.012622	True
591	2.794078	2.806699	-0.012622	True
592	2.794078	2.806699	-0.012622	True
593	2.794078	2.806699	-0.012622	True
594	2.794078	2.806699	-0.012622	True
595	2.794078	2.806699	-0.012622	True
596	2.794078	2.806699	-0.012622	True
597	2.794078	2.806699	-0.012622	True
598	2.794078	2.806699	-0.012622	True
599	2.794078	2.806699	-0.012622	True
600	2.794078	2.806699	-0.012622	True
601	2.794078	2.806699	-0.012622	True
602	2.794078	2.806699	-0.012622	True
603	6.737425	8.419468	-1.682043	True
604	8.389829	8.621324	-0.231495	True
605	2.794078	2.806699	-0.012622	True
606	2.794078	2.806699	-0.012622	True
607	6.737425	8.419468	-1.682043	True
608	10.203696	10.035222	0.168475	False
609	2.794078	2.806699	-0.012622	True
610	2.794078	2.806699	-0.012622	True
611	2.794078	2.806699	-0.012622	True
612	2.794078	2.806699	-0.012622	True
613	10.291603	10.314500	-0.022897	True
614	2.794078	2.806699	-0.012622	True
615	5.531405	5.554526	-0.023121	True
616	2.794078	2.806699	-0.012622	True
617	7.281431	7.279144	0.002287	False
618	8.995361	8.835748	0.159612	False
619	2.794078	2.806699	-0.012622	True
620	2.794078	2.806699	-0.012622	True
621	2.794078	2.806699	-0.012622	True
622	2.794078	2.806699	-0.012622	True
623	2.794078	2.806699	-0.012622	True
624	2.794078	2.806699	-0.012622	True
625	7.737843	7.722024	0.015819	False
626	12.921096	12.890821	0.030275	False
627	6.006206	6.056784	-0.050578	True
628	2.794078	2.806699	-0.012622	True
629	5.531405	5.554526	-0.023121	True
630	2.794078	2.806699	-0.012622	True
631	2.794078	2.806699	-0.012622	True
632	2.794078	2.806699	-0.012622	True
633	2.794078	2.806699	-0.012622	True
634	13.451449	13.521552	-0.070103	True
635	6.764234	6.709167	0.055068	False
636	2.794078	2.806699	-0.012622	True
637	2.794078	2.806699	-0.012622	True
638	2.794078	2.806699	-0.012622	True
639	2.794078	2.806699	-0.012622	True
640	2.794078	2.806699	-0.012622	True
641	2.794078	2.806699	-0.012622	True
642	2.794078	2.806699	-0.012622	True
643	2.794078	2.806699	-0.012622	True
644	2.794078	2.806699	-0.012622	True
645	2.794078	2.806699	-0.012622	True
646	2.794078	2.806699	-0.012622	True
647	2.794078	2.806699	-0.012622	True
648	2.794078	2.806699	-0.012622	True
649	2.794078	2.806699	-0.012622	True
650	2.794078	2.806699	-0.012622	True
651	2.794078	2.806699	-0.012622	True
652	2.794078	2.806699	-0.012622	True
653	2.794078	2.806699	-0.012622	True
654	2.794078	2.806699	-0.012622	True
655	2.794078	2.806699	-0.012622	True
656	2.794078	2.806699	-0.012622	True
657	2.794078	2.806699	-0.012622	True
658	2.794078	2.806699	-0.012622	True
659	2.794078	2.806699	-0.012622	True
660	2.794078	2.806699	-0.012622	True
661	6.284607	6.309546	-0.024939	True
662	2.794078	2.806699	-0.012622	True
663	9.150949	9.078200	0.072749	False
664	8.235069	8.239224	-0.004155	True
665	12.851636	13.074786	-0.223150	True
666	7.856222	7.759766	0.096456	False
667	2.794078	2.806699	-0.012622	True
668	6.737425	8.419468	-1.682043	True
669	14.302628	14.169271	0.133357	False
670	9.685379	9.531361	0.154018	False
671	19.238166	19.132222	0.105944	False
672	10.718065	12.407526	-1.689461	True
673	5.545792	5.427410	0.118382	False
674	9.613824	9.632200	-0.018376	True
675	9.104794	9.750580	-0.645786	True
676	2.794078	2.806699	-0.012622	True
677	15.062526	15.066352	-0.003826	True
678	6.196371	6.029918	0.166453	False
679	5.531405	5.554526	-0.023121	True
680	6.764234	6.709167	0.055068	False
681	6.090844	6.120730	-0.029886	True
682	8.723215	8.668125	0.055090	False
683	19.652183	19.736809	-0.084625	True
684	12.738861	13.782328	-1.043467	True
685	7.341305	7.296516	0.044789	False
686	12.479859	12.406179	0.073679	False
687	18.539480	18.410919	0.128561	False
688	6.006206	6.056784	-0.050578	True
689	9.310244	9.309098	0.001146	False
690	9.512114	9.542881	-0.030767	True
691	2.794078	2.806699	-0.012622	True
692	13.829825	15.237574	-1.407749	True
693	6.284607	6.309546	-0.024939	True
